recv_yes_P3_2818,C,C:33812;P1:9864;P2:9864;P3:9864,22558.633,,receive,P3
decide_commit_2818,C,C:33813;P1:9864;P2:9864;P3:9864,22558.985,committed,local,
commit_cmd_P1_2818,C,C:33814;P1:9864;P2:9864;P3:9864,22559.150,,send,P1
commit_cmd_P2_2818,C,C:33815;P1:9864;P2:9864;P3:9864,22559.227,,send,P2
commit_cmd_P3_2818,C,C:33816;P1:9864;P2:9864;P3:9864,22559.357,,send,P3
recv_commit_P1_2818,P1,C:33814;P1:19725;P2:9864;P3:9864,22559.932,,receive,C
recv_commit_P2_2818,P2,C:33815;P1:9864;P2:19725;P3:9864,22560.079,,receive,C
recv_commit_P3_2818,P3,C:33816;P1:9864;P2:9864;P3:19725,22560.141,,receive,C
local_commit_P1_2818,P1,C:33814;P1:19726;P2:9864;P3:9864,22560.456,local_commit_P1,local,
local_commit_P2_2818,P2,C:33815;P1:9864;P2:19726;P3:9864,22560.552,local_commit_P2,local,
local_commit_P3_2818,P3,C:33816;P1:9864;P2:9864;P3:19726,22560.644,local_commit_P3,local,
ack_P1_2818,P1,C:33814;P1:19727;P2:9864;P3:9864,22560.909,,send,C
ack_P2_2818,P2,C:33815;P1:9864;P2:19727;P3:9864,22561.012,,send,C
ack_P3_2818,P3,C:33816;P1:9864;P2:9864;P3:19727,22561.105,,send,C
tx_done_2818,C,C:33817;P1:9864;P2:9864;P3:9864,22561.989,,local,
begin_tx_2819,C,C:33818;P1:9864;P2:9864;P3:9864,22563.844,,local,
prepare_P1_2819,C,C:33819;P1:9864;P2:9864;P3:9864,22563.904,,send,P1
prepare_P2_2819,C,C:33820;P1:9864;P2:9864;P3:9864,22564.027,,send,P2
prepare_P3_2819,C,C:33821;P1:9864;P2:9864;P3:9864,22564.122,,send,P3
recv_prep_P1_2819,P1,C:33819;P1:19728;P2:9864;P3:9864,22564.800,,receive,C
recv_prep_P2_2819,P2,C:33820;P1:9864;P2:19728;P3:9864,22564.946,,receive,C
recv_prep_P3_2819,P3,C:33821;P1:9864;P2:9864;P3:19728,22565.011,,receive,C
vote_yes_P2_2819,P2,C:33820;P1:9864;P2:19729;P3:9864,22565.330,vote_yes_P2,local,
vote_yes_P1_2819,P1,C:33819;P1:19729;P2:9864;P3:9864,22565.530,vote_yes_P1,local,
prepared_P1_2819,P1,C:33819;P1:19730;P2:9864;P3:9864,22565.580,prepared_P1,local,
prepared_P2_2819,P2,C:33820;P1:9864;P2:19730;P3:9864,22565.630,prepared_P2,local,
vote_yes_P3_2819,P3,C:33821;P1:9864;P2:9864;P3:19729,22565.830,vote_yes_P3,local,
prepared_P3_2819,P3,C:33821;P1:9864;P2:9864;P3:19730,22565.880,prepared_P3,local,
send_yes_P1_2819,P1,C:33819;P1:19731;P2:9864;P3:9864,22566.144,,send,C
send_yes_P2_2819,P2,C:33820;P1:9864;P2:19731;P3:9864,22566.187,,send,C
send_yes_P3_2819,P3,C:33821;P1:9864;P2:9864;P3:19731,22566.319,,send,C
recv_yes_P1_2819,C,C:33822;P1:9868;P2:9864;P3:9864,22566.857,,receive,P1
recv_yes_P2_2819,C,C:33823;P1:9868;P2:9868;P3:9864,22566.949,,receive,P2
recv_yes_P3_2819,C,C:33824;P1:9868;P2:9868;P3:9868,22567.003,,receive,P3
decide_commit_2819,C,C:33825;P1:9868;P2:9868;P3:9868,22567.299,committed,local,
commit_cmd_P1_2819,C,C:33826;P1:9868;P2:9868;P3:9868,22567.487,,send,P1
commit_cmd_P2_2819,C,C:33827;P1:9868;P2:9868;P3:9868,22567.664,,send,P2
commit_cmd_P3_2819,C,C:33828;P1:9868;P2:9868;P3:9868,22567.773,,send,P3
recv_commit_P1_2819,P1,C:33826;P1:19732;P2:9868;P3:9868,22568.284,,receive,C
recv_commit_P2_2819,P2,C:33827;P1:9868;P2:19732;P3:9868,22568.463,,receive,C
recv_commit_P3_2819,P3,C:33828;P1:9868;P2:9868;P3:19732,22568.535,,receive,C
local_commit_P1_2819,P1,C:33826;P1:19733;P2:9868;P3:9868,22568.835,local_commit_P1,local,
local_commit_P2_2819,P2,C:33827;P1:9868;P2:19733;P3:9868,22568.889,local_commit_P2,local,
local_commit_P3_2819,P3,C:33828;P1:9868;P2:9868;P3:19733,22569.007,local_commit_P3,local,
ack_P1_2819,P1,C:33826;P1:19734;P2:9868;P3:9868,22569.335,,send,C
ack_P2_2819,P2,C:33827;P1:9868;P2:19734;P3:9868,22569.437,,send,C
ack_P3_2819,P3,C:33828;P1:9868;P2:9868;P3:19734,22569.544,,send,C
tx_done_2819,C,C:33829;P1:9868;P2:9868;P3:9868,22570.308,,local,
begin_tx_2820,C,C:33830;P1:9868;P2:9868;P3:9868,22571.849,,local,
prepare_P1_2820,C,C:33831;P1:9868;P2:9868;P3:9868,22571.940,,send,P1
prepare_P2_2820,C,C:33832;P1:9868;P2:9868;P3:9868,22572.055,,send,P2
prepare_P3_2820,C,C:33833;P1:9868;P2:9868;P3:9868,22572.161,,send,P3
recv_prep_P1_2820,P1,C:33831;P1:19735;P2:9868;P3:9868,22572.836,,receive,C
recv_prep_P2_2820,P2,C:33832;P1:9868;P2:19735;P3:9868,22572.922,,receive,C
recv_prep_P3_2820,P3,C:33833;P1:9868;P2:9868;P3:19735,22573.038,,receive,C
vote_yes_P2_2820,P2,C:33832;P1:9868;P2:19736;P3:9868,22573.342,vote_yes_P2,local,
vote_yes_P1_2820,P1,C:33831;P1:19736;P2:9868;P3:9868,22573.542,vote_yes_P1,local,
prepared_P1_2820,P1,C:33831;P1:19737;P2:9868;P3:9868,22573.592,prepared_P1,local,
prepared_P2_2820,P2,C:33832;P1:9868;P2:19737;P3:9868,22573.642,prepared_P2,local,
vote_yes_P3_2820,P3,C:33833;P1:9868;P2:9868;P3:19736,22573.842,vote_yes_P3,local,
prepared_P3_2820,P3,C:33833;P1:9868;P2:9868;P3:19737,22573.892,prepared_P3,local,
send_yes_P1_2820,P1,C:33831;P1:19738;P2:9868;P3:9868,22574.142,,send,C
send_yes_P2_2820,P2,C:33832;P1:9868;P2:19738;P3:9868,22574.201,,send,C
send_yes_P3_2820,P3,C:33833;P1:9868;P2:9868;P3:19738,22574.391,,send,C
recv_yes_P1_2820,C,C:33834;P1:9871;P2:9868;P3:9868,22574.880,,receive,P1
recv_yes_P2_2820,C,C:33835;P1:9871;P2:9871;P3:9868,22574.952,,receive,P2
recv_yes_P3_2820,C,C:33836;P1:9871;P2:9871;P3:9871,22575.045,,receive,P3
decide_commit_2820,C,C:33837;P1:9871;P2:9871;P3:9871,22575.374,committed,local,
commit_cmd_P1_2820,C,C:33838;P1:9871;P2:9871;P3:9871,22575.564,,send,P1
commit_cmd_P2_2820,C,C:33839;P1:9871;P2:9871;P3:9871,22575.614,,send,P2
commit_cmd_P3_2820,C,C:33840;P1:9871;P2:9871;P3:9871,22575.789,,send,P3
recv_commit_P1_2820,P1,C:33838;P1:19739;P2:9871;P3:9871,22576.373,,receive,C
recv_commit_P2_2820,P2,C:33839;P1:9871;P2:19739;P3:9871,22576.449,,receive,C
recv_commit_P3_2820,P3,C:33840;P1:9871;P2:9871;P3:19739,22576.517,,receive,C
local_commit_P1_2820,P1,C:33838;P1:19740;P2:9871;P3:9871,22576.830,local_commit_P1,local,
local_commit_P2_2820,P2,C:33839;P1:9871;P2:19740;P3:9871,22576.897,local_commit_P2,local,
local_commit_P3_2820,P3,C:33840;P1:9871;P2:9871;P3:19740,22577.007,local_commit_P3,local,
ack_P1_2820,P1,C:33838;P1:19741;P2:9871;P3:9871,22577.318,,send,C
ack_P2_2820,P2,C:33839;P1:9871;P2:19741;P3:9871,22577.485,,send,C
ack_P3_2820,P3,C:33840;P1:9871;P2:9871;P3:19741,22577.570,,send,C
tx_done_2820,C,C:33841;P1:9871;P2:9871;P3:9871,22578.306,,local,
begin_tx_2821,C,C:33842;P1:9871;P2:9871;P3:9871,22579.570,,local,
prepare_P1_2821,C,C:33843;P1:9871;P2:9871;P3:9871,22579.656,,send,P1
prepare_P2_2821,C,C:33844;P1:9871;P2:9871;P3:9871,22579.747,,send,P2
prepare_P3_2821,C,C:33845;P1:9871;P2:9871;P3:9871,22579.825,,send,P3
recv_prep_P1_2821,P1,C:33843;P1:19742;P2:9871;P3:9871,22580.547,,receive,C
recv_prep_P2_2821,P2,C:33844;P1:9871;P2:19742;P3:9871,22580.643,,receive,C
recv_prep_P3_2821,P3,C:33845;P1:9871;P2:9871;P3:19742,22580.747,,receive,C
vote_yes_P2_2821,P2,C:33844;P1:9871;P2:19743;P3:9871,22581.052,vote_yes_P2,local,
vote_yes_P1_2821,P1,C:33843;P1:19743;P2:9871;P3:9871,22581.252,vote_yes_P1,local,
prepared_P1_2821,P1,C:33843;P1:19744;P2:9871;P3:9871,22581.302,prepared_P1,local,
prepared_P2_2821,P2,C:33844;P1:9871;P2:19744;P3:9871,22581.352,prepared_P2,local,
vote_yes_P3_2821,P3,C:33845;P1:9871;P2:9871;P3:19743,22581.552,vote_yes_P3,local,
prepared_P3_2821,P3,C:33845;P1:9871;P2:9871;P3:19744,22581.602,prepared_P3,local,
send_yes_P1_2821,P1,C:33843;P1:19745;P2:9871;P3:9871,22581.846,,send,C
send_yes_P2_2821,P2,C:33844;P1:9871;P2:19745;P3:9871,22581.922,,send,C
send_yes_P3_2821,P3,C:33845;P1:9871;P2:9871;P3:19745,22582.093,,send,C
recv_yes_P1_2821,C,C:33846;P1:9875;P2:9871;P3:9871,22582.596,,receive,P1
recv_yes_P2_2821,C,C:33847;P1:9875;P2:9875;P3:9871,22582.611,,receive,P2
recv_yes_P3_2821,C,C:33848;P1:9875;P2:9875;P3:9875,22582.759,,receive,P3
decide_commit_2821,C,C:33849;P1:9875;P2:9875;P3:9875,22583.067,committed,local,
commit_cmd_P1_2821,C,C:33850;P1:9875;P2:9875;P3:9875,22583.206,,send,P1
commit_cmd_P2_2821,C,C:33851;P1:9875;P2:9875;P3:9875,22583.356,,send,P2
commit_cmd_P3_2821,C,C:33852;P1:9875;P2:9875;P3:9875,22583.485,,send,P3
recv_commit_P1_2821,P1,C:33850;P1:19746;P2:9875;P3:9875,22584.097,,receive,C
recv_commit_P2_2821,P2,C:33851;P1:9875;P2:19746;P3:9875,22584.196,,receive,C
recv_commit_P3_2821,P3,C:33852;P1:9875;P2:9875;P3:19746,22584.264,,receive,C
local_commit_P1_2821,P1,C:33850;P1:19747;P2:9875;P3:9875,22584.553,local_commit_P1,local,
local_commit_P2_2821,P2,C:33851;P1:9875;P2:19747;P3:9875,22584.683,local_commit_P2,local,
local_commit_P3_2821,P3,C:33852;P1:9875;P2:9875;P3:19747,22584.714,local_commit_P3,local,
ack_P1_2821,P1,C:33850;P1:19748;P2:9875;P3:9875,22585.040,,send,C
ack_P2_2821,P2,C:33851;P1:9875;P2:19748;P3:9875,22585.173,,send,C
ack_P3_2821,P3,C:33852;P1:9875;P2:9875;P3:19748,22585.297,,send,C
tx_done_2821,C,C:33853;P1:9875;P2:9875;P3:9875,22586.067,,local,
begin_tx_2822,C,C:33854;P1:9875;P2:9875;P3:9875,22587.819,,local,
prepare_P1_2822,C,C:33855;P1:9875;P2:9875;P3:9875,22587.910,,send,P1
prepare_P2_2822,C,C:33856;P1:9875;P2:9875;P3:9875,22588.025,,send,P2
prepare_P3_2822,C,C:33857;P1:9875;P2:9875;P3:9875,22588.135,,send,P3
recv_prep_P1_2822,P1,C:33855;P1:19749;P2:9875;P3:9875,22588.785,,receive,C
recv_prep_P2_2822,P2,C:33856;P1:9875;P2:19749;P3:9875,22588.929,,receive,C
recv_prep_P3_2822,P3,C:33857;P1:9875;P2:9875;P3:19749,22589.001,,receive,C
vote_yes_P2_2822,P2,C:33856;P1:9875;P2:19750;P3:9875,22589.306,vote_yes_P2,local,
vote_yes_P1_2822,P1,C:33855;P1:19750;P2:9875;P3:9875,22589.506,vote_yes_P1,local,
prepared_P1_2822,P1,C:33855;P1:19751;P2:9875;P3:9875,22589.556,prepared_P1,local,
prepared_P2_2822,P2,C:33856;P1:9875;P2:19751;P3:9875,22589.606,prepared_P2,local,
vote_yes_P3_2822,P3,C:33857;P1:9875;P2:9875;P3:19750,22589.806,vote_yes_P3,local,
prepared_P3_2822,P3,C:33857;P1:9875;P2:9875;P3:19751,22589.856,prepared_P3,local,
send_yes_P1_2822,P1,C:33855;P1:19752;P2:9875;P3:9875,22590.101,,send,C
send_yes_P2_2822,P2,C:33856;P1:9875;P2:19752;P3:9875,22590.186,,send,C
send_yes_P3_2822,P3,C:33857;P1:9875;P2:9875;P3:19752,22590.302,,send,C
recv_yes_P1_2822,C,C:33858;P1:9878;P2:9875;P3:9875,22590.793,,receive,P1
recv_yes_P2_2822,C,C:33859;P1:9878;P2:9878;P3:9875,22590.871,,receive,P2
recv_yes_P3_2822,C,C:33860;P1:9878;P2:9878;P3:9878,22591.055,,receive,P3
decide_commit_2822,C,C:33861;P1:9878;P2:9878;P3:9878,22591.318,committed,local,
commit_cmd_P1_2822,C,C:33862;P1:9878;P2:9878;P3:9878,22591.477,,send,P1
commit_cmd_P2_2822,C,C:33863;P1:9878;P2:9878;P3:9878,22591.570,,send,P2
commit_cmd_P3_2822,C,C:33864;P1:9878;P2:9878;P3:9878,22591.695,,send,P3
recv_commit_P1_2822,P1,C:33862;P1:19753;P2:9878;P3:9878,22592.330,,receive,C
recv_commit_P2_2822,P2,C:33863;P1:9878;P2:19753;P3:9878,22592.440,,receive,C
recv_commit_P3_2822,P3,C:33864;P1:9878;P2:9878;P3:19753,22592.527,,receive,C
local_commit_P1_2822,P1,C:33862;P1:19754;P2:9878;P3:9878,22592.824,local_commit_P1,local,
local_commit_P2_2822,P2,C:33863;P1:9878;P2:19754;P3:9878,22592.929,local_commit_P2,local,
local_commit_P3_2822,P3,C:33864;P1:9878;P2:9878;P3:19754,22592.975,local_commit_P3,local,
ack_P1_2822,P1,C:33862;P1:19755;P2:9878;P3:9878,22593.325,,send,C
ack_P2_2822,P2,C:33863;P1:9878;P2:19755;P3:9878,22593.370,,send,C
ack_P3_2822,P3,C:33864;P1:9878;P2:9878;P3:19755,22593.457,,send,C
tx_done_2822,C,C:33865;P1:9878;P2:9878;P3:9878,22594.265,,local,
begin_tx_2823,C,C:33866;P1:9878;P2:9878;P3:9878,22596.259,,local,
prepare_P1_2823,C,C:33867;P1:9878;P2:9878;P3:9878,22596.330,,send,P1
prepare_P2_2823,C,C:33868;P1:9878;P2:9878;P3:9878,22596.425,,send,P2
prepare_P3_2823,C,C:33869;P1:9878;P2:9878;P3:9878,22596.504,,send,P3
recv_prep_P1_2823,P1,C:33867;P1:19756;P2:9878;P3:9878,22597.217,,receive,C
recv_prep_P2_2823,P2,C:33868;P1:9878;P2:19756;P3:9878,22597.316,,receive,C
recv_prep_P3_2823,P3,C:33869;P1:9878;P2:9878;P3:19756,22597.435,,receive,C
vote_yes_P2_2823,P2,C:33868;P1:9878;P2:19757;P3:9878,22597.730,vote_yes_P2,local,
vote_yes_P1_2823,P1,C:33867;P1:19757;P2:9878;P3:9878,22597.930,vote_yes_P1,local,
prepared_P1_2823,P1,C:33867;P1:19758;P2:9878;P3:9878,22597.980,prepared_P1,local,
prepared_P2_2823,P2,C:33868;P1:9878;P2:19758;P3:9878,22598.030,prepared_P2,local,
vote_yes_P3_2823,P3,C:33869;P1:9878;P2:9878;P3:19757,22598.230,vote_yes_P3,local,
prepared_P3_2823,P3,C:33869;P1:9878;P2:9878;P3:19758,22598.280,prepared_P3,local,
send_yes_P1_2823,P1,C:33867;P1:19759;P2:9878;P3:9878,22598.566,,send,C
send_yes_P2_2823,P2,C:33868;P1:9878;P2:19759;P3:9878,22598.588,,send,C
send_yes_P3_2823,P3,C:33869;P1:9878;P2:9878;P3:19759,22598.748,,send,C
recv_yes_P1_2823,C,C:33870;P1:9882;P2:9878;P3:9878,22599.277,,receive,P1
recv_yes_P2_2823,C,C:33871;P1:9882;P2:9882;P3:9878,22599.321,,receive,P2
recv_yes_P3_2823,C,C:33872;P1:9882;P2:9882;P3:9882,22599.455,,receive,P3
decide_commit_2823,C,C:33873;P1:9882;P2:9882;P3:9882,22599.738,committed,local,
commit_cmd_P1_2823,C,C:33874;P1:9882;P2:9882;P3:9882,22599.977,,send,P1
commit_cmd_P2_2823,C,C:33875;P1:9882;P2:9882;P3:9882,22600.047,,send,P2
commit_cmd_P3_2823,C,C:33876;P1:9882;P2:9882;P3:9882,22600.086,,send,P3
recv_commit_P1_2823,P1,C:33874;P1:19760;P2:9882;P3:9882,22600.741,,receive,C
recv_commit_P2_2823,P2,C:33875;P1:9882;P2:19760;P3:9882,22600.797,,receive,C
recv_commit_P3_2823,P3,C:33876;P1:9882;P2:9882;P3:19760,22600.910,,receive,C
local_commit_P1_2823,P1,C:33874;P1:19761;P2:9882;P3:9882,22601.279,local_commit_P1,local,
local_commit_P2_2823,P2,C:33875;P1:9882;P2:19761;P3:9882,22601.343,local_commit_P2,local,
local_commit_P3_2823,P3,C:33876;P1:9882;P2:9882;P3:19761,22601.470,local_commit_P3,local,
ack_P1_2823,P1,C:33874;P1:19762;P2:9882;P3:9882,22601.740,,send,C
ack_P2_2823,P2,C:33875;P1:9882;P2:19762;P3:9882,22601.872,,send,C
ack_P3_2823,P3,C:33876;P1:9882;P2:9882;P3:19762,22601.894,,send,C
tx_done_2823,C,C:33877;P1:9882;P2:9882;P3:9882,22602.710,,local,
begin_tx_2824,C,C:33878;P1:9882;P2:9882;P3:9882,22604.462,,local,
prepare_P1_2824,C,C:33879;P1:9882;P2:9882;P3:9882,22604.558,,send,P1
prepare_P2_2824,C,C:33880;P1:9882;P2:9882;P3:9882,22604.666,,send,P2
prepare_P3_2824,C,C:33881;P1:9882;P2:9882;P3:9882,22604.724,,send,P3
recv_prep_P1_2824,P1,C:33879;P1:19763;P2:9882;P3:9882,22605.429,,receive,C
recv_prep_P2_2824,P2,C:33880;P1:9882;P2:19763;P3:9882,22605.516,,receive,C
recv_prep_P3_2824,P3,C:33881;P1:9882;P2:9882;P3:19763,22605.660,,receive,C
vote_yes_P2_2824,P2,C:33880;P1:9882;P2:19764;P3:9882,22605.944,vote_yes_P2,local,
vote_yes_P1_2824,P1,C:33879;P1:19764;P2:9882;P3:9882,22606.144,vote_yes_P1,local,
prepared_P1_2824,P1,C:33879;P1:19765;P2:9882;P3:9882,22606.194,prepared_P1,local,
prepared_P2_2824,P2,C:33880;P1:9882;P2:19765;P3:9882,22606.244,prepared_P2,local,
vote_yes_P3_2824,P3,C:33881;P1:9882;P2:9882;P3:19764,22606.444,vote_yes_P3,local,
prepared_P3_2824,P3,C:33881;P1:9882;P2:9882;P3:19765,22606.494,prepared_P3,local,
send_yes_P1_2824,P1,C:33879;P1:19766;P2:9882;P3:9882,22606.701,,send,C
send_yes_P2_2824,P2,C:33880;P1:9882;P2:19766;P3:9882,22606.875,,send,C
send_yes_P3_2824,P3,C:33881;P1:9882;P2:9882;P3:19766,22606.952,,send,C
recv_yes_P1_2824,C,C:33882;P1:9885;P2:9882;P3:9882,22607.484,,receive,P1
recv_yes_P2_2824,C,C:33883;P1:9885;P2:9885;P3:9882,22607.588,,receive,P2
recv_yes_P3_2824,C,C:33884;P1:9885;P2:9885;P3:9885,22607.596,,receive,P3
decide_commit_2824,C,C:33885;P1:9885;P2:9885;P3:9885,22607.990,committed,local,
commit_cmd_P1_2824,C,C:33886;P1:9885;P2:9885;P3:9885,22608.185,,send,P1
commit_cmd_P2_2824,C,C:33887;P1:9885;P2:9885;P3:9885,22608.210,,send,P2
commit_cmd_P3_2824,C,C:33888;P1:9885;P2:9885;P3:9885,22608.344,,send,P3
recv_commit_P1_2824,P1,C:33886;P1:19767;P2:9885;P3:9885,22608.951,,receive,C
recv_commit_P2_2824,P2,C:33887;P1:9885;P2:19767;P3:9885,22609.012,,receive,C
recv_commit_P3_2824,P3,C:33888;P1:9885;P2:9885;P3:19767,22609.128,,receive,C
local_commit_P1_2824,P1,C:33886;P1:19768;P2:9885;P3:9885,22609.487,local_commit_P1,local,
local_commit_P2_2824,P2,C:33887;P1:9885;P2:19768;P3:9885,22609.582,local_commit_P2,local,
local_commit_P3_2824,P3,C:33888;P1:9885;P2:9885;P3:19768,22609.599,local_commit_P3,local,
ack_P1_2824,P1,C:33886;P1:19769;P2:9885;P3:9885,22609.917,,send,C
ack_P2_2824,P2,C:33887;P1:9885;P2:19769;P3:9885,22610.082,,send,C
ack_P3_2824,P3,C:33888;P1:9885;P2:9885;P3:19769,22610.146,,send,C
tx_done_2824,C,C:33889;P1:9885;P2:9885;P3:9885,22610.943,,local,
begin_tx_2825,C,C:33890;P1:9885;P2:9885;P3:9885,22611.964,,local,
prepare_P1_2825,C,C:33891;P1:9885;P2:9885;P3:9885,22612.062,,send,P1
prepare_P2_2825,C,C:33892;P1:9885;P2:9885;P3:9885,22612.202,,send,P2
prepare_P3_2825,C,C:33893;P1:9885;P2:9885;P3:9885,22612.291,,send,P3
recv_prep_P1_2825,P1,C:33891;P1:19770;P2:9885;P3:9885,22613.013,,receive,C
recv_prep_P2_2825,P2,C:33892;P1:9885;P2:19770;P3:9885,22613.115,,receive,C
recv_prep_P3_2825,P3,C:33893;P1:9885;P2:9885;P3:19770,22613.209,,receive,C
vote_yes_P2_2825,P2,C:33892;P1:9885;P2:19771;P3:9885,22613.491,vote_yes_P2,local,
vote_yes_P1_2825,P1,C:33891;P1:19771;P2:9885;P3:9885,22613.691,vote_yes_P1,local,
prepared_P1_2825,P1,C:33891;P1:19772;P2:9885;P3:9885,22613.741,prepared_P1,local,
prepared_P2_2825,P2,C:33892;P1:9885;P2:19772;P3:9885,22613.791,prepared_P2,local,
vote_yes_P3_2825,P3,C:33893;P1:9885;P2:9885;P3:19771,22613.991,vote_yes_P3,local,
prepared_P3_2825,P3,C:33893;P1:9885;P2:9885;P3:19772,22614.041,prepared_P3,local,
send_yes_P1_2825,P1,C:33891;P1:19773;P2:9885;P3:9885,22614.299,,send,C
send_yes_P2_2825,P2,C:33892;P1:9885;P2:19773;P3:9885,22614.406,,send,C
send_yes_P3_2825,P3,C:33893;P1:9885;P2:9885;P3:19773,22614.521,,send,C
recv_yes_P1_2825,C,C:33894;P1:9889;P2:9885;P3:9885,22614.978,,receive,P1
recv_yes_P2_2825,C,C:33895;P1:9889;P2:9889;P3:9885,22615.108,,receive,P2
recv_yes_P3_2825,C,C:33896;P1:9889;P2:9889;P3:9889,22615.159,,receive,P3
decide_commit_2825,C,C:33897;P1:9889;P2:9889;P3:9889,22615.468,committed,local,
commit_cmd_P1_2825,C,C:33898;P1:9889;P2:9889;P3:9889,22615.666,,send,P1
commit_cmd_P2_2825,C,C:33899;P1:9889;P2:9889;P3:9889,22615.760,,send,P2
commit_cmd_P3_2825,C,C:33900;P1:9889;P2:9889;P3:9889,22615.900,,send,P3
recv_commit_P1_2825,P1,C:33898;P1:19774;P2:9889;P3:9889,22616.502,,receive,C
recv_commit_P2_2825,P2,C:33899;P1:9889;P2:19774;P3:9889,22616.604,,receive,C
recv_commit_P3_2825,P3,C:33900;P1:9889;P2:9889;P3:19774,22616.718,,receive,C
local_commit_P1_2825,P1,C:33898;P1:19775;P2:9889;P3:9889,22617.031,local_commit_P1,local,
local_commit_P2_2825,P2,C:33899;P1:9889;P2:19775;P3:9889,22617.099,local_commit_P2,local,
local_commit_P3_2825,P3,C:33900;P1:9889;P2:9889;P3:19775,22617.209,local_commit_P3,local,
ack_P1_2825,P1,C:33898;P1:19776;P2:9889;P3:9889,22617.447,,send,C
ack_P2_2825,P2,C:33899;P1:9889;P2:19776;P3:9889,22617.621,,send,C
ack_P3_2825,P3,C:33900;P1:9889;P2:9889;P3:19776,22617.734,,send,C
tx_done_2825,C,C:33901;P1:9889;P2:9889;P3:9889,22618.491,,local,
begin_tx_2826,C,C:33902;P1:9889;P2:9889;P3:9889,22620.348,,local,
prepare_P1_2826,C,C:33903;P1:9889;P2:9889;P3:9889,22620.448,,send,P1
prepare_P2_2826,C,C:33904;P1:9889;P2:9889;P3:9889,22620.566,,send,P2
prepare_P3_2826,C,C:33905;P1:9889;P2:9889;P3:9889,22620.681,,send,P3
recv_prep_P1_2826,P1,C:33903;P1:19777;P2:9889;P3:9889,22621.394,,receive,C
recv_prep_P2_2826,P2,C:33904;P1:9889;P2:19777;P3:9889,22621.494,,receive,C
recv_prep_P3_2826,P3,C:33905;P1:9889;P2:9889;P3:19777,22621.596,,receive,C
vote_yes_P2_2826,P2,C:33904;P1:9889;P2:19778;P3:9889,22621.867,vote_yes_P2,local,
vote_yes_P1_2826,P1,C:33903;P1:19778;P2:9889;P3:9889,22622.067,vote_yes_P1,local,
prepared_P1_2826,P1,C:33903;P1:19779;P2:9889;P3:9889,22622.117,prepared_P1,local,
prepared_P2_2826,P2,C:33904;P1:9889;P2:19779;P3:9889,22622.167,prepared_P2,local,
vote_yes_P3_2826,P3,C:33905;P1:9889;P2:9889;P3:19778,22622.367,vote_yes_P3,local,
prepared_P3_2826,P3,C:33905;P1:9889;P2:9889;P3:19779,22622.417,prepared_P3,local,
send_yes_P1_2826,P1,C:33903;P1:19780;P2:9889;P3:9889,22622.654,,send,C
send_yes_P2_2826,P2,C:33904;P1:9889;P2:19780;P3:9889,22622.808,,send,C
send_yes_P3_2826,P3,C:33905;P1:9889;P2:9889;P3:19780,22622.833,,send,C
recv_yes_P1_2826,C,C:33906;P1:9892;P2:9889;P3:9889,22623.372,,receive,P1
recv_yes_P2_2826,C,C:33907;P1:9892;P2:9892;P3:9889,22623.445,,receive,P2
recv_yes_P3_2826,C,C:33908;P1:9892;P2:9892;P3:9892,22623.520,,receive,P3
decide_commit_2826,C,C:33909;P1:9892;P2:9892;P3:9892,22623.889,committed,local,
commit_cmd_P1_2826,C,C:33910;P1:9892;P2:9892;P3:9892,22624.089,,send,P1
commit_cmd_P2_2826,C,C:33911;P1:9892;P2:9892;P3:9892,22624.181,,send,P2
commit_cmd_P3_2826,C,C:33912;P1:9892;P2:9892;P3:9892,22624.290,,send,P3
recv_commit_P1_2826,P1,C:33910;P1:19781;P2:9892;P3:9892,22624.837,,receive,C
recv_commit_P2_2826,P2,C:33911;P1:9892;P2:19781;P3:9892,22624.936,,receive,C
recv_commit_P3_2826,P3,C:33912;P1:9892;P2:9892;P3:19781,22625.050,,receive,C
local_commit_P1_2826,P1,C:33910;P1:19782;P2:9892;P3:9892,22625.371,local_commit_P1,local,
local_commit_P2_2826,P2,C:33911;P1:9892;P2:19782;P3:9892,22625.498,local_commit_P2,local,
local_commit_P3_2826,P3,C:33912;P1:9892;P2:9892;P3:19782,22625.520,local_commit_P3,local,
ack_P1_2826,P1,C:33910;P1:19783;P2:9892;P3:9892,22625.864,,send,C
ack_P2_2826,P2,C:33911;P1:9892;P2:19783;P3:9892,22625.959,,send,C
ack_P3_2826,P3,C:33912;P1:9892;P2:9892;P3:19783,22626.112,,send,C
tx_done_2826,C,C:33913;P1:9892;P2:9892;P3:9892,22626.832,,local,
begin_tx_2827,C,C:33914;P1:9892;P2:9892;P3:9892,22628.698,,local,
prepare_P1_2827,C,C:33915;P1:9892;P2:9892;P3:9892,22628.775,,send,P1
prepare_P2_2827,C,C:33916;P1:9892;P2:9892;P3:9892,22628.896,,send,P2
prepare_P3_2827,C,C:33917;P1:9892;P2:9892;P3:9892,22628.962,,send,P3
recv_prep_P1_2827,P1,C:33915;P1:19784;P2:9892;P3:9892,22629.679,,receive,C
recv_prep_P2_2827,P2,C:33916;P1:9892;P2:19784;P3:9892,22629.754,,receive,C
recv_prep_P3_2827,P3,C:33917;P1:9892;P2:9892;P3:19784,22629.860,,receive,C
vote_yes_P2_2827,P2,C:33916;P1:9892;P2:19785;P3:9892,22630.174,vote_yes_P2,local,
