local_commit_P2_279,P2,C:3347;P1:978;P2:1953;P3:978,2229.671,local_commit_P2,local,
local_commit_P3_279,P3,C:3348;P1:978;P2:978;P3:1953,2229.714,local_commit_P3,local,
ack_P1_279,P1,C:3346;P1:1954;P2:978;P3:978,2230.019,,send,C
ack_P2_279,P2,C:3347;P1:978;P2:1954;P3:978,2230.105,,send,C
ack_P3_279,P3,C:3348;P1:978;P2:978;P3:1954,2230.258,,send,C
tx_done_279,C,C:3349;P1:978;P2:978;P3:978,2230.990,,local,
begin_tx_280,C,C:3350;P1:978;P2:978;P3:978,2232.953,,local,
prepare_P1_280,C,C:3351;P1:978;P2:978;P3:978,2233.008,,send,P1
prepare_P2_280,C,C:3352;P1:978;P2:978;P3:978,2233.133,,send,P2
prepare_P3_280,C,C:3353;P1:978;P2:978;P3:978,2233.203,,send,P3
recv_prep_P1_280,P1,C:3351;P1:1955;P2:978;P3:978,2233.931,,receive,C
recv_prep_P2_280,P2,C:3352;P1:978;P2:1955;P3:978,2234.006,,receive,C
recv_prep_P3_280,P3,C:3353;P1:978;P2:978;P3:1955,2234.150,,receive,C
vote_yes_P2_280,P2,C:3352;P1:978;P2:1956;P3:978,2234.425,vote_yes_P2,local,
vote_yes_P1_280,P1,C:3351;P1:1956;P2:978;P3:978,2234.625,vote_yes_P1,local,
prepared_P1_280,P1,C:3351;P1:1957;P2:978;P3:978,2234.675,prepared_P1,local,
prepared_P2_280,P2,C:3352;P1:978;P2:1957;P3:978,2234.725,prepared_P2,local,
vote_yes_P3_280,P3,C:3353;P1:978;P2:978;P3:1956,2234.925,vote_yes_P3,local,
prepared_P3_280,P3,C:3353;P1:978;P2:978;P3:1957,2234.975,prepared_P3,local,
send_yes_P1_280,P1,C:3351;P1:1958;P2:978;P3:978,2235.186,,send,C
send_yes_P2_280,P2,C:3352;P1:978;P2:1958;P3:978,2235.337,,send,C
send_yes_P3_280,P3,C:3353;P1:978;P2:978;P3:1958,2235.404,,send,C
recv_yes_P1_280,C,C:3354;P1:981;P2:978;P3:978,2235.879,,receive,P1
recv_yes_P2_280,C,C:3355;P1:981;P2:981;P3:978,2235.976,,receive,P2
recv_yes_P3_280,C,C:3356;P1:981;P2:981;P3:981,2236.157,,receive,P3
decide_commit_280,C,C:3357;P1:981;P2:981;P3:981,2236.454,committed,local,
commit_cmd_P1_280,C,C:3358;P1:981;P2:981;P3:981,2236.583,,send,P1
commit_cmd_P2_280,C,C:3359;P1:981;P2:981;P3:981,2236.720,,send,P2
commit_cmd_P3_280,C,C:3360;P1:981;P2:981;P3:981,2236.784,,send,P3
recv_commit_P1_280,P1,C:3358;P1:1959;P2:981;P3:981,2237.389,,receive,C
recv_commit_P2_280,P2,C:3359;P1:981;P2:1959;P3:981,2237.572,,receive,C
recv_commit_P3_280,P3,C:3360;P1:981;P2:981;P3:1959,2237.671,,receive,C
local_commit_P1_280,P1,C:3358;P1:1960;P2:981;P3:981,2237.921,local_commit_P1,local,
local_commit_P2_280,P2,C:3359;P1:981;P2:1960;P3:981,2238.001,local_commit_P2,local,
local_commit_P3_280,P3,C:3360;P1:981;P2:981;P3:1960,2238.098,local_commit_P3,local,
ack_P1_280,P1,C:3358;P1:1961;P2:981;P3:981,2238.452,,send,C
ack_P2_280,P2,C:3359;P1:981;P2:1961;P3:981,2238.527,,send,C
ack_P3_280,P3,C:3360;P1:981;P2:981;P3:1961,2238.596,,send,C
tx_done_280,C,C:3361;P1:981;P2:981;P3:981,2239.426,,local,
begin_tx_281,C,C:3362;P1:981;P2:981;P3:981,2240.926,,local,
prepare_P1_281,C,C:3363;P1:981;P2:981;P3:981,2241.026,,send,P1
prepare_P2_281,C,C:3364;P1:981;P2:981;P3:981,2241.136,,send,P2
prepare_P3_281,C,C:3365;P1:981;P2:981;P3:981,2241.217,,send,P3
recv_prep_P1_281,P1,C:3363;P1:1962;P2:981;P3:981,2241.939,,receive,C
recv_prep_P2_281,P2,C:3364;P1:981;P2:1962;P3:981,2241.992,,receive,C
recv_prep_P3_281,P3,C:3365;P1:981;P2:981;P3:1962,2242.090,,receive,C
vote_yes_P2_281,P2,C:3364;P1:981;P2:1963;P3:981,2242.410,vote_yes_P2,local,
vote_yes_P1_281,P1,C:3363;P1:1963;P2:981;P3:981,2242.610,vote_yes_P1,local,
prepared_P1_281,P1,C:3363;P1:1964;P2:981;P3:981,2242.660,prepared_P1,local,
prepared_P2_281,P2,C:3364;P1:981;P2:1964;P3:981,2242.710,prepared_P2,local,
vote_yes_P3_281,P3,C:3365;P1:981;P2:981;P3:1963,2242.910,vote_yes_P3,local,
prepared_P3_281,P3,C:3365;P1:981;P2:981;P3:1964,2242.960,prepared_P3,local,
send_yes_P1_281,P1,C:3363;P1:1965;P2:981;P3:981,2243.188,,send,C
send_yes_P2_281,P2,C:3364;P1:981;P2:1965;P3:981,2243.312,,send,C
send_yes_P3_281,P3,C:3365;P1:981;P2:981;P3:1965,2243.419,,send,C
recv_yes_P1_281,C,C:3366;P1:985;P2:981;P3:981,2243.901,,receive,P1
recv_yes_P2_281,C,C:3367;P1:985;P2:985;P3:981,2243.999,,receive,P2
recv_yes_P3_281,C,C:3368;P1:985;P2:985;P3:985,2244.142,,receive,P3
decide_commit_281,C,C:3369;P1:985;P2:985;P3:985,2244.430,committed,local,
commit_cmd_P1_281,C,C:3370;P1:985;P2:985;P3:985,2244.594,,send,P1
commit_cmd_P2_281,C,C:3371;P1:985;P2:985;P3:985,2244.661,,send,P2
commit_cmd_P3_281,C,C:3372;P1:985;P2:985;P3:985,2244.777,,send,P3
recv_commit_P1_281,P1,C:3370;P1:1966;P2:985;P3:985,2245.415,,receive,C
recv_commit_P2_281,P2,C:3371;P1:985;P2:1966;P3:985,2245.556,,receive,C
recv_commit_P3_281,P3,C:3372;P1:985;P2:985;P3:1966,2245.569,,receive,C
local_commit_P1_281,P1,C:3370;P1:1967;P2:985;P3:985,2245.888,local_commit_P1,local,
local_commit_P2_281,P2,C:3371;P1:985;P2:1967;P3:985,2246.027,local_commit_P2,local,
local_commit_P3_281,P3,C:3372;P1:985;P2:985;P3:1967,2246.081,local_commit_P3,local,
ack_P1_281,P1,C:3370;P1:1968;P2:985;P3:985,2246.450,,send,C
ack_P2_281,P2,C:3371;P1:985;P2:1968;P3:985,2246.536,,send,C
ack_P3_281,P3,C:3372;P1:985;P2:985;P3:1968,2246.592,,send,C
tx_done_281,C,C:3373;P1:985;P2:985;P3:985,2247.401,,local,
begin_tx_282,C,C:3374;P1:985;P2:985;P3:985,2248.419,,local,
prepare_P1_282,C,C:3375;P1:985;P2:985;P3:985,2248.547,,send,P1
prepare_P2_282,C,C:3376;P1:985;P2:985;P3:985,2248.625,,send,P2
prepare_P3_282,C,C:3377;P1:985;P2:985;P3:985,2248.723,,send,P3
recv_prep_P1_282,P1,C:3375;P1:1969;P2:985;P3:985,2249.441,,receive,C
recv_prep_P2_282,P2,C:3376;P1:985;P2:1969;P3:985,2249.523,,receive,C
recv_prep_P3_282,P3,C:3377;P1:985;P2:985;P3:1969,2249.607,,receive,C
vote_yes_P2_282,P2,C:3376;P1:985;P2:1970;P3:985,2249.936,vote_yes_P2,local,
vote_yes_P1_282,P1,C:3375;P1:1970;P2:985;P3:985,2250.136,vote_yes_P1,local,
prepared_P1_282,P1,C:3375;P1:1971;P2:985;P3:985,2250.186,prepared_P1,local,
prepared_P2_282,P2,C:3376;P1:985;P2:1971;P3:985,2250.236,prepared_P2,local,
vote_yes_P3_282,P3,C:3377;P1:985;P2:985;P3:1970,2250.436,vote_yes_P3,local,
prepared_P3_282,P3,C:3377;P1:985;P2:985;P3:1971,2250.486,prepared_P3,local,
send_yes_P1_282,P1,C:3375;P1:1972;P2:985;P3:985,2250.762,,send,C
send_yes_P2_282,P2,C:3376;P1:985;P2:1972;P3:985,2250.787,,send,C
send_yes_P3_282,P3,C:3377;P1:985;P2:985;P3:1972,2250.926,,send,C
recv_yes_P1_282,C,C:3378;P1:988;P2:985;P3:985,2251.426,,receive,P1
recv_yes_P2_282,C,C:3379;P1:988;P2:988;P3:985,2251.504,,receive,P2
recv_yes_P3_282,C,C:3380;P1:988;P2:988;P3:988,2251.601,,receive,P3
decide_commit_282,C,C:3381;P1:988;P2:988;P3:988,2251.891,committed,local,
commit_cmd_P1_282,C,C:3382;P1:988;P2:988;P3:988,2252.128,,send,P1
commit_cmd_P2_282,C,C:3383;P1:988;P2:988;P3:988,2252.218,,send,P2
commit_cmd_P3_282,C,C:3384;P1:988;P2:988;P3:988,2252.373,,send,P3
recv_commit_P1_282,P1,C:3382;P1:1973;P2:988;P3:988,2252.941,,receive,C
recv_commit_P2_282,P2,C:3383;P1:988;P2:1973;P3:988,2253.019,,receive,C
recv_commit_P3_282,P3,C:3384;P1:988;P2:988;P3:1973,2253.119,,receive,C
local_commit_P1_282,P1,C:3382;P1:1974;P2:988;P3:988,2253.415,local_commit_P1,local,
local_commit_P2_282,P2,C:3383;P1:988;P2:1974;P3:988,2253.531,local_commit_P2,local,
local_commit_P3_282,P3,C:3384;P1:988;P2:988;P3:1974,2253.671,local_commit_P3,local,
ack_P1_282,P1,C:3382;P1:1975;P2:988;P3:988,2253.975,,send,C
ack_P2_282,P2,C:3383;P1:988;P2:1975;P3:988,2253.993,,send,C
ack_P3_282,P3,C:3384;P1:988;P2:988;P3:1975,2254.177,,send,C
tx_done_282,C,C:3385;P1:988;P2:988;P3:988,2254.904,,local,
begin_tx_283,C,C:3386;P1:988;P2:988;P3:988,2256.895,,local,
prepare_P1_283,C,C:3387;P1:988;P2:988;P3:988,2256.981,,send,P1
prepare_P2_283,C,C:3388;P1:988;P2:988;P3:988,2257.101,,send,P2
prepare_P3_283,C,C:3389;P1:988;P2:988;P3:988,2257.194,,send,P3
recv_prep_P1_283,P1,C:3387;P1:1976;P2:988;P3:988,2257.931,,receive,C
recv_prep_P2_283,P2,C:3388;P1:988;P2:1976;P3:988,2258.003,,receive,C
recv_prep_P3_283,P3,C:3389;P1:988;P2:988;P3:1976,2258.101,,receive,C
vote_yes_P2_283,P2,C:3388;P1:988;P2:1977;P3:988,2258.406,vote_yes_P2,local,
vote_yes_P1_283,P1,C:3387;P1:1977;P2:988;P3:988,2258.606,vote_yes_P1,local,
prepared_P1_283,P1,C:3387;P1:1978;P2:988;P3:988,2258.656,prepared_P1,local,
prepared_P2_283,P2,C:3388;P1:988;P2:1978;P3:988,2258.706,prepared_P2,local,
vote_yes_P3_283,P3,C:3389;P1:988;P2:988;P3:1977,2258.906,vote_yes_P3,local,
prepared_P3_283,P3,C:3389;P1:988;P2:988;P3:1978,2258.956,prepared_P3,local,
send_yes_P1_283,P1,C:3387;P1:1979;P2:988;P3:988,2259.196,,send,C
send_yes_P2_283,P2,C:3388;P1:988;P2:1979;P3:988,2259.339,,send,C
send_yes_P3_283,P3,C:3389;P1:988;P2:988;P3:1979,2259.399,,send,C
recv_yes_P1_283,C,C:3390;P1:992;P2:988;P3:988,2259.955,,receive,P1
recv_yes_P2_283,C,C:3391;P1:992;P2:992;P3:988,2260.034,,receive,P2
recv_yes_P3_283,C,C:3392;P1:992;P2:992;P3:992,2260.069,,receive,P3
decide_commit_283,C,C:3393;P1:992;P2:992;P3:992,2260.369,committed,local,
commit_cmd_P1_283,C,C:3394;P1:992;P2:992;P3:992,2260.583,,send,P1
commit_cmd_P2_283,C,C:3395;P1:992;P2:992;P3:992,2260.671,,send,P2
commit_cmd_P3_283,C,C:3396;P1:992;P2:992;P3:992,2260.841,,send,P3
recv_commit_P1_283,P1,C:3394;P1:1980;P2:992;P3:992,2261.378,,receive,C
recv_commit_P2_283,P2,C:3395;P1:992;P2:1980;P3:992,2261.531,,receive,C
recv_commit_P3_283,P3,C:3396;P1:992;P2:992;P3:1980,2261.649,,receive,C
local_commit_P1_283,P1,C:3394;P1:1981;P2:992;P3:992,2261.902,local_commit_P1,local,
local_commit_P2_283,P2,C:3395;P1:992;P2:1981;P3:992,2261.991,local_commit_P2,local,
local_commit_P3_283,P3,C:3396;P1:992;P2:992;P3:1981,2262.115,local_commit_P3,local,
ack_P1_283,P1,C:3394;P1:1982;P2:992;P3:992,2262.456,,send,C
ack_P2_283,P2,C:3395;P1:992;P2:1982;P3:992,2262.491,,send,C
ack_P3_283,P3,C:3396;P1:992;P2:992;P3:1982,2262.597,,send,C
tx_done_283,C,C:3397;P1:992;P2:992;P3:992,2263.425,,local,
begin_tx_284,C,C:3398;P1:992;P2:992;P3:992,2265.319,,local,
prepare_P1_284,C,C:3399;P1:992;P2:992;P3:992,2265.385,,send,P1
prepare_P2_284,C,C:3400;P1:992;P2:992;P3:992,2265.481,,send,P2
prepare_P3_284,C,C:3401;P1:992;P2:992;P3:992,2265.626,,send,P3
recv_prep_P1_284,P1,C:3399;P1:1983;P2:992;P3:992,2266.280,,receive,C
recv_prep_P2_284,P2,C:3400;P1:992;P2:1983;P3:992,2266.414,,receive,C
recv_prep_P3_284,P3,C:3401;P1:992;P2:992;P3:1983,2266.485,,receive,C
vote_yes_P2_284,P2,C:3400;P1:992;P2:1984;P3:992,2266.803,vote_yes_P2,local,
vote_yes_P1_284,P1,C:3399;P1:1984;P2:992;P3:992,2267.003,vote_yes_P1,local,
prepared_P1_284,P1,C:3399;P1:1985;P2:992;P3:992,2267.053,prepared_P1,local,
prepared_P2_284,P2,C:3400;P1:992;P2:1985;P3:992,2267.103,prepared_P2,local,
vote_yes_P3_284,P3,C:3401;P1:992;P2:992;P3:1984,2267.303,vote_yes_P3,local,
prepared_P3_284,P3,C:3401;P1:992;P2:992;P3:1985,2267.353,prepared_P3,local,
send_yes_P1_284,P1,C:3399;P1:1986;P2:992;P3:992,2267.642,,send,C
send_yes_P2_284,P2,C:3400;P1:992;P2:1986;P3:992,2267.669,,send,C
send_yes_P3_284,P3,C:3401;P1:992;P2:992;P3:1986,2267.851,,send,C
recv_yes_P1_284,C,C:3402;P1:995;P2:992;P3:992,2268.298,,receive,P1
recv_yes_P2_284,C,C:3403;P1:995;P2:995;P3:992,2268.382,,receive,P2
recv_yes_P3_284,C,C:3404;P1:995;P2:995;P3:995,2268.454,,receive,P3
decide_commit_284,C,C:3405;P1:995;P2:995;P3:995,2268.787,committed,local,
commit_cmd_P1_284,C,C:3406;P1:995;P2:995;P3:995,2269.017,,send,P1
commit_cmd_P2_284,C,C:3407;P1:995;P2:995;P3:995,2269.064,,send,P2
commit_cmd_P3_284,C,C:3408;P1:995;P2:995;P3:995,2269.164,,send,P3
recv_commit_P1_284,P1,C:3406;P1:1987;P2:995;P3:995,2269.823,,receive,C
recv_commit_P2_284,P2,C:3407;P1:995;P2:1987;P3:995,2269.877,,receive,C
recv_commit_P3_284,P3,C:3408;P1:995;P2:995;P3:1987,2270.012,,receive,C
local_commit_P1_284,P1,C:3406;P1:1988;P2:995;P3:995,2270.257,local_commit_P1,local,
local_commit_P2_284,P2,C:3407;P1:995;P2:1988;P3:995,2270.393,local_commit_P2,local,
local_commit_P3_284,P3,C:3408;P1:995;P2:995;P3:1988,2270.478,local_commit_P3,local,
ack_P1_284,P1,C:3406;P1:1989;P2:995;P3:995,2270.824,,send,C
ack_P2_284,P2,C:3407;P1:995;P2:1989;P3:995,2270.860,,send,C
ack_P3_284,P3,C:3408;P1:995;P2:995;P3:1989,2270.982,,send,C
tx_done_284,C,C:3409;P1:995;P2:995;P3:995,2271.834,,local,
begin_tx_285,C,C:3410;P1:995;P2:995;P3:995,2273.307,,local,
prepare_P1_285,C,C:3411;P1:995;P2:995;P3:995,2273.399,,send,P1
prepare_P2_285,C,C:3412;P1:995;P2:995;P3:995,2273.515,,send,P2
prepare_P3_285,C,C:3413;P1:995;P2:995;P3:995,2273.591,,send,P3
recv_prep_P1_285,P1,C:3411;P1:1990;P2:995;P3:995,2274.303,,receive,C
recv_prep_P2_285,P2,C:3412;P1:995;P2:1990;P3:995,2274.384,,receive,C
recv_prep_P3_285,P3,C:3413;P1:995;P2:995;P3:1990,2274.529,,receive,C
vote_yes_P2_285,P2,C:3412;P1:995;P2:1991;P3:995,2274.813,vote_yes_P2,local,
vote_yes_P1_285,P1,C:3411;P1:1991;P2:995;P3:995,2275.013,vote_yes_P1,local,
prepared_P1_285,P1,C:3411;P1:1992;P2:995;P3:995,2275.063,prepared_P1,local,
prepared_P2_285,P2,C:3412;P1:995;P2:1992;P3:995,2275.113,prepared_P2,local,
vote_yes_P3_285,P3,C:3413;P1:995;P2:995;P3:1991,2275.313,vote_yes_P3,local,
prepared_P3_285,P3,C:3413;P1:995;P2:995;P3:1992,2275.363,prepared_P3,local,
send_yes_P1_285,P1,C:3411;P1:1993;P2:995;P3:995,2275.628,,send,C
send_yes_P2_285,P2,C:3412;P1:995;P2:1993;P3:995,2275.664,,send,C
send_yes_P3_285,P3,C:3413;P1:995;P2:995;P3:1993,2275.785,,send,C
recv_yes_P1_285,C,C:3414;P1:999;P2:995;P3:995,2276.336,,receive,P1
recv_yes_P2_285,C,C:3415;P1:999;P2:999;P3:995,2276.394,,receive,P2
recv_yes_P3_285,C,C:3416;P1:999;P2:999;P3:999,2276.498,,receive,P3
decide_commit_285,C,C:3417;P1:999;P2:999;P3:999,2276.840,committed,local,
commit_cmd_P1_285,C,C:3418;P1:999;P2:999;P3:999,2276.980,,send,P1
commit_cmd_P2_285,C,C:3419;P1:999;P2:999;P3:999,2277.122,,send,P2
commit_cmd_P3_285,C,C:3420;P1:999;P2:999;P3:999,2277.167,,send,P3
recv_commit_P1_285,P1,C:3418;P1:1994;P2:999;P3:999,2277.771,,receive,C
recv_commit_P2_285,P2,C:3419;P1:999;P2:1994;P3:999,2277.886,,receive,C
recv_commit_P3_285,P3,C:3420;P1:999;P2:999;P3:1994,2278.059,,receive,C
local_commit_P1_285,P1,C:3418;P1:1995;P2:999;P3:999,2278.359,local_commit_P1,local,
local_commit_P2_285,P2,C:3419;P1:999;P2:1995;P3:999,2278.429,local_commit_P2,local,
local_commit_P3_285,P3,C:3420;P1:999;P2:999;P3:1995,2278.558,local_commit_P3,local,
ack_P1_285,P1,C:3418;P1:1996;P2:999;P3:999,2278.821,,send,C
ack_P2_285,P2,C:3419;P1:999;P2:1996;P3:999,2278.866,,send,C
ack_P3_285,P3,C:3420;P1:999;P2:999;P3:1996,2278.973,,send,C
tx_done_285,C,C:3421;P1:999;P2:999;P3:999,2279.787,,local,
begin_tx_286,C,C:3422;P1:999;P2:999;P3:999,2281.189,,local,
prepare_P1_286,C,C:3423;P1:999;P2:999;P3:999,2281.272,,send,P1
prepare_P2_286,C,C:3424;P1:999;P2:999;P3:999,2281.410,,send,P2
prepare_P3_286,C,C:3425;P1:999;P2:999;P3:999,2281.518,,send,P3
recv_prep_P1_286,P1,C:3423;P1:1997;P2:999;P3:999,2282.196,,receive,C
recv_prep_P2_286,P2,C:3424;P1:999;P2:1997;P3:999,2282.306,,receive,C
recv_prep_P3_286,P3,C:3425;P1:999;P2:999;P3:1997,2282.372,,receive,C
vote_yes_P2_286,P2,C:3424;P1:999;P2:1998;P3:999,2282.698,vote_yes_P2,local,
vote_yes_P1_286,P1,C:3423;P1:1998;P2:999;P3:999,2282.898,vote_yes_P1,local,
prepared_P1_286,P1,C:3423;P1:1999;P2:999;P3:999,2282.948,prepared_P1,local,
prepared_P2_286,P2,C:3424;P1:999;P2:1999;P3:999,2282.998,prepared_P2,local,
vote_yes_P3_286,P3,C:3425;P1:999;P2:999;P3:1998,2283.198,vote_yes_P3,local,
prepared_P3_286,P3,C:3425;P1:999;P2:999;P3:1999,2283.248,prepared_P3,local,
send_yes_P1_286,P1,C:3423;P1:2000;P2:999;P3:999,2283.495,,send,C
send_yes_P2_286,P2,C:3424;P1:999;P2:2000;P3:999,2283.626,,send,C
send_yes_P3_286,P3,C:3425;P1:999;P2:999;P3:2000,2283.685,,send,C
recv_yes_P1_286,C,C:3426;P1:1002;P2:999;P3:999,2284.176,,receive,P1
recv_yes_P2_286,C,C:3427;P1:1002;P2:1002;P3:999,2284.315,,receive,P2
recv_yes_P3_286,C,C:3428;P1:1002;P2:1002;P3:1002,2284.428,,receive,P3
decide_commit_286,C,C:3429;P1:1002;P2:1002;P3:1002,2284.688,committed,local,
commit_cmd_P1_286,C,C:3430;P1:1002;P2:1002;P3:1002,2284.898,,send,P1
commit_cmd_P2_286,C,C:3431;P1:1002;P2:1002;P3:1002,2284.960,,send,P2
commit_cmd_P3_286,C,C:3432;P1:1002;P2:1002;P3:1002,2285.127,,send,P3
recv_commit_P1_286,P1,C:3430;P1:2001;P2:1002;P3:1002,2285.675,,receive,C
recv_commit_P2_286,P2,C:3431;P1:1002;P2:2001;P3:1002,2285.766,,receive,C
recv_commit_P3_286,P3,C:3432;P1:1002;P2:1002;P3:2001,2285.869,,receive,C
local_commit_P1_286,P1,C:3430;P1:2002;P2:1002;P3:1002,2286.190,local_commit_P1,local,
local_commit_P2_286,P2,C:3431;P1:1002;P2:2002;P3:1002,2286.330,local_commit_P2,local,
local_commit_P3_286,P3,C:3432;P1:1002;P2:1002;P3:2002,2286.386,local_commit_P3,local,
ack_P1_286,P1,C:3430;P1:2003;P2:1002;P3:1002,2286.662,,send,C
ack_P2_286,P2,C:3431;P1:1002;P2:2003;P3:1002,2286.794,,send,C
ack_P3_286,P3,C:3432;P1:1002;P2:1002;P3:2003,2286.866,,send,C
tx_done_286,C,C:3433;P1:1002;P2:1002;P3:1002,2287.703,,local,
begin_tx_287,C,C:3434;P1:1002;P2:1002;P3:1002,2289.642,,local,
prepare_P1_287,C,C:3435;P1:1002;P2:1002;P3:1002,2289.785,,send,P1
prepare_P2_287,C,C:3436;P1:1002;P2:1002;P3:1002,2289.878,,send,P2
prepare_P3_287,C,C:3437;P1:1002;P2:1002;P3:1002,2289.931,,send,P3
recv_prep_P1_287,P1,C:3435;P1:2004;P2:1002;P3:1002,2290.635,,receive,C
recv_prep_P2_287,P2,C:3436;P1:1002;P2:2004;P3:1002,2290.764,,receive,C
recv_prep_P3_287,P3,C:3437;P1:1002;P2:1002;P3:2004,2290.860,,receive,C
vote_yes_P2_287,P2,C:3436;P1:1002;P2:2005;P3:1002,2291.159,vote_yes_P2,local,
vote_yes_P1_287,P1,C:3435;P1:2005;P2:1002;P3:1002,2291.359,vote_yes_P1,local,
prepared_P1_287,P1,C:3435;P1:2006;P2:1002;P3:1002,2291.409,prepared_P1,local,
prepared_P2_287,P2,C:3436;P1:1002;P2:2006;P3:1002,2291.459,prepared_P2,local,
vote_yes_P3_287,P3,C:3437;P1:1002;P2:1002;P3:2005,2291.659,vote_yes_P3,local,
prepared_P3_287,P3,C:3437;P1:1002;P2:1002;P3:2006,2291.709,prepared_P3,local,
send_yes_P1_287,P1,C:3435;P1:2007;P2:1002;P3:1002,2291.937,,send,C
send_yes_P2_287,P2,C:3436;P1:1002;P2:2007;P3:1002,2292.021,,send,C
send_yes_P3_287,P3,C:3437;P1:1002;P2:1002;P3:2007,2292.166,,send,C
recv_yes_P1_287,C,C:3438;P1:1006;P2:1002;P3:1002,2292.702,,receive,P1
recv_yes_P2_287,C,C:3439;P1:1006;P2:1006;P3:1002,2292.767,,receive,P2
recv_yes_P3_287,C,C:3440;P1:1006;P2:1006;P3:1006,2292.844,,receive,P3
decide_commit_287,C,C:3441;P1:1006;P2:1006;P3:1006,2293.146,committed,local,
commit_cmd_P1_287,C,C:3442;P1:1006;P2:1006;P3:1006,2293.323,,send,P1
commit_cmd_P2_287,C,C:3443;P1:1006;P2:1006;P3:1006,2293.425,,send,P2
commit_cmd_P3_287,C,C:3444;P1:1006;P2:1006;P3:1006,2293.556,,send,P3
recv_commit_P1_287,P1,C:3442;P1:2008;P2:1006;P3:1006,2294.184,,receive,C
recv_commit_P2_287,P2,C:3443;P1:1006;P2:2008;P3:1006,2294.210,,receive,C
recv_commit_P3_287,P3,C:3444;P1:1006;P2:1006;P3:2008,2294.397,,receive,C
local_commit_P1_287,P1,C:3442;P1:2009;P2:1006;P3:1006,2294.632,local_commit_P1,local,
local_commit_P2_287,P2,C:3443;P1:1006;P2:2009;P3:1006,2294.738,local_commit_P2,local,
local_commit_P3_287,P3,C:3444;P1:1006;P2:1006;P3:2009,2294.896,local_commit_P3,local,
ack_P1_287,P1,C:3442;P1:2010;P2:1006;P3:1006,2295.142,,send,C
ack_P2_287,P2,C:3443;P1:1006;P2:2010;P3:1006,2295.253,,send,C
ack_P3_287,P3,C:3444;P1:1006;P2:1006;P3:2010,2295.313,,send,C
tx_done_287,C,C:3445;P1:1006;P2:1006;P3:1006,2296.139,,local,
begin_tx_288,C,C:3446;P1:1006;P2:1006;P3:1006,2297.489,,local,
prepare_P1_288,C,C:3447;P1:1006;P2:1006;P3:1006,2297.638,,send,P1
prepare_P2_288,C,C:3448;P1:1006;P2:1006;P3:1006,2297.729,,send,P2
prepare_P3_288,C,C:3449;P1:1006;P2:1006;P3:1006,2297.798,,send,P3
recv_prep_P1_288,P1,C:3447;P1:2011;P2:1006;P3:1006,2298.483,,receive,C
recv_prep_P2_288,P2,C:3448;P1:1006;P2:2011;P3:1006,2298.581,,receive,C
recv_prep_P3_288,P3,C:3449;P1:1006;P2:1006;P3:2011,2298.735,,receive,C
vote_yes_P2_288,P2,C:3448;P1:1006;P2:2012;P3:1006,2299.011,vote_yes_P2,local,
vote_yes_P1_288,P1,C:3447;P1:2012;P2:1006;P3:1006,2299.211,vote_yes_P1,local,
prepared_P1_288,P1,C:3447;P1:2013;P2:1006;P3:1006,2299.261,prepared_P1,local,
prepared_P2_288,P2,C:3448;P1:1006;P2:2013;P3:1006,2299.311,prepared_P2,local,
vote_yes_P3_288,P3,C:3449;P1:1006;P2:1006;P3:2012,2299.511,vote_yes_P3,local,
prepared_P3_288,P3,C:3449;P1:1006;P2:1006;P3:2013,2299.561,prepared_P3,local,
send_yes_P1_288,P1,C:3447;P1:2014;P2:1006;P3:1006,2299.787,,send,C
send_yes_P2_288,P2,C:3448;P1:1006;P2:2014;P3:1006,2299.867,,send,C
send_yes_P3_288,P3,C:3449;P1:1006;P2:1006;P3:2014,2300.009,,send,C
recv_yes_P1_288,C,C:3450;P1:1009;P2:1006;P3:1006,2300.515,,receive,P1
recv_yes_P2_288,C,C:3451;P1:1009;P2:1009;P3:1006,2300.563,,receive,P2
recv_yes_P3_288,C,C:3452;P1:1009;P2:1009;P3:1009,2300.726,,receive,P3
decide_commit_288,C,C:3453;P1:1009;P2:1009;P3:1009,2300.976,committed,local,
commit_cmd_P1_288,C,C:3454;P1:1009;P2:1009;P3:1009,2301.243,,send,P1
commit_cmd_P2_288,C,C:3455;P1:1009;P2:1009;P3:1009,2301.341,,send,P2
commit_cmd_P3_288,C,C:3456;P1:1009;P2:1009;P3:1009,2301.430,,send,P3
recv_commit_P1_288,P1,C:3454;P1:2015;P2:1009;P3:1009,2301.993,,receive,C
recv_commit_P2_288,P2,C:3455;P1:1009;P2:2015;P3:1009,2302.159,,receive,C
recv_commit_P3_288,P3,C:3456;P1:1009;P2:1009;P3:2015,2302.183,,receive,C
local_commit_P1_288,P1,C:3454;P1:2016;P2:1009;P3:1009,2302.481,local_commit_P1,local,
local_commit_P2_288,P2,C:3455;P1:1009;P2:2016;P3:1009,2302.639,local_commit_P2,local,
local_commit_P3_288,P3,C:3456;P1:1009;P2:1009;P3:2016,2302.665,local_commit_P3,local,
ack_P1_288,P1,C:3454;P1:2017;P2:1009;P3:1009,2303.003,,send,C
ack_P2_288,P2,C:3455;P1:1009;P2:2017;P3:1009,2303.115,,send,C
ack_P3_288,P3,C:3456;P1:1009;P2:1009;P3:2017,2303.199,,send,C
tx_done_288,C,C:3457;P1:1009;P2:1009;P3:1009,2304.008,,local,
begin_tx_289,C,C:3458;P1:1009;P2:1009;P3:1009,2305.494,,local,
