prepared_P3_30,P3,C:353;P1:103;P2:103;P3:207,235.05,prepared_P3,local,
send_yes_P1_30,P1,C:351;P1:208;P2:103;P3:103,235.30,,send,C
send_yes_P2_30,P2,C:352;P1:103;P2:208;P3:103,235.40,,send,C
send_yes_P3_30,P3,C:353;P1:103;P2:103;P3:208,235.50,,send,C
recv_yes_P1_30,C,C:354;P1:106;P2:103;P3:103,236.00,,receive,P1
recv_yes_P2_30,C,C:355;P1:106;P2:106;P3:103,236.10,,receive,P2
recv_yes_P3_30,C,C:356;P1:106;P2:106;P3:106,236.20,,receive,P3
decide_commit_30,C,C:357;P1:106;P2:106;P3:106,236.50,committed,local,
commit_cmd_P1_30,C,C:358;P1:106;P2:106;P3:106,236.70,,send,P1
commit_cmd_P2_30,C,C:359;P1:106;P2:106;P3:106,236.80,,send,P2
commit_cmd_P3_30,C,C:360;P1:106;P2:106;P3:106,236.90,,send,P3
recv_commit_P1_30,P1,C:358;P1:209;P2:106;P3:106,237.50,,receive,C
recv_commit_P2_30,P2,C:359;P1:106;P2:209;P3:106,237.60,,receive,C
recv_commit_P3_30,P3,C:360;P1:106;P2:106;P3:209,237.70,,receive,C
local_commit_P1_30,P1,C:358;P1:210;P2:106;P3:106,238.00,local_commit_P1,local,
local_commit_P2_30,P2,C:359;P1:106;P2:210;P3:106,238.10,local_commit_P2,local,
local_commit_P3_30,P3,C:360;P1:106;P2:106;P3:210,238.20,local_commit_P3,local,
ack_P1_30,P1,C:358;P1:211;P2:106;P3:106,238.50,,send,C
ack_P2_30,P2,C:359;P1:106;P2:211;P3:106,238.60,,send,C
ack_P3_30,P3,C:360;P1:106;P2:106;P3:211,238.70,,send,C
tx_done_30,C,C:361;P1:106;P2:106;P3:106,239.50,,local,
begin_tx_31,C,C:362;P1:106;P2:106;P3:106,241.00,,local,
prepare_P1_31,C,C:363;P1:106;P2:106;P3:106,241.10,,send,P1
prepare_P2_31,C,C:364;P1:106;P2:106;P3:106,241.20,,send,P2
prepare_P3_31,C,C:365;P1:106;P2:106;P3:106,241.30,,send,P3
recv_prep_P1_31,P1,C:363;P1:212;P2:106;P3:106,242.00,,receive,C
recv_prep_P2_31,P2,C:364;P1:106;P2:212;P3:106,242.10,,receive,C
