# Generated drone relative-velocity trace
# total_events: 10000
# drone_count: 2
# system_processes: Drone1|Drone2
eid,processes,vc,timestamp,props,event_type,msg_partner
d1_init,Drone1,Drone1:1;Drone2:0,0.0,stable,local,
d2_compute_1529,Drone2,Drone1:4587;Drone2:4587,7642.5,relative_computed,local,
d2_send_d1_1529,Drone2,Drone1:4587;Drone2:4588,7643.0,relative_sent,send,Drone1
d1_recv_d2_1529,Drone1,Drone1:4588;Drone2:4588,7644.0,relative_confirmed,receive,Drone2
d1_measure_1530,Drone1,Drone1:4589;Drone2:4588,7646.0,velocity_measured,local,
d1_send_d2_1530,Drone1,Drone1:4590;Drone2:4588,7646.2,velocity_sent,send,Drone2
d2_recv_d1_1530,Drone2,Drone1:4590;Drone2:4589,7647.0,processing,receive,Drone1
d2_compute_1530,Drone2,Drone1:4590;Drone2:4590,7647.5,relative_computed,local,
d2_send_d1_1530,Drone2,Drone1:4590;Drone2:4591,7648.0,relative_sent,send,Drone1
d1_recv_d2_1530,Drone1,Drone1:4591;Drone2:4591,7649.0,relative_confirmed,receive,Drone2
d1_measure_1531,Drone1,Drone1:4592;Drone2:4591,7651.0,velocity_measured,local,
d1_send_d2_1531,Drone1,Drone1:4593;Drone2:4591,7651.2,velocity_sent,send,Drone2
d2_recv_d1_1531,Drone2,Drone1:4593;Drone2:4592,7652.0,processing,receive,Drone1
d2_compute_1531,Drone2,Drone1:4593;Drone2:4593,7652.5,relative_computed,local,
d2_send_d1_1531,Drone2,Drone1:4593;Drone2:4594,7653.0,relative_sent,send,Drone1
d1_recv_d2_1531,Drone1,Drone1:4594;Drone2:4594,7654.0,relative_confirmed,receive,Drone2
d1_measure_1532,Drone1,Drone1:4595;Drone2:4594,7656.0,velocity_measured,local,
d1_send_d2_1532,Drone1,Drone1:4596;Drone2:4594,7656.2,velocity_sent,send,Drone2
d2_recv_d1_1532,Drone2,Drone1:4596;Drone2:4595,7657.0,processing,receive,Drone1
d2_compute_1532,Drone2,Drone1:4596;Drone2:4596,7657.5,relative_computed,local,
d2_send_d1_1532,Drone2,Drone1:4596;Drone2:4597,7658.0,relative_sent,send,Drone1
d1_recv_d2_1532,Drone1,Drone1:4597;Drone2:4597,7659.0,relative_confirmed,receive,Drone2
d1_measure_1533,Drone1,Drone1:4598;Drone2:4597,7661.0,velocity_measured,local,
d1_send_d2_1533,Drone1,Drone1:4599;Drone2:4597,7661.2,velocity_sent,send,Drone2
d2_recv_d1_1533,Drone2,Drone1:4599;Drone2:4598,7662.0,processing,receive,Drone1
d2_compute_1533,Drone2,Drone1:4599;Drone2:4599,7662.5,relative_computed,local,
d2_send_d1_1533,Drone2,Drone1:4599;Drone2:4600,7663.0,relative_sent,send,Drone1
d1_recv_d2_1533,Drone1,Drone1:4600;Drone2:4600,7664.0,relative_confirmed,receive,Drone2
d1_measure_1534,Drone1,Drone1:4601;Drone2:4600,7666.0,velocity_measured,local,
d1_send_d2_1534,Drone1,Drone1:4602;Drone2:4600,7666.2,velocity_sent,send,Drone2
d2_recv_d1_1534,Drone2,Drone1:4602;Drone2:4601,7667.0,processing,receive,Drone1
d2_compute_1534,Drone2,Drone1:4602;Drone2:4602,7667.5,relative_computed,local,
d2_send_d1_1534,Drone2,Drone1:4602;Drone2:4603,7668.0,relative_sent,send,Drone1
d1_recv_d2_1534,Drone1,Drone1:4603;Drone2:4603,7669.0,relative_confirmed,receive,Drone2
d1_measure_1535,Drone1,Drone1:4604;Drone2:4603,7671.0,velocity_measured,local,
d1_send_d2_1535,Drone1,Drone1:4605;Drone2:4603,7671.2,velocity_sent,send,Drone2
d2_recv_d1_1535,Drone2,Drone1:4605;Drone2:4604,7672.0,processing,receive,Drone1
d2_compute_1535,Drone2,Drone1:4605;Drone2:4605,7672.5,relative_computed,local,
d2_send_d1_1535,Drone2,Drone1:4605;Drone2:4606,7673.0,relative_sent,send,Drone1
d1_recv_d2_1535,Drone1,Drone1:4606;Drone2:4606,7674.0,relative_confirmed,receive,Drone2
d1_measure_1536,Drone1,Drone1:4607;Drone2:4606,7676.0,velocity_measured,local,
d1_send_d2_1536,Drone1,Drone1:4608;Drone2:4606,7676.2,velocity_sent,send,Drone2
d2_recv_d1_1536,Drone2,Drone1:4608;Drone2:4607,7677.0,processing,receive,Drone1
d2_compute_1536,Drone2,Drone1:4608;Drone2:4608,7677.5,relative_computed,local,
d2_send_d1_1536,Drone2,Drone1:4608;Drone2:4609,7678.0,relative_sent,send,Drone1
d1_recv_d2_1536,Drone1,Drone1:4609;Drone2:4609,7679.0,relative_confirmed,receive,Drone2
d1_measure_1537,Drone1,Drone1:4610;Drone2:4609,7681.0,velocity_measured,local,
d1_send_d2_1537,Drone1,Drone1:4611;Drone2:4609,7681.2,velocity_sent,send,Drone2
d2_recv_d1_1537,Drone2,Drone1:4611;Drone2:4610,7682.0,processing,receive,Drone1
d2_compute_1537,Drone2,Drone1:4611;Drone2:4611,7682.5,relative_computed,local,
d2_send_d1_1537,Drone2,Drone1:4611;Drone2:4612,7683.0,relative_sent,send,Drone1
d1_recv_d2_1537,Drone1,Drone1:4612;Drone2:4612,7684.0,relative_confirmed,receive,Drone2
d1_measure_1538,Drone1,Drone1:4613;Drone2:4612,7686.0,velocity_measured,local,
d1_send_d2_1538,Drone1,Drone1:4614;Drone2:4612,7686.2,velocity_sent,send,Drone2
d2_recv_d1_1538,Drone2,Drone1:4614;Drone2:4613,7687.0,processing,receive,Drone1
d2_compute_1538,Drone2,Drone1:4614;Drone2:4614,7687.5,relative_computed,local,
d2_send_d1_1538,Drone2,Drone1:4614;Drone2:4615,7688.0,relative_sent,send,Drone1
d1_recv_d2_1538,Drone1,Drone1:4615;Drone2:4615,7689.0,relative_confirmed,receive,Drone2
d1_measure_1539,Drone1,Drone1:4616;Drone2:4615,7691.0,velocity_measured,local,
d1_send_d2_1539,Drone1,Drone1:4617;Drone2:4615,7691.2,velocity_sent,send,Drone2
d2_recv_d1_1539,Drone2,Drone1:4617;Drone2:4616,7692.0,processing,receive,Drone1
d2_compute_1539,Drone2,Drone1:4617;Drone2:4617,7692.5,relative_computed,local,
d2_send_d1_1539,Drone2,Drone1:4617;Drone2:4618,7693.0,relative_sent,send,Drone1
d1_recv_d2_1539,Drone1,Drone1:4618;Drone2:4618,7694.0,relative_confirmed,receive,Drone2
d1_measure_1540,Drone1,Drone1:4619;Drone2:4618,7696.0,velocity_measured,local,
d1_send_d2_1540,Drone1,Drone1:4620;Drone2:4618,7696.2,velocity_sent,send,Drone2
d2_recv_d1_1540,Drone2,Drone1:4620;Drone2:4619,7697.0,processing,receive,Drone1
d2_compute_1540,Drone2,Drone1:4620;Drone2:4620,7697.5,relative_computed,local,
d2_send_d1_1540,Drone2,Drone1:4620;Drone2:4621,7698.0,relative_sent,send,Drone1
d1_recv_d2_1540,Drone1,Drone1:4621;Drone2:4621,7699.0,relative_confirmed,receive,Drone2
d1_measure_1541,Drone1,Drone1:4622;Drone2:4621,7701.0,velocity_measured,local,
d1_send_d2_1541,Drone1,Drone1:4623;Drone2:4621,7701.2,velocity_sent,send,Drone2
d2_recv_d1_1541,Drone2,Drone1:4623;Drone2:4622,7702.0,processing,receive,Drone1
d2_compute_1541,Drone2,Drone1:4623;Drone2:4623,7702.5,relative_computed,local,
d2_send_d1_1541,Drone2,Drone1:4623;Drone2:4624,7703.0,relative_sent,send,Drone1
d1_recv_d2_1541,Drone1,Drone1:4624;Drone2:4624,7704.0,relative_confirmed,receive,Drone2
d1_measure_1542,Drone1,Drone1:4625;Drone2:4624,7706.0,velocity_measured,local,
d1_send_d2_1542,Drone1,Drone1:4626;Drone2:4624,7706.2,velocity_sent,send,Drone2
d2_recv_d1_1542,Drone2,Drone1:4626;Drone2:4625,7707.0,processing,receive,Drone1
d2_compute_1542,Drone2,Drone1:4626;Drone2:4626,7707.5,relative_computed,local,
d2_send_d1_1542,Drone2,Drone1:4626;Drone2:4627,7708.0,relative_sent,send,Drone1
d1_recv_d2_1542,Drone1,Drone1:4627;Drone2:4627,7709.0,relative_confirmed,receive,Drone2
d1_measure_1543,Drone1,Drone1:4628;Drone2:4627,7711.0,velocity_measured,local,
d1_send_d2_1543,Drone1,Drone1:4629;Drone2:4627,7711.2,velocity_sent,send,Drone2
d2_recv_d1_1543,Drone2,Drone1:4629;Drone2:4628,7712.0,processing,receive,Drone1
d2_compute_1543,Drone2,Drone1:4629;Drone2:4629,7712.5,relative_computed,local,
d2_send_d1_1543,Drone2,Drone1:4629;Drone2:4630,7713.0,relative_sent,send,Drone1
d1_recv_d2_1543,Drone1,Drone1:4630;Drone2:4630,7714.0,relative_confirmed,receive,Drone2
d1_measure_1544,Drone1,Drone1:4631;Drone2:4630,7716.0,velocity_measured,local,
d1_send_d2_1544,Drone1,Drone1:4632;Drone2:4630,7716.2,velocity_sent,send,Drone2
d2_recv_d1_1544,Drone2,Drone1:4632;Drone2:4631,7717.0,processing,receive,Drone1
d2_compute_1544,Drone2,Drone1:4632;Drone2:4632,7717.5,relative_computed,local,
d2_send_d1_1544,Drone2,Drone1:4632;Drone2:4633,7718.0,relative_sent,send,Drone1
d1_recv_d2_1544,Drone1,Drone1:4633;Drone2:4633,7719.0,relative_confirmed,receive,Drone2
d1_measure_1545,Drone1,Drone1:4634;Drone2:4633,7721.0,velocity_measured,local,
d1_send_d2_1545,Drone1,Drone1:4635;Drone2:4633,7721.2,velocity_sent,send,Drone2
d2_recv_d1_1545,Drone2,Drone1:4635;Drone2:4634,7722.0,processing,receive,Drone1
d2_compute_1545,Drone2,Drone1:4635;Drone2:4635,7722.5,relative_computed,local,
d2_send_d1_1545,Drone2,Drone1:4635;Drone2:4636,7723.0,relative_sent,send,Drone1
d1_recv_d2_1545,Drone1,Drone1:4636;Drone2:4636,7724.0,relative_confirmed,receive,Drone2
d1_measure_1546,Drone1,Drone1:4637;Drone2:4636,7726.0,velocity_measured,local,
d1_send_d2_1546,Drone1,Drone1:4638;Drone2:4636,7726.2,velocity_sent,send,Drone2
d2_recv_d1_1546,Drone2,Drone1:4638;Drone2:4637,7727.0,processing,receive,Drone1
d2_compute_1546,Drone2,Drone1:4638;Drone2:4638,7727.5,relative_computed,local,
d2_send_d1_1546,Drone2,Drone1:4638;Drone2:4639,7728.0,relative_sent,send,Drone1
d1_recv_d2_1546,Drone1,Drone1:4639;Drone2:4639,7729.0,relative_confirmed,receive,Drone2
d1_measure_1547,Drone1,Drone1:4640;Drone2:4639,7731.0,velocity_measured,local,
d1_send_d2_1547,Drone1,Drone1:4641;Drone2:4639,7731.2,velocity_sent,send,Drone2
d2_recv_d1_1547,Drone2,Drone1:4641;Drone2:4640,7732.0,processing,receive,Drone1
d2_compute_1547,Drone2,Drone1:4641;Drone2:4641,7732.5,relative_computed,local,
d2_send_d1_1547,Drone2,Drone1:4641;Drone2:4642,7733.0,relative_sent,send,Drone1
d1_recv_d2_1547,Drone1,Drone1:4642;Drone2:4642,7734.0,relative_confirmed,receive,Drone2
d1_measure_1548,Drone1,Drone1:4643;Drone2:4642,7736.0,velocity_measured,local,
d1_send_d2_1548,Drone1,Drone1:4644;Drone2:4642,7736.2,velocity_sent,send,Drone2
d2_recv_d1_1548,Drone2,Drone1:4644;Drone2:4643,7737.0,processing,receive,Drone1
d2_compute_1548,Drone2,Drone1:4644;Drone2:4644,7737.5,relative_computed,local,
d2_send_d1_1548,Drone2,Drone1:4644;Drone2:4645,7738.0,relative_sent,send,Drone1
d1_recv_d2_1548,Drone1,Drone1:4645;Drone2:4645,7739.0,relative_confirmed,receive,Drone2
d1_measure_1549,Drone1,Drone1:4646;Drone2:4645,7741.0,velocity_measured,local,
d1_send_d2_1549,Drone1,Drone1:4647;Drone2:4645,7741.2,velocity_sent,send,Drone2
d2_recv_d1_1549,Drone2,Drone1:4647;Drone2:4646,7742.0,processing,receive,Drone1
d2_compute_1549,Drone2,Drone1:4647;Drone2:4647,7742.5,relative_computed,local,
d2_send_d1_1549,Drone2,Drone1:4647;Drone2:4648,7743.0,relative_sent,send,Drone1
d1_recv_d2_1549,Drone1,Drone1:4648;Drone2:4648,7744.0,relative_confirmed,receive,Drone2
d1_measure_1550,Drone1,Drone1:4649;Drone2:4648,7746.0,velocity_measured,local,
d1_send_d2_1550,Drone1,Drone1:4650;Drone2:4648,7746.2,velocity_sent,send,Drone2
d2_recv_d1_1550,Drone2,Drone1:4650;Drone2:4649,7747.0,processing,receive,Drone1
d2_compute_1550,Drone2,Drone1:4650;Drone2:4650,7747.5,relative_computed,local,
d2_send_d1_1550,Drone2,Drone1:4650;Drone2:4651,7748.0,relative_sent,send,Drone1
d1_recv_d2_1550,Drone1,Drone1:4651;Drone2:4651,7749.0,relative_confirmed,receive,Drone2
d1_measure_1551,Drone1,Drone1:4652;Drone2:4651,7751.0,velocity_measured,local,
d1_send_d2_1551,Drone1,Drone1:4653;Drone2:4651,7751.2,velocity_sent,send,Drone2
d2_recv_d1_1551,Drone2,Drone1:4653;Drone2:4652,7752.0,processing,receive,Drone1
d2_compute_1551,Drone2,Drone1:4653;Drone2:4653,7752.5,relative_computed,local,
d2_send_d1_1551,Drone2,Drone1:4653;Drone2:4654,7753.0,relative_sent,send,Drone1
d1_recv_d2_1551,Drone1,Drone1:4654;Drone2:4654,7754.0,relative_confirmed,receive,Drone2
d1_measure_1552,Drone1,Drone1:4655;Drone2:4654,7756.0,velocity_measured,local,
d1_send_d2_1552,Drone1,Drone1:4656;Drone2:4654,7756.2,velocity_sent,send,Drone2
d2_recv_d1_1552,Drone2,Drone1:4656;Drone2:4655,7757.0,processing,receive,Drone1
d2_compute_1552,Drone2,Drone1:4656;Drone2:4656,7757.5,relative_computed,local,
d2_send_d1_1552,Drone2,Drone1:4656;Drone2:4657,7758.0,relative_sent,send,Drone1
d1_recv_d2_1552,Drone1,Drone1:4657;Drone2:4657,7759.0,relative_confirmed,receive,Drone2
d1_measure_1553,Drone1,Drone1:4658;Drone2:4657,7761.0,velocity_measured,local,
d1_send_d2_1553,Drone1,Drone1:4659;Drone2:4657,7761.2,velocity_sent,send,Drone2
d2_recv_d1_1553,Drone2,Drone1:4659;Drone2:4658,7762.0,processing,receive,Drone1
d2_compute_1553,Drone2,Drone1:4659;Drone2:4659,7762.5,relative_computed,local,
d2_send_d1_1553,Drone2,Drone1:4659;Drone2:4660,7763.0,relative_sent,send,Drone1
d1_recv_d2_1553,Drone1,Drone1:4660;Drone2:4660,7764.0,relative_confirmed,receive,Drone2
d1_measure_1554,Drone1,Drone1:4661;Drone2:4660,7766.0,velocity_measured,local,
d1_send_d2_1554,Drone1,Drone1:4662;Drone2:4660,7766.2,velocity_sent,send,Drone2
d2_recv_d1_1554,Drone2,Drone1:4662;Drone2:4661,7767.0,processing,receive,Drone1
d2_compute_1554,Drone2,Drone1:4662;Drone2:4662,7767.5,relative_computed,local,
d2_send_d1_1554,Drone2,Drone1:4662;Drone2:4663,7768.0,relative_sent,send,Drone1
d1_recv_d2_1554,Drone1,Drone1:4663;Drone2:4663,7769.0,relative_confirmed,receive,Drone2
d1_measure_1555,Drone1,Drone1:4664;Drone2:4663,7771.0,velocity_measured,local,
d1_send_d2_1555,Drone1,Drone1:4665;Drone2:4663,7771.2,velocity_sent,send,Drone2
d2_recv_d1_1555,Drone2,Drone1:4665;Drone2:4664,7772.0,processing,receive,Drone1
d2_compute_1555,Drone2,Drone1:4665;Drone2:4665,7772.5,relative_computed,local,
d2_send_d1_1555,Drone2,Drone1:4665;Drone2:4666,7773.0,relative_sent,send,Drone1
d1_recv_d2_1555,Drone1,Drone1:4666;Drone2:4666,7774.0,relative_confirmed,receive,Drone2
d1_measure_1556,Drone1,Drone1:4667;Drone2:4666,7776.0,velocity_measured,local,
d1_send_d2_1556,Drone1,Drone1:4668;Drone2:4666,7776.2,velocity_sent,send,Drone2
d2_recv_d1_1556,Drone2,Drone1:4668;Drone2:4667,7777.0,processing,receive,Drone1
d2_compute_1556,Drone2,Drone1:4668;Drone2:4668,7777.5,relative_computed,local,
d2_send_d1_1556,Drone2,Drone1:4668;Drone2:4669,7778.0,relative_sent,send,Drone1
d1_recv_d2_1556,Drone1,Drone1:4669;Drone2:4669,7779.0,relative_confirmed,receive,Drone2
d1_measure_1557,Drone1,Drone1:4670;Drone2:4669,7781.0,velocity_measured,local,
d1_send_d2_1557,Drone1,Drone1:4671;Drone2:4669,7781.2,velocity_sent,send,Drone2
d2_recv_d1_1557,Drone2,Drone1:4671;Drone2:4670,7782.0,processing,receive,Drone1
d2_compute_1557,Drone2,Drone1:4671;Drone2:4671,7782.5,relative_computed,local,
d2_send_d1_1557,Drone2,Drone1:4671;Drone2:4672,7783.0,relative_sent,send,Drone1
d1_recv_d2_1557,Drone1,Drone1:4672;Drone2:4672,7784.0,relative_confirmed,receive,Drone2
d1_measure_1558,Drone1,Drone1:4673;Drone2:4672,7786.0,velocity_measured,local,
d1_send_d2_1558,Drone1,Drone1:4674;Drone2:4672,7786.2,velocity_sent,send,Drone2
d2_recv_d1_1558,Drone2,Drone1:4674;Drone2:4673,7787.0,processing,receive,Drone1
d2_compute_1558,Drone2,Drone1:4674;Drone2:4674,7787.5,relative_computed,local,
d2_send_d1_1558,Drone2,Drone1:4674;Drone2:4675,7788.0,relative_sent,send,Drone1
d1_recv_d2_1558,Drone1,Drone1:4675;Drone2:4675,7789.0,relative_confirmed,receive,Drone2
d1_measure_1559,Drone1,Drone1:4676;Drone2:4675,7791.0,velocity_measured,local,
d1_send_d2_1559,Drone1,Drone1:4677;Drone2:4675,7791.2,velocity_sent,send,Drone2
d2_recv_d1_1559,Drone2,Drone1:4677;Drone2:4676,7792.0,processing,receive,Drone1
d2_compute_1559,Drone2,Drone1:4677;Drone2:4677,7792.5,relative_computed,local,
d2_send_d1_1559,Drone2,Drone1:4677;Drone2:4678,7793.0,relative_sent,send,Drone1
d1_recv_d2_1559,Drone1,Drone1:4678;Drone2:4678,7794.0,relative_confirmed,receive,Drone2
d1_measure_1560,Drone1,Drone1:4679;Drone2:4678,7796.0,velocity_measured,local,
d1_send_d2_1560,Drone1,Drone1:4680;Drone2:4678,7796.2,velocity_sent,send,Drone2
d2_recv_d1_1560,Drone2,Drone1:4680;Drone2:4679,7797.0,processing,receive,Drone1
d2_compute_1560,Drone2,Drone1:4680;Drone2:4680,7797.5,relative_computed,local,
d2_send_d1_1560,Drone2,Drone1:4680;Drone2:4681,7798.0,relative_sent,send,Drone1
d1_recv_d2_1560,Drone1,Drone1:4681;Drone2:4681,7799.0,relative_confirmed,receive,Drone2
d1_measure_1561,Drone1,Drone1:4682;Drone2:4681,7801.0,velocity_measured,local,
d1_send_d2_1561,Drone1,Drone1:4683;Drone2:4681,7801.2,velocity_sent,send,Drone2
d2_recv_d1_1561,Drone2,Drone1:4683;Drone2:4682,7802.0,processing,receive,Drone1
d2_compute_1561,Drone2,Drone1:4683;Drone2:4683,7802.5,relative_computed,local,
d2_send_d1_1561,Drone2,Drone1:4683;Drone2:4684,7803.0,relative_sent,send,Drone1
d1_recv_d2_1561,Drone1,Drone1:4684;Drone2:4684,7804.0,relative_confirmed,receive,Drone2
d1_measure_1562,Drone1,Drone1:4685;Drone2:4684,7806.0,velocity_measured,local,
d1_send_d2_1562,Drone1,Drone1:4686;Drone2:4684,7806.2,velocity_sent,send,Drone2
d2_recv_d1_1562,Drone2,Drone1:4686;Drone2:4685,7807.0,processing,receive,Drone1
d2_compute_1562,Drone2,Drone1:4686;Drone2:4686,7807.5,relative_computed,local,
d2_send_d1_1562,Drone2,Drone1:4686;Drone2:4687,7808.0,relative_sent,send,Drone1
d1_recv_d2_1562,Drone1,Drone1:4687;Drone2:4687,7809.0,relative_confirmed,receive,Drone2
d1_measure_1563,Drone1,Drone1:4688;Drone2:4687,7811.0,velocity_measured,local,
d1_send_d2_1563,Drone1,Drone1:4689;Drone2:4687,7811.2,velocity_sent,send,Drone2
d2_recv_d1_1563,Drone2,Drone1:4689;Drone2:4688,7812.0,processing,receive,Drone1
d2_compute_1563,Drone2,Drone1:4689;Drone2:4689,7812.5,relative_computed,local,
d2_send_d1_1563,Drone2,Drone1:4689;Drone2:4690,7813.0,relative_sent,send,Drone1
d1_recv_d2_1563,Drone1,Drone1:4690;Drone2:4690,7814.0,relative_confirmed,receive,Drone2
d1_measure_1564,Drone1,Drone1:4691;Drone2:4690,7816.0,velocity_measured,local,
d1_send_d2_1564,Drone1,Drone1:4692;Drone2:4690,7816.2,velocity_sent,send,Drone2
d2_recv_d1_1564,Drone2,Drone1:4692;Drone2:4691,7817.0,processing,receive,Drone1
d2_compute_1564,Drone2,Drone1:4692;Drone2:4692,7817.5,relative_computed,local,
d2_send_d1_1564,Drone2,Drone1:4692;Drone2:4693,7818.0,relative_sent,send,Drone1
d1_recv_d2_1564,Drone1,Drone1:4693;Drone2:4693,7819.0,relative_confirmed,receive,Drone2
d1_measure_1565,Drone1,Drone1:4694;Drone2:4693,7821.0,velocity_measured,local,
d1_send_d2_1565,Drone1,Drone1:4695;Drone2:4693,7821.2,velocity_sent,send,Drone2
d2_recv_d1_1565,Drone2,Drone1:4695;Drone2:4694,7822.0,processing,receive,Drone1
d2_compute_1565,Drone2,Drone1:4695;Drone2:4695,7822.5,relative_computed,local,
d2_send_d1_1565,Drone2,Drone1:4695;Drone2:4696,7823.0,relative_sent,send,Drone1
d1_recv_d2_1565,Drone1,Drone1:4696;Drone2:4696,7824.0,relative_confirmed,receive,Drone2
d1_measure_1566,Drone1,Drone1:4697;Drone2:4696,7826.0,velocity_measured,local,
d1_send_d2_1566,Drone1,Drone1:4698;Drone2:4696,7826.2,velocity_sent,send,Drone2
d2_recv_d1_1566,Drone2,Drone1:4698;Drone2:4697,7827.0,processing,receive,Drone1
d2_compute_1566,Drone2,Drone1:4698;Drone2:4698,7827.5,relative_computed,local,
d2_send_d1_1566,Drone2,Drone1:4698;Drone2:4699,7828.0,relative_sent,send,Drone1
d1_recv_d2_1566,Drone1,Drone1:4699;Drone2:4699,7829.0,relative_confirmed,receive,Drone2
d1_measure_1567,Drone1,Drone1:4700;Drone2:4699,7831.0,velocity_measured,local,
d1_send_d2_1567,Drone1,Drone1:4701;Drone2:4699,7831.2,velocity_sent,send,Drone2
d2_recv_d1_1567,Drone2,Drone1:4701;Drone2:4700,7832.0,processing,receive,Drone1
d2_compute_1567,Drone2,Drone1:4701;Drone2:4701,7832.5,relative_computed,local,
d2_send_d1_1567,Drone2,Drone1:4701;Drone2:4702,7833.0,relative_sent,send,Drone1
d1_recv_d2_1567,Drone1,Drone1:4702;Drone2:4702,7834.0,relative_confirmed,receive,Drone2
d1_measure_1568,Drone1,Drone1:4703;Drone2:4702,7836.0,velocity_measured,local,
d1_send_d2_1568,Drone1,Drone1:4704;Drone2:4702,7836.2,velocity_sent,send,Drone2
d2_recv_d1_1568,Drone2,Drone1:4704;Drone2:4703,7837.0,processing,receive,Drone1
d2_compute_1568,Drone2,Drone1:4704;Drone2:4704,7837.5,relative_computed,local,
d2_send_d1_1568,Drone2,Drone1:4704;Drone2:4705,7838.0,relative_sent,send,Drone1
d1_recv_d2_1568,Drone1,Drone1:4705;Drone2:4705,7839.0,relative_confirmed,receive,Drone2
d1_measure_1569,Drone1,Drone1:4706;Drone2:4705,7841.0,velocity_measured,local,
d1_send_d2_1569,Drone1,Drone1:4707;Drone2:4705,7841.2,velocity_sent,send,Drone2
d2_recv_d1_1569,Drone2,Drone1:4707;Drone2:4706,7842.0,processing,receive,Drone1
d2_compute_1569,Drone2,Drone1:4707;Drone2:4707,7842.5,relative_computed,local,
d2_send_d1_1569,Drone2,Drone1:4707;Drone2:4708,7843.0,relative_sent,send,Drone1
d1_recv_d2_1569,Drone1,Drone1:4708;Drone2:4708,7844.0,relative_confirmed,receive,Drone2
d1_measure_1570,Drone1,Drone1:4709;Drone2:4708,7846.0,velocity_measured,local,
d1_send_d2_1570,Drone1,Drone1:4710;Drone2:4708,7846.2,velocity_sent,send,Drone2
d2_recv_d1_1570,Drone2,Drone1:4710;Drone2:4709,7847.0,processing,receive,Drone1
d2_compute_1570,Drone2,Drone1:4710;Drone2:4710,7847.5,relative_computed,local,
d2_send_d1_1570,Drone2,Drone1:4710;Drone2:4711,7848.0,relative_sent,send,Drone1
d1_recv_d2_1570,Drone1,Drone1:4711;Drone2:4711,7849.0,relative_confirmed,receive,Drone2
d1_measure_1571,Drone1,Drone1:4712;Drone2:4711,7851.0,velocity_measured,local,
d1_send_d2_1571,Drone1,Drone1:4713;Drone2:4711,7851.2,velocity_sent,send,Drone2
d2_recv_d1_1571,Drone2,Drone1:4713;Drone2:4712,7852.0,processing,receive,Drone1
d2_compute_1571,Drone2,Drone1:4713;Drone2:4713,7852.5,relative_computed,local,
d2_send_d1_1571,Drone2,Drone1:4713;Drone2:4714,7853.0,relative_sent,send,Drone1
d1_recv_d2_1571,Drone1,Drone1:4714;Drone2:4714,7854.0,relative_confirmed,receive,Drone2
d1_measure_1572,Drone1,Drone1:4715;Drone2:4714,7856.0,velocity_measured,local,
d1_send_d2_1572,Drone1,Drone1:4716;Drone2:4714,7856.2,velocity_sent,send,Drone2
d2_recv_d1_1572,Drone2,Drone1:4716;Drone2:4715,7857.0,processing,receive,Drone1
d2_compute_1572,Drone2,Drone1:4716;Drone2:4716,7857.5,relative_computed,local,
d2_send_d1_1572,Drone2,Drone1:4716;Drone2:4717,7858.0,relative_sent,send,Drone1
d1_recv_d2_1572,Drone1,Drone1:4717;Drone2:4717,7859.0,relative_confirmed,receive,Drone2
d1_measure_1573,Drone1,Drone1:4718;Drone2:4717,7861.0,velocity_measured,local,
d1_send_d2_1573,Drone1,Drone1:4719;Drone2:4717,7861.2,velocity_sent,send,Drone2
d2_recv_d1_1573,Drone2,Drone1:4719;Drone2:4718,7862.0,processing,receive,Drone1
d2_compute_1573,Drone2,Drone1:4719;Drone2:4719,7862.5,relative_computed,local,
d2_send_d1_1573,Drone2,Drone1:4719;Drone2:4720,7863.0,relative_sent,send,Drone1
d1_recv_d2_1573,Drone1,Drone1:4720;Drone2:4720,7864.0,relative_confirmed,receive,Drone2
d1_measure_1574,Drone1,Drone1:4721;Drone2:4720,7866.0,velocity_measured,local,
d1_send_d2_1574,Drone1,Drone1:4722;Drone2:4720,7866.2,velocity_sent,send,Drone2
d2_recv_d1_1574,Drone2,Drone1:4722;Drone2:4721,7867.0,processing,receive,Drone1
d2_compute_1574,Drone2,Drone1:4722;Drone2:4722,7867.5,relative_computed,local,
d2_send_d1_1574,Drone2,Drone1:4722;Drone2:4723,7868.0,relative_sent,send,Drone1
d1_recv_d2_1574,Drone1,Drone1:4723;Drone2:4723,7869.0,relative_confirmed,receive,Drone2
d1_measure_1575,Drone1,Drone1:4724;Drone2:4723,7871.0,velocity_measured,local,
d1_send_d2_1575,Drone1,Drone1:4725;Drone2:4723,7871.2,velocity_sent,send,Drone2
d2_recv_d1_1575,Drone2,Drone1:4725;Drone2:4724,7872.0,processing,receive,Drone1
d2_compute_1575,Drone2,Drone1:4725;Drone2:4725,7872.5,relative_computed,local,
d2_send_d1_1575,Drone2,Drone1:4725;Drone2:4726,7873.0,relative_sent,send,Drone1
d1_recv_d2_1575,Drone1,Drone1:4726;Drone2:4726,7874.0,relative_confirmed,receive,Drone2
d1_measure_1576,Drone1,Drone1:4727;Drone2:4726,7876.0,velocity_measured,local,
d1_send_d2_1576,Drone1,Drone1:4728;Drone2:4726,7876.2,velocity_sent,send,Drone2
d2_recv_d1_1576,Drone2,Drone1:4728;Drone2:4727,7877.0,processing,receive,Drone1
d2_compute_1576,Drone2,Drone1:4728;Drone2:4728,7877.5,relative_computed,local,
d2_send_d1_1576,Drone2,Drone1:4728;Drone2:4729,7878.0,relative_sent,send,Drone1
