d2_compute_14,Drone2,Drone1:198;Drone2:42;Drone3:40;Drone4:40;Drone5:40;Drone6:40;Drone7:40;Drone8:40,379.5,relative_computed,local,
d2_send_d1_14,Drone2,Drone1:198;Drone2:43;Drone3:40;Drone4:40;Drone5:40;Drone6:40;Drone7:40;Drone8:40,380.0,relative_sent,send,Drone1
d1_recv_d2_14,Drone1,Drone1:199;Drone2:43;Drone3:40;Drone4:40;Drone5:40;Drone6:40;Drone7:40;Drone8:40,381.0,relative_confirmed,receive,Drone2
d1_send_d3_14,Drone1,Drone1:200;Drone2:43;Drone3:40;Drone4:40;Drone5:40;Drone6:40;Drone7:40;Drone8:40,382.2,velocity_sent,send,Drone3
d3_recv_d1_14,Drone3,Drone1:200;Drone2:43;Drone3:41;Drone4:40;Drone5:40;Drone6:40;Drone7:40;Drone8:40,383.0,processing,receive,Drone1
d3_compute_14,Drone3,Drone1:200;Drone2:43;Drone3:42;Drone4:40;Drone5:40;Drone6:40;Drone7:40;Drone8:40,383.5,relative_computed,local,
d3_send_d1_14,Drone3,Drone1:200;Drone2:43;Drone3:43;Drone4:40;Drone5:40;Drone6:40;Drone7:40;Drone8:40,384.0,relative_sent,send,Drone1
d1_recv_d3_14,Drone1,Drone1:201;Drone2:43;Drone3:43;Drone4:40;Drone5:40;Drone6:40;Drone7:40;Drone8:40,385.0,relative_confirmed,receive,Drone3
d1_send_d4_14,Drone1,Drone1:202;Drone2:43;Drone3:43;Drone4:40;Drone5:40;Drone6:40;Drone7:40;Drone8:40,386.2,velocity_sent,send,Drone4
d4_recv_d1_14,Drone4,Drone1:202;Drone2:43;Drone3:43;Drone4:41;Drone5:40;Drone6:40;Drone7:40;Drone8:40,387.0,processing,receive,Drone1
d4_compute_14,Drone4,Drone1:202;Drone2:43;Drone3:43;Drone4:42;Drone5:40;Drone6:40;Drone7:40;Drone8:40,387.5,relative_computed,local,
d4_send_d1_14,Drone4,Drone1:202;Drone2:43;Drone3:43;Drone4:43;Drone5:40;Drone6:40;Drone7:40;Drone8:40,388.0,relative_sent,send,Drone1
d1_recv_d4_14,Drone1,Drone1:203;Drone2:43;Drone3:43;Drone4:43;Drone5:40;Drone6:40;Drone7:40;Drone8:40,389.0,relative_confirmed,receive,Drone4
d1_send_d5_14,Drone1,Drone1:204;Drone2:43;Drone3:43;Drone4:43;Drone5:40;Drone6:40;Drone7:40;Drone8:40,390.2,velocity_sent,send,Drone5
d5_recv_d1_14,Drone5,Drone1:204;Drone2:43;Drone3:43;Drone4:43;Drone5:41;Drone6:40;Drone7:40;Drone8:40,391.0,processing,receive,Drone1
d5_compute_14,Drone5,Drone1:204;Drone2:43;Drone3:43;Drone4:43;Drone5:42;Drone6:40;Drone7:40;Drone8:40,391.5,relative_computed,local,
d5_send_d1_14,Drone5,Drone1:204;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:40;Drone7:40;Drone8:40,392.0,relative_sent,send,Drone1
d1_recv_d5_14,Drone1,Drone1:205;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:40;Drone7:40;Drone8:40,393.0,relative_confirmed,receive,Drone5
d1_send_d6_14,Drone1,Drone1:206;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:40;Drone7:40;Drone8:40,394.2,velocity_sent,send,Drone6
d6_recv_d1_14,Drone6,Drone1:206;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:41;Drone7:40;Drone8:40,395.0,processing,receive,Drone1
d6_compute_14,Drone6,Drone1:206;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:42;Drone7:40;Drone8:40,395.5,relative_computed,local,
d6_send_d1_14,Drone6,Drone1:206;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:40;Drone8:40,396.0,relative_sent,send,Drone1
d1_recv_d6_14,Drone1,Drone1:207;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:40;Drone8:40,397.0,relative_confirmed,receive,Drone6
d1_send_d7_14,Drone1,Drone1:208;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:40;Drone8:40,398.2,velocity_sent,send,Drone7
d7_recv_d1_14,Drone7,Drone1:208;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:41;Drone8:40,399.0,processing,receive,Drone1
d7_compute_14,Drone7,Drone1:208;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:42;Drone8:40,399.5,relative_computed,local,
d7_send_d1_14,Drone7,Drone1:208;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:40,400.0,relative_sent,send,Drone1
d1_recv_d7_14,Drone1,Drone1:209;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:40,401.0,relative_confirmed,receive,Drone7
d1_send_d8_14,Drone1,Drone1:210;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:40,402.2,velocity_sent,send,Drone8
d8_recv_d1_14,Drone8,Drone1:210;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:41,403.0,processing,receive,Drone1
d8_compute_14,Drone8,Drone1:210;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:42,403.5,relative_computed,local,
d8_send_d1_14,Drone8,Drone1:210;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:43,404.0,relative_sent,send,Drone1
d1_recv_d8_14,Drone1,Drone1:211;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:43,405.0,relative_confirmed,receive,Drone8
d1_measure_15,Drone1,Drone1:212;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:43,407.0,velocity_measured,local,
d1_send_d2_15,Drone1,Drone1:213;Drone2:43;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:43,407.2,velocity_sent,send,Drone2
d2_recv_d1_15,Drone2,Drone1:213;Drone2:44;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:43,408.0,processing,receive,Drone1
d2_compute_15,Drone2,Drone1:213;Drone2:45;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:43,408.5,relative_computed,local,
d2_send_d1_15,Drone2,Drone1:213;Drone2:46;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:43,409.0,relative_sent,send,Drone1
d1_recv_d2_15,Drone1,Drone1:214;Drone2:46;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:43,410.0,relative_confirmed,receive,Drone2
d1_send_d3_15,Drone1,Drone1:215;Drone2:46;Drone3:43;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:43,411.2,velocity_sent,send,Drone3
d3_recv_d1_15,Drone3,Drone1:215;Drone2:46;Drone3:44;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:43,412.0,processing,receive,Drone1
d3_compute_15,Drone3,Drone1:215;Drone2:46;Drone3:45;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:43,412.5,relative_computed,local,
d3_send_d1_15,Drone3,Drone1:215;Drone2:46;Drone3:46;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:43,413.0,relative_sent,send,Drone1
d1_recv_d3_15,Drone1,Drone1:216;Drone2:46;Drone3:46;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:43,414.0,relative_confirmed,receive,Drone3
d1_send_d4_15,Drone1,Drone1:217;Drone2:46;Drone3:46;Drone4:43;Drone5:43;Drone6:43;Drone7:43;Drone8:43,415.2,velocity_sent,send,Drone4
d4_recv_d1_15,Drone4,Drone1:217;Drone2:46;Drone3:46;Drone4:44;Drone5:43;Drone6:43;Drone7:43;Drone8:43,416.0,processing,receive,Drone1
d4_compute_15,Drone4,Drone1:217;Drone2:46;Drone3:46;Drone4:45;Drone5:43;Drone6:43;Drone7:43;Drone8:43,416.5,relative_computed,local,
d4_send_d1_15,Drone4,Drone1:217;Drone2:46;Drone3:46;Drone4:46;Drone5:43;Drone6:43;Drone7:43;Drone8:43,417.0,relative_sent,send,Drone1
d1_recv_d4_15,Drone1,Drone1:218;Drone2:46;Drone3:46;Drone4:46;Drone5:43;Drone6:43;Drone7:43;Drone8:43,418.0,relative_confirmed,receive,Drone4
d1_send_d5_15,Drone1,Drone1:219;Drone2:46;Drone3:46;Drone4:46;Drone5:43;Drone6:43;Drone7:43;Drone8:43,419.2,velocity_sent,send,Drone5
d5_recv_d1_15,Drone5,Drone1:219;Drone2:46;Drone3:46;Drone4:46;Drone5:44;Drone6:43;Drone7:43;Drone8:43,420.0,processing,receive,Drone1
d5_compute_15,Drone5,Drone1:219;Drone2:46;Drone3:46;Drone4:46;Drone5:45;Drone6:43;Drone7:43;Drone8:43,420.5,relative_computed,local,
d5_send_d1_15,Drone5,Drone1:219;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:43;Drone7:43;Drone8:43,421.0,relative_sent,send,Drone1
d1_recv_d5_15,Drone1,Drone1:220;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:43;Drone7:43;Drone8:43,422.0,relative_confirmed,receive,Drone5
d1_send_d6_15,Drone1,Drone1:221;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:43;Drone7:43;Drone8:43,423.2,velocity_sent,send,Drone6
d6_recv_d1_15,Drone6,Drone1:221;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:44;Drone7:43;Drone8:43,424.0,processing,receive,Drone1
d6_compute_15,Drone6,Drone1:221;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:45;Drone7:43;Drone8:43,424.5,relative_computed,local,
d6_send_d1_15,Drone6,Drone1:221;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:43;Drone8:43,425.0,relative_sent,send,Drone1
d1_recv_d6_15,Drone1,Drone1:222;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:43;Drone8:43,426.0,relative_confirmed,receive,Drone6
d1_send_d7_15,Drone1,Drone1:223;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:43;Drone8:43,427.2,velocity_sent,send,Drone7
d7_recv_d1_15,Drone7,Drone1:223;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:44;Drone8:43,428.0,processing,receive,Drone1
d7_compute_15,Drone7,Drone1:223;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:45;Drone8:43,428.5,relative_computed,local,
d7_send_d1_15,Drone7,Drone1:223;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:43,429.0,relative_sent,send,Drone1
d1_recv_d7_15,Drone1,Drone1:224;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:43,430.0,relative_confirmed,receive,Drone7
d1_send_d8_15,Drone1,Drone1:225;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:43,431.2,velocity_sent,send,Drone8
d8_recv_d1_15,Drone8,Drone1:225;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:44,432.0,processing,receive,Drone1
d8_compute_15,Drone8,Drone1:225;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:45,432.5,relative_computed,local,
d8_send_d1_15,Drone8,Drone1:225;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:46,433.0,relative_sent,send,Drone1
d1_recv_d8_15,Drone1,Drone1:226;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:46,434.0,relative_confirmed,receive,Drone8
d1_measure_16,Drone1,Drone1:227;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:46,436.0,velocity_measured,local,
d1_send_d2_16,Drone1,Drone1:228;Drone2:46;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:46,436.2,velocity_sent,send,Drone2
d2_recv_d1_16,Drone2,Drone1:228;Drone2:47;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:46,437.0,processing,receive,Drone1
d2_compute_16,Drone2,Drone1:228;Drone2:48;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:46,437.5,relative_computed,local,
d2_send_d1_16,Drone2,Drone1:228;Drone2:49;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:46,438.0,relative_sent,send,Drone1
d1_recv_d2_16,Drone1,Drone1:229;Drone2:49;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:46,439.0,relative_confirmed,receive,Drone2
d1_send_d3_16,Drone1,Drone1:230;Drone2:49;Drone3:46;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:46,440.2,velocity_sent,send,Drone3
d3_recv_d1_16,Drone3,Drone1:230;Drone2:49;Drone3:47;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:46,441.0,processing,receive,Drone1
d3_compute_16,Drone3,Drone1:230;Drone2:49;Drone3:48;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:46,441.5,relative_computed,local,
d3_send_d1_16,Drone3,Drone1:230;Drone2:49;Drone3:49;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:46,442.0,relative_sent,send,Drone1
d1_recv_d3_16,Drone1,Drone1:231;Drone2:49;Drone3:49;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:46,443.0,relative_confirmed,receive,Drone3
d1_send_d4_16,Drone1,Drone1:232;Drone2:49;Drone3:49;Drone4:46;Drone5:46;Drone6:46;Drone7:46;Drone8:46,444.2,velocity_sent,send,Drone4
d4_recv_d1_16,Drone4,Drone1:232;Drone2:49;Drone3:49;Drone4:47;Drone5:46;Drone6:46;Drone7:46;Drone8:46,445.0,processing,receive,Drone1
d4_compute_16,Drone4,Drone1:232;Drone2:49;Drone3:49;Drone4:48;Drone5:46;Drone6:46;Drone7:46;Drone8:46,445.5,relative_computed,local,
d4_send_d1_16,Drone4,Drone1:232;Drone2:49;Drone3:49;Drone4:49;Drone5:46;Drone6:46;Drone7:46;Drone8:46,446.0,relative_sent,send,Drone1
d1_recv_d4_16,Drone1,Drone1:233;Drone2:49;Drone3:49;Drone4:49;Drone5:46;Drone6:46;Drone7:46;Drone8:46,447.0,relative_confirmed,receive,Drone4
d1_send_d5_16,Drone1,Drone1:234;Drone2:49;Drone3:49;Drone4:49;Drone5:46;Drone6:46;Drone7:46;Drone8:46,448.2,velocity_sent,send,Drone5
d5_recv_d1_16,Drone5,Drone1:234;Drone2:49;Drone3:49;Drone4:49;Drone5:47;Drone6:46;Drone7:46;Drone8:46,449.0,processing,receive,Drone1
d5_compute_16,Drone5,Drone1:234;Drone2:49;Drone3:49;Drone4:49;Drone5:48;Drone6:46;Drone7:46;Drone8:46,449.5,relative_computed,local,
d5_send_d1_16,Drone5,Drone1:234;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:46;Drone7:46;Drone8:46,450.0,relative_sent,send,Drone1
d1_recv_d5_16,Drone1,Drone1:235;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:46;Drone7:46;Drone8:46,451.0,relative_confirmed,receive,Drone5
d1_send_d6_16,Drone1,Drone1:236;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:46;Drone7:46;Drone8:46,452.2,velocity_sent,send,Drone6
d6_recv_d1_16,Drone6,Drone1:236;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:47;Drone7:46;Drone8:46,453.0,processing,receive,Drone1
d6_compute_16,Drone6,Drone1:236;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:48;Drone7:46;Drone8:46,453.5,relative_computed,local,
d6_send_d1_16,Drone6,Drone1:236;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:46;Drone8:46,454.0,relative_sent,send,Drone1
d1_recv_d6_16,Drone1,Drone1:237;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:46;Drone8:46,455.0,relative_confirmed,receive,Drone6
d1_send_d7_16,Drone1,Drone1:238;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:46;Drone8:46,456.2,velocity_sent,send,Drone7
d7_recv_d1_16,Drone7,Drone1:238;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:47;Drone8:46,457.0,processing,receive,Drone1
d7_compute_16,Drone7,Drone1:238;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:48;Drone8:46,457.5,relative_computed,local,
d7_send_d1_16,Drone7,Drone1:238;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:46,458.0,relative_sent,send,Drone1
d1_recv_d7_16,Drone1,Drone1:239;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:46,459.0,relative_confirmed,receive,Drone7
d1_send_d8_16,Drone1,Drone1:240;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:46,460.2,velocity_sent,send,Drone8
d8_recv_d1_16,Drone8,Drone1:240;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:47,461.0,processing,receive,Drone1
d8_compute_16,Drone8,Drone1:240;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:48,461.5,relative_computed,local,
d8_send_d1_16,Drone8,Drone1:240;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:49,462.0,relative_sent,send,Drone1
d1_recv_d8_16,Drone1,Drone1:241;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:49,463.0,relative_confirmed,receive,Drone8
d1_measure_17,Drone1,Drone1:242;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:49,465.0,velocity_measured,local,
d1_send_d2_17,Drone1,Drone1:243;Drone2:49;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:49,465.2,velocity_sent,send,Drone2
d2_recv_d1_17,Drone2,Drone1:243;Drone2:50;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:49,466.0,processing,receive,Drone1
d2_compute_17,Drone2,Drone1:243;Drone2:51;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:49,466.5,relative_computed,local,
d2_send_d1_17,Drone2,Drone1:243;Drone2:52;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:49,467.0,relative_sent,send,Drone1
d1_recv_d2_17,Drone1,Drone1:244;Drone2:52;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:49,468.0,relative_confirmed,receive,Drone2
d1_send_d3_17,Drone1,Drone1:245;Drone2:52;Drone3:49;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:49,469.2,velocity_sent,send,Drone3
d3_recv_d1_17,Drone3,Drone1:245;Drone2:52;Drone3:50;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:49,470.0,processing,receive,Drone1
d3_compute_17,Drone3,Drone1:245;Drone2:52;Drone3:51;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:49,470.5,relative_computed,local,
d3_send_d1_17,Drone3,Drone1:245;Drone2:52;Drone3:52;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:49,471.0,relative_sent,send,Drone1
d1_recv_d3_17,Drone1,Drone1:246;Drone2:52;Drone3:52;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:49,472.0,relative_confirmed,receive,Drone3
d1_send_d4_17,Drone1,Drone1:247;Drone2:52;Drone3:52;Drone4:49;Drone5:49;Drone6:49;Drone7:49;Drone8:49,473.2,velocity_sent,send,Drone4
d4_recv_d1_17,Drone4,Drone1:247;Drone2:52;Drone3:52;Drone4:50;Drone5:49;Drone6:49;Drone7:49;Drone8:49,474.0,processing,receive,Drone1
d4_compute_17,Drone4,Drone1:247;Drone2:52;Drone3:52;Drone4:51;Drone5:49;Drone6:49;Drone7:49;Drone8:49,474.5,relative_computed,local,
d4_send_d1_17,Drone4,Drone1:247;Drone2:52;Drone3:52;Drone4:52;Drone5:49;Drone6:49;Drone7:49;Drone8:49,475.0,relative_sent,send,Drone1
d1_recv_d4_17,Drone1,Drone1:248;Drone2:52;Drone3:52;Drone4:52;Drone5:49;Drone6:49;Drone7:49;Drone8:49,476.0,relative_confirmed,receive,Drone4
d1_send_d5_17,Drone1,Drone1:249;Drone2:52;Drone3:52;Drone4:52;Drone5:49;Drone6:49;Drone7:49;Drone8:49,477.2,velocity_sent,send,Drone5
d5_recv_d1_17,Drone5,Drone1:249;Drone2:52;Drone3:52;Drone4:52;Drone5:50;Drone6:49;Drone7:49;Drone8:49,478.0,processing,receive,Drone1
d5_compute_17,Drone5,Drone1:249;Drone2:52;Drone3:52;Drone4:52;Drone5:51;Drone6:49;Drone7:49;Drone8:49,478.5,relative_computed,local,
d5_send_d1_17,Drone5,Drone1:249;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:49;Drone7:49;Drone8:49,479.0,relative_sent,send,Drone1
d1_recv_d5_17,Drone1,Drone1:250;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:49;Drone7:49;Drone8:49,480.0,relative_confirmed,receive,Drone5
d1_send_d6_17,Drone1,Drone1:251;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:49;Drone7:49;Drone8:49,481.2,velocity_sent,send,Drone6
d6_recv_d1_17,Drone6,Drone1:251;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:50;Drone7:49;Drone8:49,482.0,processing,receive,Drone1
d6_compute_17,Drone6,Drone1:251;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:51;Drone7:49;Drone8:49,482.5,relative_computed,local,
d6_send_d1_17,Drone6,Drone1:251;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:49;Drone8:49,483.0,relative_sent,send,Drone1
d1_recv_d6_17,Drone1,Drone1:252;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:49;Drone8:49,484.0,relative_confirmed,receive,Drone6
d1_send_d7_17,Drone1,Drone1:253;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:49;Drone8:49,485.2,velocity_sent,send,Drone7
d7_recv_d1_17,Drone7,Drone1:253;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:50;Drone8:49,486.0,processing,receive,Drone1
d7_compute_17,Drone7,Drone1:253;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:51;Drone8:49,486.5,relative_computed,local,
d7_send_d1_17,Drone7,Drone1:253;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:49,487.0,relative_sent,send,Drone1
d1_recv_d7_17,Drone1,Drone1:254;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:49,488.0,relative_confirmed,receive,Drone7
d1_send_d8_17,Drone1,Drone1:255;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:49,489.2,velocity_sent,send,Drone8
d8_recv_d1_17,Drone8,Drone1:255;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:50,490.0,processing,receive,Drone1
d8_compute_17,Drone8,Drone1:255;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:51,490.5,relative_computed,local,
d8_send_d1_17,Drone8,Drone1:255;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:52,491.0,relative_sent,send,Drone1
d1_recv_d8_17,Drone1,Drone1:256;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:52,492.0,relative_confirmed,receive,Drone8
d1_measure_18,Drone1,Drone1:257;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:52,494.0,velocity_measured,local,
d1_send_d2_18,Drone1,Drone1:258;Drone2:52;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:52,494.2,velocity_sent,send,Drone2
d2_recv_d1_18,Drone2,Drone1:258;Drone2:53;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:52,495.0,processing,receive,Drone1
d2_compute_18,Drone2,Drone1:258;Drone2:54;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:52,495.5,relative_computed,local,
d2_send_d1_18,Drone2,Drone1:258;Drone2:55;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:52,496.0,relative_sent,send,Drone1
d1_recv_d2_18,Drone1,Drone1:259;Drone2:55;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:52,497.0,relative_confirmed,receive,Drone2
d1_send_d3_18,Drone1,Drone1:260;Drone2:55;Drone3:52;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:52,498.2,velocity_sent,send,Drone3
d3_recv_d1_18,Drone3,Drone1:260;Drone2:55;Drone3:53;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:52,499.0,processing,receive,Drone1
d3_compute_18,Drone3,Drone1:260;Drone2:55;Drone3:54;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:52,499.5,relative_computed,local,
d3_send_d1_18,Drone3,Drone1:260;Drone2:55;Drone3:55;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:52,500.0,relative_sent,send,Drone1
d1_recv_d3_18,Drone1,Drone1:261;Drone2:55;Drone3:55;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:52,501.0,relative_confirmed,receive,Drone3
d1_send_d4_18,Drone1,Drone1:262;Drone2:55;Drone3:55;Drone4:52;Drone5:52;Drone6:52;Drone7:52;Drone8:52,502.2,velocity_sent,send,Drone4
d4_recv_d1_18,Drone4,Drone1:262;Drone2:55;Drone3:55;Drone4:53;Drone5:52;Drone6:52;Drone7:52;Drone8:52,503.0,processing,receive,Drone1
d4_compute_18,Drone4,Drone1:262;Drone2:55;Drone3:55;Drone4:54;Drone5:52;Drone6:52;Drone7:52;Drone8:52,503.5,relative_computed,local,
d4_send_d1_18,Drone4,Drone1:262;Drone2:55;Drone3:55;Drone4:55;Drone5:52;Drone6:52;Drone7:52;Drone8:52,504.0,relative_sent,send,Drone1
d1_recv_d4_18,Drone1,Drone1:263;Drone2:55;Drone3:55;Drone4:55;Drone5:52;Drone6:52;Drone7:52;Drone8:52,505.0,relative_confirmed,receive,Drone4
d1_send_d5_18,Drone1,Drone1:264;Drone2:55;Drone3:55;Drone4:55;Drone5:52;Drone6:52;Drone7:52;Drone8:52,506.2,velocity_sent,send,Drone5
d5_recv_d1_18,Drone5,Drone1:264;Drone2:55;Drone3:55;Drone4:55;Drone5:53;Drone6:52;Drone7:52;Drone8:52,507.0,processing,receive,Drone1
d5_compute_18,Drone5,Drone1:264;Drone2:55;Drone3:55;Drone4:55;Drone5:54;Drone6:52;Drone7:52;Drone8:52,507.5,relative_computed,local,
