d5_compute_22,Drone5,Drone1:240;Drone2:67;Drone3:67;Drone4:67;Drone5:66;Drone6:64,455.5,relative_computed,local,
d5_send_d1_22,Drone5,Drone1:240;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:64,456.0,relative_sent,send,Drone1
d1_recv_d5_22,Drone1,Drone1:241;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:64,457.0,relative_confirmed,receive,Drone5
d1_send_d6_22,Drone1,Drone1:242;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:64,458.2,velocity_sent,send,Drone6
d6_recv_d1_22,Drone6,Drone1:242;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:65,459.0,processing,receive,Drone1
d6_compute_22,Drone6,Drone1:242;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:66,459.5,relative_computed,local,
d6_send_d1_22,Drone6,Drone1:242;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67,460.0,relative_sent,send,Drone1
d1_recv_d6_22,Drone1,Drone1:243;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67,461.0,relative_confirmed,receive,Drone6
d1_measure_23,Drone1,Drone1:244;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67,463.0,velocity_measured,local,
d1_send_d2_23,Drone1,Drone1:245;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67,463.2,velocity_sent,send,Drone2
d2_recv_d1_23,Drone2,Drone1:245;Drone2:68;Drone3:67;Drone4:67;Drone5:67;Drone6:67,464.0,processing,receive,Drone1
d2_compute_23,Drone2,Drone1:245;Drone2:69;Drone3:67;Drone4:67;Drone5:67;Drone6:67,464.5,relative_computed,local,
d2_send_d1_23,Drone2,Drone1:245;Drone2:70;Drone3:67;Drone4:67;Drone5:67;Drone6:67,465.0,relative_sent,send,Drone1
d1_recv_d2_23,Drone1,Drone1:246;Drone2:70;Drone3:67;Drone4:67;Drone5:67;Drone6:67,466.0,relative_confirmed,receive,Drone2
d1_send_d3_23,Drone1,Drone1:247;Drone2:70;Drone3:67;Drone4:67;Drone5:67;Drone6:67,467.2,velocity_sent,send,Drone3
d3_recv_d1_23,Drone3,Drone1:247;Drone2:70;Drone3:68;Drone4:67;Drone5:67;Drone6:67,468.0,processing,receive,Drone1
d3_compute_23,Drone3,Drone1:247;Drone2:70;Drone3:69;Drone4:67;Drone5:67;Drone6:67,468.5,relative_computed,local,
d3_send_d1_23,Drone3,Drone1:247;Drone2:70;Drone3:70;Drone4:67;Drone5:67;Drone6:67,469.0,relative_sent,send,Drone1
d1_recv_d3_23,Drone1,Drone1:248;Drone2:70;Drone3:70;Drone4:67;Drone5:67;Drone6:67,470.0,relative_confirmed,receive,Drone3
d1_send_d4_23,Drone1,Drone1:249;Drone2:70;Drone3:70;Drone4:67;Drone5:67;Drone6:67,471.2,velocity_sent,send,Drone4
d4_recv_d1_23,Drone4,Drone1:249;Drone2:70;Drone3:70;Drone4:68;Drone5:67;Drone6:67,472.0,processing,receive,Drone1
d4_compute_23,Drone4,Drone1:249;Drone2:70;Drone3:70;Drone4:69;Drone5:67;Drone6:67,472.5,relative_computed,local,
d4_send_d1_23,Drone4,Drone1:249;Drone2:70;Drone3:70;Drone4:70;Drone5:67;Drone6:67,473.0,relative_sent,send,Drone1
d1_recv_d4_23,Drone1,Drone1:250;Drone2:70;Drone3:70;Drone4:70;Drone5:67;Drone6:67,474.0,relative_confirmed,receive,Drone4
d1_send_d5_23,Drone1,Drone1:251;Drone2:70;Drone3:70;Drone4:70;Drone5:67;Drone6:67,475.2,velocity_sent,send,Drone5
d5_recv_d1_23,Drone5,Drone1:251;Drone2:70;Drone3:70;Drone4:70;Drone5:68;Drone6:67,476.0,processing,receive,Drone1
d5_compute_23,Drone5,Drone1:251;Drone2:70;Drone3:70;Drone4:70;Drone5:69;Drone6:67,476.5,relative_computed,local,
d5_send_d1_23,Drone5,Drone1:251;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:67,477.0,relative_sent,send,Drone1
d1_recv_d5_23,Drone1,Drone1:252;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:67,478.0,relative_confirmed,receive,Drone5
d1_send_d6_23,Drone1,Drone1:253;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:67,479.2,velocity_sent,send,Drone6
d6_recv_d1_23,Drone6,Drone1:253;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:68,480.0,processing,receive,Drone1
d6_compute_23,Drone6,Drone1:253;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:69,480.5,relative_computed,local,
d6_send_d1_23,Drone6,Drone1:253;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70,481.0,relative_sent,send,Drone1
d1_recv_d6_23,Drone1,Drone1:254;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70,482.0,relative_confirmed,receive,Drone6
d1_measure_24,Drone1,Drone1:255;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70,484.0,velocity_measured,local,
d1_send_d2_24,Drone1,Drone1:256;Drone2:70;Drone3:70;Drone4:70;Drone5:70;Drone6:70,484.2,velocity_sent,send,Drone2
d2_recv_d1_24,Drone2,Drone1:256;Drone2:71;Drone3:70;Drone4:70;Drone5:70;Drone6:70,485.0,processing,receive,Drone1
d2_compute_24,Drone2,Drone1:256;Drone2:72;Drone3:70;Drone4:70;Drone5:70;Drone6:70,485.5,relative_computed,local,
d2_send_d1_24,Drone2,Drone1:256;Drone2:73;Drone3:70;Drone4:70;Drone5:70;Drone6:70,486.0,relative_sent,send,Drone1
d1_recv_d2_24,Drone1,Drone1:257;Drone2:73;Drone3:70;Drone4:70;Drone5:70;Drone6:70,487.0,relative_confirmed,receive,Drone2
d1_send_d3_24,Drone1,Drone1:258;Drone2:73;Drone3:70;Drone4:70;Drone5:70;Drone6:70,488.2,velocity_sent,send,Drone3
d3_recv_d1_24,Drone3,Drone1:258;Drone2:73;Drone3:71;Drone4:70;Drone5:70;Drone6:70,489.0,processing,receive,Drone1
d3_compute_24,Drone3,Drone1:258;Drone2:73;Drone3:72;Drone4:70;Drone5:70;Drone6:70,489.5,relative_computed,local,
d3_send_d1_24,Drone3,Drone1:258;Drone2:73;Drone3:73;Drone4:70;Drone5:70;Drone6:70,490.0,relative_sent,send,Drone1
d1_recv_d3_24,Drone1,Drone1:259;Drone2:73;Drone3:73;Drone4:70;Drone5:70;Drone6:70,491.0,relative_confirmed,receive,Drone3
d1_send_d4_24,Drone1,Drone1:260;Drone2:73;Drone3:73;Drone4:70;Drone5:70;Drone6:70,492.2,velocity_sent,send,Drone4
d4_recv_d1_24,Drone4,Drone1:260;Drone2:73;Drone3:73;Drone4:71;Drone5:70;Drone6:70,493.0,processing,receive,Drone1
d4_compute_24,Drone4,Drone1:260;Drone2:73;Drone3:73;Drone4:72;Drone5:70;Drone6:70,493.5,relative_computed,local,
d4_send_d1_24,Drone4,Drone1:260;Drone2:73;Drone3:73;Drone4:73;Drone5:70;Drone6:70,494.0,relative_sent,send,Drone1
d1_recv_d4_24,Drone1,Drone1:261;Drone2:73;Drone3:73;Drone4:73;Drone5:70;Drone6:70,495.0,relative_confirmed,receive,Drone4
d1_send_d5_24,Drone1,Drone1:262;Drone2:73;Drone3:73;Drone4:73;Drone5:70;Drone6:70,496.2,velocity_sent,send,Drone5
d5_recv_d1_24,Drone5,Drone1:262;Drone2:73;Drone3:73;Drone4:73;Drone5:71;Drone6:70,497.0,processing,receive,Drone1
d5_compute_24,Drone5,Drone1:262;Drone2:73;Drone3:73;Drone4:73;Drone5:72;Drone6:70,497.5,relative_computed,local,
d5_send_d1_24,Drone5,Drone1:262;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:70,498.0,relative_sent,send,Drone1
d1_recv_d5_24,Drone1,Drone1:263;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:70,499.0,relative_confirmed,receive,Drone5
d1_send_d6_24,Drone1,Drone1:264;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:70,500.2,velocity_sent,send,Drone6
d6_recv_d1_24,Drone6,Drone1:264;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:71,501.0,processing,receive,Drone1
d6_compute_24,Drone6,Drone1:264;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:72,501.5,relative_computed,local,
d6_send_d1_24,Drone6,Drone1:264;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73,502.0,relative_sent,send,Drone1
d1_recv_d6_24,Drone1,Drone1:265;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73,503.0,relative_confirmed,receive,Drone6
d1_measure_25,Drone1,Drone1:266;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73,505.0,velocity_measured,local,
d1_send_d2_25,Drone1,Drone1:267;Drone2:73;Drone3:73;Drone4:73;Drone5:73;Drone6:73,505.2,velocity_sent,send,Drone2
d2_recv_d1_25,Drone2,Drone1:267;Drone2:74;Drone3:73;Drone4:73;Drone5:73;Drone6:73,506.0,processing,receive,Drone1
d2_compute_25,Drone2,Drone1:267;Drone2:75;Drone3:73;Drone4:73;Drone5:73;Drone6:73,506.5,relative_computed,local,
d2_send_d1_25,Drone2,Drone1:267;Drone2:76;Drone3:73;Drone4:73;Drone5:73;Drone6:73,507.0,relative_sent,send,Drone1
d1_recv_d2_25,Drone1,Drone1:268;Drone2:76;Drone3:73;Drone4:73;Drone5:73;Drone6:73,508.0,relative_confirmed,receive,Drone2
d1_send_d3_25,Drone1,Drone1:269;Drone2:76;Drone3:73;Drone4:73;Drone5:73;Drone6:73,509.2,velocity_sent,send,Drone3
d3_recv_d1_25,Drone3,Drone1:269;Drone2:76;Drone3:74;Drone4:73;Drone5:73;Drone6:73,510.0,processing,receive,Drone1
d3_compute_25,Drone3,Drone1:269;Drone2:76;Drone3:75;Drone4:73;Drone5:73;Drone6:73,510.5,relative_computed,local,
d3_send_d1_25,Drone3,Drone1:269;Drone2:76;Drone3:76;Drone4:73;Drone5:73;Drone6:73,511.0,relative_sent,send,Drone1
d1_recv_d3_25,Drone1,Drone1:270;Drone2:76;Drone3:76;Drone4:73;Drone5:73;Drone6:73,512.0,relative_confirmed,receive,Drone3
d1_send_d4_25,Drone1,Drone1:271;Drone2:76;Drone3:76;Drone4:73;Drone5:73;Drone6:73,513.2,velocity_sent,send,Drone4
d4_recv_d1_25,Drone4,Drone1:271;Drone2:76;Drone3:76;Drone4:74;Drone5:73;Drone6:73,514.0,processing,receive,Drone1
d4_compute_25,Drone4,Drone1:271;Drone2:76;Drone3:76;Drone4:75;Drone5:73;Drone6:73,514.5,relative_computed,local,
d4_send_d1_25,Drone4,Drone1:271;Drone2:76;Drone3:76;Drone4:76;Drone5:73;Drone6:73,515.0,relative_sent,send,Drone1
d1_recv_d4_25,Drone1,Drone1:272;Drone2:76;Drone3:76;Drone4:76;Drone5:73;Drone6:73,516.0,relative_confirmed,receive,Drone4
d1_send_d5_25,Drone1,Drone1:273;Drone2:76;Drone3:76;Drone4:76;Drone5:73;Drone6:73,517.2,velocity_sent,send,Drone5
d5_recv_d1_25,Drone5,Drone1:273;Drone2:76;Drone3:76;Drone4:76;Drone5:74;Drone6:73,518.0,processing,receive,Drone1
d5_compute_25,Drone5,Drone1:273;Drone2:76;Drone3:76;Drone4:76;Drone5:75;Drone6:73,518.5,relative_computed,local,
d5_send_d1_25,Drone5,Drone1:273;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:73,519.0,relative_sent,send,Drone1
d1_recv_d5_25,Drone1,Drone1:274;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:73,520.0,relative_confirmed,receive,Drone5
d1_send_d6_25,Drone1,Drone1:275;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:73,521.2,velocity_sent,send,Drone6
d6_recv_d1_25,Drone6,Drone1:275;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:74,522.0,processing,receive,Drone1
d6_compute_25,Drone6,Drone1:275;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:75,522.5,relative_computed,local,
d6_send_d1_25,Drone6,Drone1:275;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76,523.0,relative_sent,send,Drone1
d1_recv_d6_25,Drone1,Drone1:276;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76,524.0,relative_confirmed,receive,Drone6
d1_measure_26,Drone1,Drone1:277;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76,526.0,velocity_measured,local,
d1_send_d2_26,Drone1,Drone1:278;Drone2:76;Drone3:76;Drone4:76;Drone5:76;Drone6:76,526.2,velocity_sent,send,Drone2
d2_recv_d1_26,Drone2,Drone1:278;Drone2:77;Drone3:76;Drone4:76;Drone5:76;Drone6:76,527.0,processing,receive,Drone1
d2_compute_26,Drone2,Drone1:278;Drone2:78;Drone3:76;Drone4:76;Drone5:76;Drone6:76,527.5,relative_computed,local,
d2_send_d1_26,Drone2,Drone1:278;Drone2:79;Drone3:76;Drone4:76;Drone5:76;Drone6:76,528.0,relative_sent,send,Drone1
d1_recv_d2_26,Drone1,Drone1:279;Drone2:79;Drone3:76;Drone4:76;Drone5:76;Drone6:76,529.0,relative_confirmed,receive,Drone2
d1_send_d3_26,Drone1,Drone1:280;Drone2:79;Drone3:76;Drone4:76;Drone5:76;Drone6:76,530.2,velocity_sent,send,Drone3
d3_recv_d1_26,Drone3,Drone1:280;Drone2:79;Drone3:77;Drone4:76;Drone5:76;Drone6:76,531.0,processing,receive,Drone1
d3_compute_26,Drone3,Drone1:280;Drone2:79;Drone3:78;Drone4:76;Drone5:76;Drone6:76,531.5,relative_computed,local,
d3_send_d1_26,Drone3,Drone1:280;Drone2:79;Drone3:79;Drone4:76;Drone5:76;Drone6:76,532.0,relative_sent,send,Drone1
d1_recv_d3_26,Drone1,Drone1:281;Drone2:79;Drone3:79;Drone4:76;Drone5:76;Drone6:76,533.0,relative_confirmed,receive,Drone3
d1_send_d4_26,Drone1,Drone1:282;Drone2:79;Drone3:79;Drone4:76;Drone5:76;Drone6:76,534.2,velocity_sent,send,Drone4
d4_recv_d1_26,Drone4,Drone1:282;Drone2:79;Drone3:79;Drone4:77;Drone5:76;Drone6:76,535.0,processing,receive,Drone1
d4_compute_26,Drone4,Drone1:282;Drone2:79;Drone3:79;Drone4:78;Drone5:76;Drone6:76,535.5,relative_computed,local,
d4_send_d1_26,Drone4,Drone1:282;Drone2:79;Drone3:79;Drone4:79;Drone5:76;Drone6:76,536.0,relative_sent,send,Drone1
d1_recv_d4_26,Drone1,Drone1:283;Drone2:79;Drone3:79;Drone4:79;Drone5:76;Drone6:76,537.0,relative_confirmed,receive,Drone4
d1_send_d5_26,Drone1,Drone1:284;Drone2:79;Drone3:79;Drone4:79;Drone5:76;Drone6:76,538.2,velocity_sent,send,Drone5
d5_recv_d1_26,Drone5,Drone1:284;Drone2:79;Drone3:79;Drone4:79;Drone5:77;Drone6:76,539.0,processing,receive,Drone1
d5_compute_26,Drone5,Drone1:284;Drone2:79;Drone3:79;Drone4:79;Drone5:78;Drone6:76,539.5,relative_computed,local,
d5_send_d1_26,Drone5,Drone1:284;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:76,540.0,relative_sent,send,Drone1
d1_recv_d5_26,Drone1,Drone1:285;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:76,541.0,relative_confirmed,receive,Drone5
d1_send_d6_26,Drone1,Drone1:286;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:76,542.2,velocity_sent,send,Drone6
d6_recv_d1_26,Drone6,Drone1:286;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:77,543.0,processing,receive,Drone1
d6_compute_26,Drone6,Drone1:286;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:78,543.5,relative_computed,local,
d6_send_d1_26,Drone6,Drone1:286;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79,544.0,relative_sent,send,Drone1
d1_recv_d6_26,Drone1,Drone1:287;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79,545.0,relative_confirmed,receive,Drone6
d1_measure_27,Drone1,Drone1:288;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79,547.0,velocity_measured,local,
d1_send_d2_27,Drone1,Drone1:289;Drone2:79;Drone3:79;Drone4:79;Drone5:79;Drone6:79,547.2,velocity_sent,send,Drone2
d2_recv_d1_27,Drone2,Drone1:289;Drone2:80;Drone3:79;Drone4:79;Drone5:79;Drone6:79,548.0,processing,receive,Drone1
d2_compute_27,Drone2,Drone1:289;Drone2:81;Drone3:79;Drone4:79;Drone5:79;Drone6:79,548.5,relative_computed,local,
d2_send_d1_27,Drone2,Drone1:289;Drone2:82;Drone3:79;Drone4:79;Drone5:79;Drone6:79,549.0,relative_sent,send,Drone1
d1_recv_d2_27,Drone1,Drone1:290;Drone2:82;Drone3:79;Drone4:79;Drone5:79;Drone6:79,550.0,relative_confirmed,receive,Drone2
d1_send_d3_27,Drone1,Drone1:291;Drone2:82;Drone3:79;Drone4:79;Drone5:79;Drone6:79,551.2,velocity_sent,send,Drone3
d3_recv_d1_27,Drone3,Drone1:291;Drone2:82;Drone3:80;Drone4:79;Drone5:79;Drone6:79,552.0,processing,receive,Drone1
d3_compute_27,Drone3,Drone1:291;Drone2:82;Drone3:81;Drone4:79;Drone5:79;Drone6:79,552.5,relative_computed,local,
d3_send_d1_27,Drone3,Drone1:291;Drone2:82;Drone3:82;Drone4:79;Drone5:79;Drone6:79,553.0,relative_sent,send,Drone1
d1_recv_d3_27,Drone1,Drone1:292;Drone2:82;Drone3:82;Drone4:79;Drone5:79;Drone6:79,554.0,relative_confirmed,receive,Drone3
d1_send_d4_27,Drone1,Drone1:293;Drone2:82;Drone3:82;Drone4:79;Drone5:79;Drone6:79,555.2,velocity_sent,send,Drone4
d4_recv_d1_27,Drone4,Drone1:293;Drone2:82;Drone3:82;Drone4:80;Drone5:79;Drone6:79,556.0,processing,receive,Drone1
d4_compute_27,Drone4,Drone1:293;Drone2:82;Drone3:82;Drone4:81;Drone5:79;Drone6:79,556.5,relative_computed,local,
d4_send_d1_27,Drone4,Drone1:293;Drone2:82;Drone3:82;Drone4:82;Drone5:79;Drone6:79,557.0,relative_sent,send,Drone1
d1_recv_d4_27,Drone1,Drone1:294;Drone2:82;Drone3:82;Drone4:82;Drone5:79;Drone6:79,558.0,relative_confirmed,receive,Drone4
d1_send_d5_27,Drone1,Drone1:295;Drone2:82;Drone3:82;Drone4:82;Drone5:79;Drone6:79,559.2,velocity_sent,send,Drone5
d5_recv_d1_27,Drone5,Drone1:295;Drone2:82;Drone3:82;Drone4:82;Drone5:80;Drone6:79,560.0,processing,receive,Drone1
d5_compute_27,Drone5,Drone1:295;Drone2:82;Drone3:82;Drone4:82;Drone5:81;Drone6:79,560.5,relative_computed,local,
d5_send_d1_27,Drone5,Drone1:295;Drone2:82;Drone3:82;Drone4:82;Drone5:82;Drone6:79,561.0,relative_sent,send,Drone1
d1_recv_d5_27,Drone1,Drone1:296;Drone2:82;Drone3:82;Drone4:82;Drone5:82;Drone6:79,562.0,relative_confirmed,receive,Drone5
d1_send_d6_27,Drone1,Drone1:297;Drone2:82;Drone3:82;Drone4:82;Drone5:82;Drone6:79,563.2,velocity_sent,send,Drone6
d6_recv_d1_27,Drone6,Drone1:297;Drone2:82;Drone3:82;Drone4:82;Drone5:82;Drone6:80,564.0,processing,receive,Drone1
d6_compute_27,Drone6,Drone1:297;Drone2:82;Drone3:82;Drone4:82;Drone5:82;Drone6:81,564.5,relative_computed,local,
d6_send_d1_27,Drone6,Drone1:297;Drone2:82;Drone3:82;Drone4:82;Drone5:82;Drone6:82,565.0,relative_sent,send,Drone1
d1_recv_d6_27,Drone1,Drone1:298;Drone2:82;Drone3:82;Drone4:82;Drone5:82;Drone6:82,566.0,relative_confirmed,receive,Drone6
d1_measure_28,Drone1,Drone1:299;Drone2:82;Drone3:82;Drone4:82;Drone5:82;Drone6:82,568.0,velocity_measured,local,
d1_send_d2_28,Drone1,Drone1:300;Drone2:82;Drone3:82;Drone4:82;Drone5:82;Drone6:82,568.2,velocity_sent,send,Drone2
d2_recv_d1_28,Drone2,Drone1:300;Drone2:83;Drone3:82;Drone4:82;Drone5:82;Drone6:82,569.0,processing,receive,Drone1
d2_compute_28,Drone2,Drone1:300;Drone2:84;Drone3:82;Drone4:82;Drone5:82;Drone6:82,569.5,relative_computed,local,
d2_send_d1_28,Drone2,Drone1:300;Drone2:85;Drone3:82;Drone4:82;Drone5:82;Drone6:82,570.0,relative_sent,send,Drone1
d1_recv_d2_28,Drone1,Drone1:301;Drone2:85;Drone3:82;Drone4:82;Drone5:82;Drone6:82,571.0,relative_confirmed,receive,Drone2
d1_send_d3_28,Drone1,Drone1:302;Drone2:85;Drone3:82;Drone4:82;Drone5:82;Drone6:82,572.2,velocity_sent,send,Drone3
d3_recv_d1_28,Drone3,Drone1:302;Drone2:85;Drone3:83;Drone4:82;Drone5:82;Drone6:82,573.0,processing,receive,Drone1
d3_compute_28,Drone3,Drone1:302;Drone2:85;Drone3:84;Drone4:82;Drone5:82;Drone6:82,573.5,relative_computed,local,
d3_send_d1_28,Drone3,Drone1:302;Drone2:85;Drone3:85;Drone4:82;Drone5:82;Drone6:82,574.0,relative_sent,send,Drone1
d1_recv_d3_28,Drone1,Drone1:303;Drone2:85;Drone3:85;Drone4:82;Drone5:82;Drone6:82,575.0,relative_confirmed,receive,Drone3
d1_send_d4_28,Drone1,Drone1:304;Drone2:85;Drone3:85;Drone4:82;Drone5:82;Drone6:82,576.2,velocity_sent,send,Drone4
d4_recv_d1_28,Drone4,Drone1:304;Drone2:85;Drone3:85;Drone4:83;Drone5:82;Drone6:82,577.0,processing,receive,Drone1
d4_compute_28,Drone4,Drone1:304;Drone2:85;Drone3:85;Drone4:84;Drone5:82;Drone6:82,577.5,relative_computed,local,
d4_send_d1_28,Drone4,Drone1:304;Drone2:85;Drone3:85;Drone4:85;Drone5:82;Drone6:82,578.0,relative_sent,send,Drone1
d1_recv_d4_28,Drone1,Drone1:305;Drone2:85;Drone3:85;Drone4:85;Drone5:82;Drone6:82,579.0,relative_confirmed,receive,Drone4
d1_send_d5_28,Drone1,Drone1:306;Drone2:85;Drone3:85;Drone4:85;Drone5:82;Drone6:82,580.2,velocity_sent,send,Drone5
d5_recv_d1_28,Drone5,Drone1:306;Drone2:85;Drone3:85;Drone4:85;Drone5:83;Drone6:82,581.0,processing,receive,Drone1
d5_compute_28,Drone5,Drone1:306;Drone2:85;Drone3:85;Drone4:85;Drone5:84;Drone6:82,581.5,relative_computed,local,
d5_send_d1_28,Drone5,Drone1:306;Drone2:85;Drone3:85;Drone4:85;Drone5:85;Drone6:82,582.0,relative_sent,send,Drone1
d1_recv_d5_28,Drone1,Drone1:307;Drone2:85;Drone3:85;Drone4:85;Drone5:85;Drone6:82,583.0,relative_confirmed,receive,Drone5
d1_send_d6_28,Drone1,Drone1:308;Drone2:85;Drone3:85;Drone4:85;Drone5:85;Drone6:82,584.2,velocity_sent,send,Drone6
d6_recv_d1_28,Drone6,Drone1:308;Drone2:85;Drone3:85;Drone4:85;Drone5:85;Drone6:83,585.0,processing,receive,Drone1
d6_compute_28,Drone6,Drone1:308;Drone2:85;Drone3:85;Drone4:85;Drone5:85;Drone6:84,585.5,relative_computed,local,
d6_send_d1_28,Drone6,Drone1:308;Drone2:85;Drone3:85;Drone4:85;Drone5:85;Drone6:85,586.0,relative_sent,send,Drone1
d1_recv_d6_28,Drone1,Drone1:309;Drone2:85;Drone3:85;Drone4:85;Drone5:85;Drone6:85,587.0,relative_confirmed,receive,Drone6
d1_measure_29,Drone1,Drone1:310;Drone2:85;Drone3:85;Drone4:85;Drone5:85;Drone6:85,589.0,velocity_measured,local,
d1_send_d2_29,Drone1,Drone1:311;Drone2:85;Drone3:85;Drone4:85;Drone5:85;Drone6:85,589.2,velocity_sent,send,Drone2
d2_recv_d1_29,Drone2,Drone1:311;Drone2:86;Drone3:85;Drone4:85;Drone5:85;Drone6:85,590.0,processing,receive,Drone1
d2_compute_29,Drone2,Drone1:311;Drone2:87;Drone3:85;Drone4:85;Drone5:85;Drone6:85,590.5,relative_computed,local,
d2_send_d1_29,Drone2,Drone1:311;Drone2:88;Drone3:85;Drone4:85;Drone5:85;Drone6:85,591.0,relative_sent,send,Drone1
d1_recv_d2_29,Drone1,Drone1:312;Drone2:88;Drone3:85;Drone4:85;Drone5:85;Drone6:85,592.0,relative_confirmed,receive,Drone2
d1_send_d3_29,Drone1,Drone1:313;Drone2:88;Drone3:85;Drone4:85;Drone5:85;Drone6:85,593.2,velocity_sent,send,Drone3
d3_recv_d1_29,Drone3,Drone1:313;Drone2:88;Drone3:86;Drone4:85;Drone5:85;Drone6:85,594.0,processing,receive,Drone1
d3_compute_29,Drone3,Drone1:313;Drone2:88;Drone3:87;Drone4:85;Drone5:85;Drone6:85,594.5,relative_computed,local,
d3_send_d1_29,Drone3,Drone1:313;Drone2:88;Drone3:88;Drone4:85;Drone5:85;Drone6:85,595.0,relative_sent,send,Drone1
d1_recv_d3_29,Drone1,Drone1:314;Drone2:88;Drone3:88;Drone4:85;Drone5:85;Drone6:85,596.0,relative_confirmed,receive,Drone3
d1_send_d4_29,Drone1,Drone1:315;Drone2:88;Drone3:88;Drone4:85;Drone5:85;Drone6:85,597.2,velocity_sent,send,Drone4
d4_recv_d1_29,Drone4,Drone1:315;Drone2:88;Drone3:88;Drone4:86;Drone5:85;Drone6:85,598.0,processing,receive,Drone1
d4_compute_29,Drone4,Drone1:315;Drone2:88;Drone3:88;Drone4:87;Drone5:85;Drone6:85,598.5,relative_computed,local,
d4_send_d1_29,Drone4,Drone1:315;Drone2:88;Drone3:88;Drone4:88;Drone5:85;Drone6:85,599.0,relative_sent,send,Drone1
d1_recv_d4_29,Drone1,Drone1:316;Drone2:88;Drone3:88;Drone4:88;Drone5:85;Drone6:85,600.0,relative_confirmed,receive,Drone4
d1_send_d5_29,Drone1,Drone1:317;Drone2:88;Drone3:88;Drone4:88;Drone5:85;Drone6:85,601.2,velocity_sent,send,Drone5
d5_recv_d1_29,Drone5,Drone1:317;Drone2:88;Drone3:88;Drone4:88;Drone5:86;Drone6:85,602.0,processing,receive,Drone1
d5_compute_29,Drone5,Drone1:317;Drone2:88;Drone3:88;Drone4:88;Drone5:87;Drone6:85,602.5,relative_computed,local,
d5_send_d1_29,Drone5,Drone1:317;Drone2:88;Drone3:88;Drone4:88;Drone5:88;Drone6:85,603.0,relative_sent,send,Drone1
d1_recv_d5_29,Drone1,Drone1:318;Drone2:88;Drone3:88;Drone4:88;Drone5:88;Drone6:85,604.0,relative_confirmed,receive,Drone5
d1_send_d6_29,Drone1,Drone1:319;Drone2:88;Drone3:88;Drone4:88;Drone5:88;Drone6:85,605.2,velocity_sent,send,Drone6
d6_recv_d1_29,Drone6,Drone1:319;Drone2:88;Drone3:88;Drone4:88;Drone5:88;Drone6:86,606.0,processing,receive,Drone1
d6_compute_29,Drone6,Drone1:319;Drone2:88;Drone3:88;Drone4:88;Drone5:88;Drone6:87,606.5,relative_computed,local,
d6_send_d1_29,Drone6,Drone1:319;Drone2:88;Drone3:88;Drone4:88;Drone5:88;Drone6:88,607.0,relative_sent,send,Drone1
d1_recv_d6_29,Drone1,Drone1:320;Drone2:88;Drone3:88;Drone4:88;Drone5:88;Drone6:88,608.0,relative_confirmed,receive,Drone6
