# Generated drone relative-velocity trace
# total_events: 100000
# drone_count: 2
# system_processes: Drone1|Drone2
eid,processes,vc,timestamp,props,event_type,msg_partner
d1_init,Drone1,Drone1:1;Drone2:0,0.0,stable,local,
d2_recv_d1_13092,Drone2,Drone1:39276;Drone2:39275,65457.0,processing,receive,Drone1
d2_compute_13092,Drone2,Drone1:39276;Drone2:39276,65457.5,relative_computed,local,
d2_send_d1_13092,Drone2,Drone1:39276;Drone2:39277,65458.0,relative_sent,send,Drone1
d1_recv_d2_13092,Drone1,Drone1:39277;Drone2:39277,65459.0,relative_confirmed,receive,Drone2
d1_measure_13093,Drone1,Drone1:39278;Drone2:39277,65461.0,velocity_measured,local,
d1_send_d2_13093,Drone1,Drone1:39279;Drone2:39277,65461.2,velocity_sent,send,Drone2
d2_recv_d1_13093,Drone2,Drone1:39279;Drone2:39278,65462.0,processing,receive,Drone1
d2_compute_13093,Drone2,Drone1:39279;Drone2:39279,65462.5,relative_computed,local,
d2_send_d1_13093,Drone2,Drone1:39279;Drone2:39280,65463.0,relative_sent,send,Drone1
d1_recv_d2_13093,Drone1,Drone1:39280;Drone2:39280,65464.0,relative_confirmed,receive,Drone2
d1_measure_13094,Drone1,Drone1:39281;Drone2:39280,65466.0,velocity_measured,local,
d1_send_d2_13094,Drone1,Drone1:39282;Drone2:39280,65466.2,velocity_sent,send,Drone2
d2_recv_d1_13094,Drone2,Drone1:39282;Drone2:39281,65467.0,processing,receive,Drone1
d2_compute_13094,Drone2,Drone1:39282;Drone2:39282,65467.5,relative_computed,local,
d2_send_d1_13094,Drone2,Drone1:39282;Drone2:39283,65468.0,relative_sent,send,Drone1
d1_recv_d2_13094,Drone1,Drone1:39283;Drone2:39283,65469.0,relative_confirmed,receive,Drone2
d1_measure_13095,Drone1,Drone1:39284;Drone2:39283,65471.0,velocity_measured,local,
d1_send_d2_13095,Drone1,Drone1:39285;Drone2:39283,65471.2,velocity_sent,send,Drone2
d2_recv_d1_13095,Drone2,Drone1:39285;Drone2:39284,65472.0,processing,receive,Drone1
d2_compute_13095,Drone2,Drone1:39285;Drone2:39285,65472.5,relative_computed,local,
d2_send_d1_13095,Drone2,Drone1:39285;Drone2:39286,65473.0,relative_sent,send,Drone1
d1_recv_d2_13095,Drone1,Drone1:39286;Drone2:39286,65474.0,relative_confirmed,receive,Drone2
d1_measure_13096,Drone1,Drone1:39287;Drone2:39286,65476.0,velocity_measured,local,
d1_send_d2_13096,Drone1,Drone1:39288;Drone2:39286,65476.2,velocity_sent,send,Drone2
d2_recv_d1_13096,Drone2,Drone1:39288;Drone2:39287,65477.0,processing,receive,Drone1
d2_compute_13096,Drone2,Drone1:39288;Drone2:39288,65477.5,relative_computed,local,
d2_send_d1_13096,Drone2,Drone1:39288;Drone2:39289,65478.0,relative_sent,send,Drone1
d1_recv_d2_13096,Drone1,Drone1:39289;Drone2:39289,65479.0,relative_confirmed,receive,Drone2
d1_measure_13097,Drone1,Drone1:39290;Drone2:39289,65481.0,velocity_measured,local,
d1_send_d2_13097,Drone1,Drone1:39291;Drone2:39289,65481.2,velocity_sent,send,Drone2
d2_recv_d1_13097,Drone2,Drone1:39291;Drone2:39290,65482.0,processing,receive,Drone1
d2_compute_13097,Drone2,Drone1:39291;Drone2:39291,65482.5,relative_computed,local,
d2_send_d1_13097,Drone2,Drone1:39291;Drone2:39292,65483.0,relative_sent,send,Drone1
d1_recv_d2_13097,Drone1,Drone1:39292;Drone2:39292,65484.0,relative_confirmed,receive,Drone2
d1_measure_13098,Drone1,Drone1:39293;Drone2:39292,65486.0,velocity_measured,local,
d1_send_d2_13098,Drone1,Drone1:39294;Drone2:39292,65486.2,velocity_sent,send,Drone2
d2_recv_d1_13098,Drone2,Drone1:39294;Drone2:39293,65487.0,processing,receive,Drone1
d2_compute_13098,Drone2,Drone1:39294;Drone2:39294,65487.5,relative_computed,local,
d2_send_d1_13098,Drone2,Drone1:39294;Drone2:39295,65488.0,relative_sent,send,Drone1
d1_recv_d2_13098,Drone1,Drone1:39295;Drone2:39295,65489.0,relative_confirmed,receive,Drone2
d1_measure_13099,Drone1,Drone1:39296;Drone2:39295,65491.0,velocity_measured,local,
d1_send_d2_13099,Drone1,Drone1:39297;Drone2:39295,65491.2,velocity_sent,send,Drone2
d2_recv_d1_13099,Drone2,Drone1:39297;Drone2:39296,65492.0,processing,receive,Drone1
d2_compute_13099,Drone2,Drone1:39297;Drone2:39297,65492.5,relative_computed,local,
d2_send_d1_13099,Drone2,Drone1:39297;Drone2:39298,65493.0,relative_sent,send,Drone1
d1_recv_d2_13099,Drone1,Drone1:39298;Drone2:39298,65494.0,relative_confirmed,receive,Drone2
d1_measure_13100,Drone1,Drone1:39299;Drone2:39298,65496.0,velocity_measured,local,
d1_send_d2_13100,Drone1,Drone1:39300;Drone2:39298,65496.2,velocity_sent,send,Drone2
d2_recv_d1_13100,Drone2,Drone1:39300;Drone2:39299,65497.0,processing,receive,Drone1
d2_compute_13100,Drone2,Drone1:39300;Drone2:39300,65497.5,relative_computed,local,
d2_send_d1_13100,Drone2,Drone1:39300;Drone2:39301,65498.0,relative_sent,send,Drone1
d1_recv_d2_13100,Drone1,Drone1:39301;Drone2:39301,65499.0,relative_confirmed,receive,Drone2
d1_measure_13101,Drone1,Drone1:39302;Drone2:39301,65501.0,velocity_measured,local,
d1_send_d2_13101,Drone1,Drone1:39303;Drone2:39301,65501.2,velocity_sent,send,Drone2
d2_recv_d1_13101,Drone2,Drone1:39303;Drone2:39302,65502.0,processing,receive,Drone1
d2_compute_13101,Drone2,Drone1:39303;Drone2:39303,65502.5,relative_computed,local,
d2_send_d1_13101,Drone2,Drone1:39303;Drone2:39304,65503.0,relative_sent,send,Drone1
d1_recv_d2_13101,Drone1,Drone1:39304;Drone2:39304,65504.0,relative_confirmed,receive,Drone2
d1_measure_13102,Drone1,Drone1:39305;Drone2:39304,65506.0,velocity_measured,local,
d1_send_d2_13102,Drone1,Drone1:39306;Drone2:39304,65506.2,velocity_sent,send,Drone2
d2_recv_d1_13102,Drone2,Drone1:39306;Drone2:39305,65507.0,processing,receive,Drone1
d2_compute_13102,Drone2,Drone1:39306;Drone2:39306,65507.5,relative_computed,local,
d2_send_d1_13102,Drone2,Drone1:39306;Drone2:39307,65508.0,relative_sent,send,Drone1
d1_recv_d2_13102,Drone1,Drone1:39307;Drone2:39307,65509.0,relative_confirmed,receive,Drone2
d1_measure_13103,Drone1,Drone1:39308;Drone2:39307,65511.0,velocity_measured,local,
d1_send_d2_13103,Drone1,Drone1:39309;Drone2:39307,65511.2,velocity_sent,send,Drone2
d2_recv_d1_13103,Drone2,Drone1:39309;Drone2:39308,65512.0,processing,receive,Drone1
d2_compute_13103,Drone2,Drone1:39309;Drone2:39309,65512.5,relative_computed,local,
d2_send_d1_13103,Drone2,Drone1:39309;Drone2:39310,65513.0,relative_sent,send,Drone1
d1_recv_d2_13103,Drone1,Drone1:39310;Drone2:39310,65514.0,relative_confirmed,receive,Drone2
d1_measure_13104,Drone1,Drone1:39311;Drone2:39310,65516.0,velocity_measured,local,
d1_send_d2_13104,Drone1,Drone1:39312;Drone2:39310,65516.2,velocity_sent,send,Drone2
d2_recv_d1_13104,Drone2,Drone1:39312;Drone2:39311,65517.0,processing,receive,Drone1
d2_compute_13104,Drone2,Drone1:39312;Drone2:39312,65517.5,relative_computed,local,
d2_send_d1_13104,Drone2,Drone1:39312;Drone2:39313,65518.0,relative_sent,send,Drone1
d1_recv_d2_13104,Drone1,Drone1:39313;Drone2:39313,65519.0,relative_confirmed,receive,Drone2
d1_measure_13105,Drone1,Drone1:39314;Drone2:39313,65521.0,velocity_measured,local,
d1_send_d2_13105,Drone1,Drone1:39315;Drone2:39313,65521.2,velocity_sent,send,Drone2
d2_recv_d1_13105,Drone2,Drone1:39315;Drone2:39314,65522.0,processing,receive,Drone1
d2_compute_13105,Drone2,Drone1:39315;Drone2:39315,65522.5,relative_computed,local,
d2_send_d1_13105,Drone2,Drone1:39315;Drone2:39316,65523.0,relative_sent,send,Drone1
d1_recv_d2_13105,Drone1,Drone1:39316;Drone2:39316,65524.0,relative_confirmed,receive,Drone2
d1_measure_13106,Drone1,Drone1:39317;Drone2:39316,65526.0,velocity_measured,local,
d1_send_d2_13106,Drone1,Drone1:39318;Drone2:39316,65526.2,velocity_sent,send,Drone2
d2_recv_d1_13106,Drone2,Drone1:39318;Drone2:39317,65527.0,processing,receive,Drone1
d2_compute_13106,Drone2,Drone1:39318;Drone2:39318,65527.5,relative_computed,local,
d2_send_d1_13106,Drone2,Drone1:39318;Drone2:39319,65528.0,relative_sent,send,Drone1
d1_recv_d2_13106,Drone1,Drone1:39319;Drone2:39319,65529.0,relative_confirmed,receive,Drone2
d1_measure_13107,Drone1,Drone1:39320;Drone2:39319,65531.0,velocity_measured,local,
d1_send_d2_13107,Drone1,Drone1:39321;Drone2:39319,65531.2,velocity_sent,send,Drone2
d2_recv_d1_13107,Drone2,Drone1:39321;Drone2:39320,65532.0,processing,receive,Drone1
d2_compute_13107,Drone2,Drone1:39321;Drone2:39321,65532.5,relative_computed,local,
d2_send_d1_13107,Drone2,Drone1:39321;Drone2:39322,65533.0,relative_sent,send,Drone1
d1_recv_d2_13107,Drone1,Drone1:39322;Drone2:39322,65534.0,relative_confirmed,receive,Drone2
d1_measure_13108,Drone1,Drone1:39323;Drone2:39322,65536.0,velocity_measured,local,
d1_send_d2_13108,Drone1,Drone1:39324;Drone2:39322,65536.2,velocity_sent,send,Drone2
d2_recv_d1_13108,Drone2,Drone1:39324;Drone2:39323,65537.0,processing,receive,Drone1
d2_compute_13108,Drone2,Drone1:39324;Drone2:39324,65537.5,relative_computed,local,
d2_send_d1_13108,Drone2,Drone1:39324;Drone2:39325,65538.0,relative_sent,send,Drone1
d1_recv_d2_13108,Drone1,Drone1:39325;Drone2:39325,65539.0,relative_confirmed,receive,Drone2
d1_measure_13109,Drone1,Drone1:39326;Drone2:39325,65541.0,velocity_measured,local,
d1_send_d2_13109,Drone1,Drone1:39327;Drone2:39325,65541.2,velocity_sent,send,Drone2
d2_recv_d1_13109,Drone2,Drone1:39327;Drone2:39326,65542.0,processing,receive,Drone1
d2_compute_13109,Drone2,Drone1:39327;Drone2:39327,65542.5,relative_computed,local,
d2_send_d1_13109,Drone2,Drone1:39327;Drone2:39328,65543.0,relative_sent,send,Drone1
d1_recv_d2_13109,Drone1,Drone1:39328;Drone2:39328,65544.0,relative_confirmed,receive,Drone2
d1_measure_13110,Drone1,Drone1:39329;Drone2:39328,65546.0,velocity_measured,local,
d1_send_d2_13110,Drone1,Drone1:39330;Drone2:39328,65546.2,velocity_sent,send,Drone2
d2_recv_d1_13110,Drone2,Drone1:39330;Drone2:39329,65547.0,processing,receive,Drone1
d2_compute_13110,Drone2,Drone1:39330;Drone2:39330,65547.5,relative_computed,local,
d2_send_d1_13110,Drone2,Drone1:39330;Drone2:39331,65548.0,relative_sent,send,Drone1
d1_recv_d2_13110,Drone1,Drone1:39331;Drone2:39331,65549.0,relative_confirmed,receive,Drone2
d1_measure_13111,Drone1,Drone1:39332;Drone2:39331,65551.0,velocity_measured,local,
d1_send_d2_13111,Drone1,Drone1:39333;Drone2:39331,65551.2,velocity_sent,send,Drone2
d2_recv_d1_13111,Drone2,Drone1:39333;Drone2:39332,65552.0,processing,receive,Drone1
d2_compute_13111,Drone2,Drone1:39333;Drone2:39333,65552.5,relative_computed,local,
d2_send_d1_13111,Drone2,Drone1:39333;Drone2:39334,65553.0,relative_sent,send,Drone1
d1_recv_d2_13111,Drone1,Drone1:39334;Drone2:39334,65554.0,relative_confirmed,receive,Drone2
d1_measure_13112,Drone1,Drone1:39335;Drone2:39334,65556.0,velocity_measured,local,
d1_send_d2_13112,Drone1,Drone1:39336;Drone2:39334,65556.2,velocity_sent,send,Drone2
d2_recv_d1_13112,Drone2,Drone1:39336;Drone2:39335,65557.0,processing,receive,Drone1
d2_compute_13112,Drone2,Drone1:39336;Drone2:39336,65557.5,relative_computed,local,
d2_send_d1_13112,Drone2,Drone1:39336;Drone2:39337,65558.0,relative_sent,send,Drone1
d1_recv_d2_13112,Drone1,Drone1:39337;Drone2:39337,65559.0,relative_confirmed,receive,Drone2
d1_measure_13113,Drone1,Drone1:39338;Drone2:39337,65561.0,velocity_measured,local,
d1_send_d2_13113,Drone1,Drone1:39339;Drone2:39337,65561.2,velocity_sent,send,Drone2
d2_recv_d1_13113,Drone2,Drone1:39339;Drone2:39338,65562.0,processing,receive,Drone1
d2_compute_13113,Drone2,Drone1:39339;Drone2:39339,65562.5,relative_computed,local,
d2_send_d1_13113,Drone2,Drone1:39339;Drone2:39340,65563.0,relative_sent,send,Drone1
d1_recv_d2_13113,Drone1,Drone1:39340;Drone2:39340,65564.0,relative_confirmed,receive,Drone2
d1_measure_13114,Drone1,Drone1:39341;Drone2:39340,65566.0,velocity_measured,local,
d1_send_d2_13114,Drone1,Drone1:39342;Drone2:39340,65566.2,velocity_sent,send,Drone2
d2_recv_d1_13114,Drone2,Drone1:39342;Drone2:39341,65567.0,processing,receive,Drone1
d2_compute_13114,Drone2,Drone1:39342;Drone2:39342,65567.5,relative_computed,local,
d2_send_d1_13114,Drone2,Drone1:39342;Drone2:39343,65568.0,relative_sent,send,Drone1
d1_recv_d2_13114,Drone1,Drone1:39343;Drone2:39343,65569.0,relative_confirmed,receive,Drone2
d1_measure_13115,Drone1,Drone1:39344;Drone2:39343,65571.0,velocity_measured,local,
d1_send_d2_13115,Drone1,Drone1:39345;Drone2:39343,65571.2,velocity_sent,send,Drone2
d2_recv_d1_13115,Drone2,Drone1:39345;Drone2:39344,65572.0,processing,receive,Drone1
d2_compute_13115,Drone2,Drone1:39345;Drone2:39345,65572.5,relative_computed,local,
d2_send_d1_13115,Drone2,Drone1:39345;Drone2:39346,65573.0,relative_sent,send,Drone1
d1_recv_d2_13115,Drone1,Drone1:39346;Drone2:39346,65574.0,relative_confirmed,receive,Drone2
d1_measure_13116,Drone1,Drone1:39347;Drone2:39346,65576.0,velocity_measured,local,
d1_send_d2_13116,Drone1,Drone1:39348;Drone2:39346,65576.2,velocity_sent,send,Drone2
d2_recv_d1_13116,Drone2,Drone1:39348;Drone2:39347,65577.0,processing,receive,Drone1
d2_compute_13116,Drone2,Drone1:39348;Drone2:39348,65577.5,relative_computed,local,
d2_send_d1_13116,Drone2,Drone1:39348;Drone2:39349,65578.0,relative_sent,send,Drone1
d1_recv_d2_13116,Drone1,Drone1:39349;Drone2:39349,65579.0,relative_confirmed,receive,Drone2
d1_measure_13117,Drone1,Drone1:39350;Drone2:39349,65581.0,velocity_measured,local,
d1_send_d2_13117,Drone1,Drone1:39351;Drone2:39349,65581.2,velocity_sent,send,Drone2
d2_recv_d1_13117,Drone2,Drone1:39351;Drone2:39350,65582.0,processing,receive,Drone1
d2_compute_13117,Drone2,Drone1:39351;Drone2:39351,65582.5,relative_computed,local,
d2_send_d1_13117,Drone2,Drone1:39351;Drone2:39352,65583.0,relative_sent,send,Drone1
d1_recv_d2_13117,Drone1,Drone1:39352;Drone2:39352,65584.0,relative_confirmed,receive,Drone2
d1_measure_13118,Drone1,Drone1:39353;Drone2:39352,65586.0,velocity_measured,local,
d1_send_d2_13118,Drone1,Drone1:39354;Drone2:39352,65586.2,velocity_sent,send,Drone2
d2_recv_d1_13118,Drone2,Drone1:39354;Drone2:39353,65587.0,processing,receive,Drone1
d2_compute_13118,Drone2,Drone1:39354;Drone2:39354,65587.5,relative_computed,local,
d2_send_d1_13118,Drone2,Drone1:39354;Drone2:39355,65588.0,relative_sent,send,Drone1
d1_recv_d2_13118,Drone1,Drone1:39355;Drone2:39355,65589.0,relative_confirmed,receive,Drone2
d1_measure_13119,Drone1,Drone1:39356;Drone2:39355,65591.0,velocity_measured,local,
d1_send_d2_13119,Drone1,Drone1:39357;Drone2:39355,65591.2,velocity_sent,send,Drone2
d2_recv_d1_13119,Drone2,Drone1:39357;Drone2:39356,65592.0,processing,receive,Drone1
d2_compute_13119,Drone2,Drone1:39357;Drone2:39357,65592.5,relative_computed,local,
d2_send_d1_13119,Drone2,Drone1:39357;Drone2:39358,65593.0,relative_sent,send,Drone1
d1_recv_d2_13119,Drone1,Drone1:39358;Drone2:39358,65594.0,relative_confirmed,receive,Drone2
d1_measure_13120,Drone1,Drone1:39359;Drone2:39358,65596.0,velocity_measured,local,
d1_send_d2_13120,Drone1,Drone1:39360;Drone2:39358,65596.2,velocity_sent,send,Drone2
d2_recv_d1_13120,Drone2,Drone1:39360;Drone2:39359,65597.0,processing,receive,Drone1
d2_compute_13120,Drone2,Drone1:39360;Drone2:39360,65597.5,relative_computed,local,
d2_send_d1_13120,Drone2,Drone1:39360;Drone2:39361,65598.0,relative_sent,send,Drone1
d1_recv_d2_13120,Drone1,Drone1:39361;Drone2:39361,65599.0,relative_confirmed,receive,Drone2
d1_measure_13121,Drone1,Drone1:39362;Drone2:39361,65601.0,velocity_measured,local,
d1_send_d2_13121,Drone1,Drone1:39363;Drone2:39361,65601.2,velocity_sent,send,Drone2
d2_recv_d1_13121,Drone2,Drone1:39363;Drone2:39362,65602.0,processing,receive,Drone1
d2_compute_13121,Drone2,Drone1:39363;Drone2:39363,65602.5,relative_computed,local,
d2_send_d1_13121,Drone2,Drone1:39363;Drone2:39364,65603.0,relative_sent,send,Drone1
d1_recv_d2_13121,Drone1,Drone1:39364;Drone2:39364,65604.0,relative_confirmed,receive,Drone2
d1_measure_13122,Drone1,Drone1:39365;Drone2:39364,65606.0,velocity_measured,local,
d1_send_d2_13122,Drone1,Drone1:39366;Drone2:39364,65606.2,velocity_sent,send,Drone2
d2_recv_d1_13122,Drone2,Drone1:39366;Drone2:39365,65607.0,processing,receive,Drone1
d2_compute_13122,Drone2,Drone1:39366;Drone2:39366,65607.5,relative_computed,local,
d2_send_d1_13122,Drone2,Drone1:39366;Drone2:39367,65608.0,relative_sent,send,Drone1
d1_recv_d2_13122,Drone1,Drone1:39367;Drone2:39367,65609.0,relative_confirmed,receive,Drone2
d1_measure_13123,Drone1,Drone1:39368;Drone2:39367,65611.0,velocity_measured,local,
d1_send_d2_13123,Drone1,Drone1:39369;Drone2:39367,65611.2,velocity_sent,send,Drone2
d2_recv_d1_13123,Drone2,Drone1:39369;Drone2:39368,65612.0,processing,receive,Drone1
d2_compute_13123,Drone2,Drone1:39369;Drone2:39369,65612.5,relative_computed,local,
d2_send_d1_13123,Drone2,Drone1:39369;Drone2:39370,65613.0,relative_sent,send,Drone1
d1_recv_d2_13123,Drone1,Drone1:39370;Drone2:39370,65614.0,relative_confirmed,receive,Drone2
d1_measure_13124,Drone1,Drone1:39371;Drone2:39370,65616.0,velocity_measured,local,
d1_send_d2_13124,Drone1,Drone1:39372;Drone2:39370,65616.2,velocity_sent,send,Drone2
d2_recv_d1_13124,Drone2,Drone1:39372;Drone2:39371,65617.0,processing,receive,Drone1
d2_compute_13124,Drone2,Drone1:39372;Drone2:39372,65617.5,relative_computed,local,
d2_send_d1_13124,Drone2,Drone1:39372;Drone2:39373,65618.0,relative_sent,send,Drone1
d1_recv_d2_13124,Drone1,Drone1:39373;Drone2:39373,65619.0,relative_confirmed,receive,Drone2
d1_measure_13125,Drone1,Drone1:39374;Drone2:39373,65621.0,velocity_measured,local,
d1_send_d2_13125,Drone1,Drone1:39375;Drone2:39373,65621.2,velocity_sent,send,Drone2
d2_recv_d1_13125,Drone2,Drone1:39375;Drone2:39374,65622.0,processing,receive,Drone1
d2_compute_13125,Drone2,Drone1:39375;Drone2:39375,65622.5,relative_computed,local,
d2_send_d1_13125,Drone2,Drone1:39375;Drone2:39376,65623.0,relative_sent,send,Drone1
d1_recv_d2_13125,Drone1,Drone1:39376;Drone2:39376,65624.0,relative_confirmed,receive,Drone2
d1_measure_13126,Drone1,Drone1:39377;Drone2:39376,65626.0,velocity_measured,local,
d1_send_d2_13126,Drone1,Drone1:39378;Drone2:39376,65626.2,velocity_sent,send,Drone2
d2_recv_d1_13126,Drone2,Drone1:39378;Drone2:39377,65627.0,processing,receive,Drone1
d2_compute_13126,Drone2,Drone1:39378;Drone2:39378,65627.5,relative_computed,local,
d2_send_d1_13126,Drone2,Drone1:39378;Drone2:39379,65628.0,relative_sent,send,Drone1
d1_recv_d2_13126,Drone1,Drone1:39379;Drone2:39379,65629.0,relative_confirmed,receive,Drone2
d1_measure_13127,Drone1,Drone1:39380;Drone2:39379,65631.0,velocity_measured,local,
d1_send_d2_13127,Drone1,Drone1:39381;Drone2:39379,65631.2,velocity_sent,send,Drone2
d2_recv_d1_13127,Drone2,Drone1:39381;Drone2:39380,65632.0,processing,receive,Drone1
d2_compute_13127,Drone2,Drone1:39381;Drone2:39381,65632.5,relative_computed,local,
d2_send_d1_13127,Drone2,Drone1:39381;Drone2:39382,65633.0,relative_sent,send,Drone1
d1_recv_d2_13127,Drone1,Drone1:39382;Drone2:39382,65634.0,relative_confirmed,receive,Drone2
d1_measure_13128,Drone1,Drone1:39383;Drone2:39382,65636.0,velocity_measured,local,
d1_send_d2_13128,Drone1,Drone1:39384;Drone2:39382,65636.2,velocity_sent,send,Drone2
d2_recv_d1_13128,Drone2,Drone1:39384;Drone2:39383,65637.0,processing,receive,Drone1
d2_compute_13128,Drone2,Drone1:39384;Drone2:39384,65637.5,relative_computed,local,
d2_send_d1_13128,Drone2,Drone1:39384;Drone2:39385,65638.0,relative_sent,send,Drone1
d1_recv_d2_13128,Drone1,Drone1:39385;Drone2:39385,65639.0,relative_confirmed,receive,Drone2
d1_measure_13129,Drone1,Drone1:39386;Drone2:39385,65641.0,velocity_measured,local,
d1_send_d2_13129,Drone1,Drone1:39387;Drone2:39385,65641.2,velocity_sent,send,Drone2
d2_recv_d1_13129,Drone2,Drone1:39387;Drone2:39386,65642.0,processing,receive,Drone1
d2_compute_13129,Drone2,Drone1:39387;Drone2:39387,65642.5,relative_computed,local,
d2_send_d1_13129,Drone2,Drone1:39387;Drone2:39388,65643.0,relative_sent,send,Drone1
d1_recv_d2_13129,Drone1,Drone1:39388;Drone2:39388,65644.0,relative_confirmed,receive,Drone2
d1_measure_13130,Drone1,Drone1:39389;Drone2:39388,65646.0,velocity_measured,local,
d1_send_d2_13130,Drone1,Drone1:39390;Drone2:39388,65646.2,velocity_sent,send,Drone2
d2_recv_d1_13130,Drone2,Drone1:39390;Drone2:39389,65647.0,processing,receive,Drone1
d2_compute_13130,Drone2,Drone1:39390;Drone2:39390,65647.5,relative_computed,local,
d2_send_d1_13130,Drone2,Drone1:39390;Drone2:39391,65648.0,relative_sent,send,Drone1
d1_recv_d2_13130,Drone1,Drone1:39391;Drone2:39391,65649.0,relative_confirmed,receive,Drone2
d1_measure_13131,Drone1,Drone1:39392;Drone2:39391,65651.0,velocity_measured,local,
d1_send_d2_13131,Drone1,Drone1:39393;Drone2:39391,65651.2,velocity_sent,send,Drone2
d2_recv_d1_13131,Drone2,Drone1:39393;Drone2:39392,65652.0,processing,receive,Drone1
d2_compute_13131,Drone2,Drone1:39393;Drone2:39393,65652.5,relative_computed,local,
d2_send_d1_13131,Drone2,Drone1:39393;Drone2:39394,65653.0,relative_sent,send,Drone1
d1_recv_d2_13131,Drone1,Drone1:39394;Drone2:39394,65654.0,relative_confirmed,receive,Drone2
d1_measure_13132,Drone1,Drone1:39395;Drone2:39394,65656.0,velocity_measured,local,
d1_send_d2_13132,Drone1,Drone1:39396;Drone2:39394,65656.2,velocity_sent,send,Drone2
d2_recv_d1_13132,Drone2,Drone1:39396;Drone2:39395,65657.0,processing,receive,Drone1
d2_compute_13132,Drone2,Drone1:39396;Drone2:39396,65657.5,relative_computed,local,
d2_send_d1_13132,Drone2,Drone1:39396;Drone2:39397,65658.0,relative_sent,send,Drone1
d1_recv_d2_13132,Drone1,Drone1:39397;Drone2:39397,65659.0,relative_confirmed,receive,Drone2
d1_measure_13133,Drone1,Drone1:39398;Drone2:39397,65661.0,velocity_measured,local,
d1_send_d2_13133,Drone1,Drone1:39399;Drone2:39397,65661.2,velocity_sent,send,Drone2
d2_recv_d1_13133,Drone2,Drone1:39399;Drone2:39398,65662.0,processing,receive,Drone1
d2_compute_13133,Drone2,Drone1:39399;Drone2:39399,65662.5,relative_computed,local,
d2_send_d1_13133,Drone2,Drone1:39399;Drone2:39400,65663.0,relative_sent,send,Drone1
d1_recv_d2_13133,Drone1,Drone1:39400;Drone2:39400,65664.0,relative_confirmed,receive,Drone2
d1_measure_13134,Drone1,Drone1:39401;Drone2:39400,65666.0,velocity_measured,local,
d1_send_d2_13134,Drone1,Drone1:39402;Drone2:39400,65666.2,velocity_sent,send,Drone2
d2_recv_d1_13134,Drone2,Drone1:39402;Drone2:39401,65667.0,processing,receive,Drone1
d2_compute_13134,Drone2,Drone1:39402;Drone2:39402,65667.5,relative_computed,local,
d2_send_d1_13134,Drone2,Drone1:39402;Drone2:39403,65668.0,relative_sent,send,Drone1
d1_recv_d2_13134,Drone1,Drone1:39403;Drone2:39403,65669.0,relative_confirmed,receive,Drone2
d1_measure_13135,Drone1,Drone1:39404;Drone2:39403,65671.0,velocity_measured,local,
d1_send_d2_13135,Drone1,Drone1:39405;Drone2:39403,65671.2,velocity_sent,send,Drone2
d2_recv_d1_13135,Drone2,Drone1:39405;Drone2:39404,65672.0,processing,receive,Drone1
d2_compute_13135,Drone2,Drone1:39405;Drone2:39405,65672.5,relative_computed,local,
d2_send_d1_13135,Drone2,Drone1:39405;Drone2:39406,65673.0,relative_sent,send,Drone1
d1_recv_d2_13135,Drone1,Drone1:39406;Drone2:39406,65674.0,relative_confirmed,receive,Drone2
d1_measure_13136,Drone1,Drone1:39407;Drone2:39406,65676.0,velocity_measured,local,
d1_send_d2_13136,Drone1,Drone1:39408;Drone2:39406,65676.2,velocity_sent,send,Drone2
d2_recv_d1_13136,Drone2,Drone1:39408;Drone2:39407,65677.0,processing,receive,Drone1
d2_compute_13136,Drone2,Drone1:39408;Drone2:39408,65677.5,relative_computed,local,
d2_send_d1_13136,Drone2,Drone1:39408;Drone2:39409,65678.0,relative_sent,send,Drone1
d1_recv_d2_13136,Drone1,Drone1:39409;Drone2:39409,65679.0,relative_confirmed,receive,Drone2
d1_measure_13137,Drone1,Drone1:39410;Drone2:39409,65681.0,velocity_measured,local,
d1_send_d2_13137,Drone1,Drone1:39411;Drone2:39409,65681.2,velocity_sent,send,Drone2
d2_recv_d1_13137,Drone2,Drone1:39411;Drone2:39410,65682.0,processing,receive,Drone1
d2_compute_13137,Drone2,Drone1:39411;Drone2:39411,65682.5,relative_computed,local,
d2_send_d1_13137,Drone2,Drone1:39411;Drone2:39412,65683.0,relative_sent,send,Drone1
d1_recv_d2_13137,Drone1,Drone1:39412;Drone2:39412,65684.0,relative_confirmed,receive,Drone2
d1_measure_13138,Drone1,Drone1:39413;Drone2:39412,65686.0,velocity_measured,local,
d1_send_d2_13138,Drone1,Drone1:39414;Drone2:39412,65686.2,velocity_sent,send,Drone2
d2_recv_d1_13138,Drone2,Drone1:39414;Drone2:39413,65687.0,processing,receive,Drone1
d2_compute_13138,Drone2,Drone1:39414;Drone2:39414,65687.5,relative_computed,local,
d2_send_d1_13138,Drone2,Drone1:39414;Drone2:39415,65688.0,relative_sent,send,Drone1
d1_recv_d2_13138,Drone1,Drone1:39415;Drone2:39415,65689.0,relative_confirmed,receive,Drone2
d1_measure_13139,Drone1,Drone1:39416;Drone2:39415,65691.0,velocity_measured,local,
d1_send_d2_13139,Drone1,Drone1:39417;Drone2:39415,65691.2,velocity_sent,send,Drone2
d2_recv_d1_13139,Drone2,Drone1:39417;Drone2:39416,65692.0,processing,receive,Drone1
d2_compute_13139,Drone2,Drone1:39417;Drone2:39417,65692.5,relative_computed,local,
