d5_compute_2058,Drone5,Drone1:30864;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6174;Drone6:6172;Drone7:6172;Drone8:6172,59667.5,relative_computed,local,
d5_send_d1_2058,Drone5,Drone1:30864;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6172;Drone7:6172;Drone8:6172,59668.0,relative_sent,send,Drone1
d1_recv_d5_2058,Drone1,Drone1:30865;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6172;Drone7:6172;Drone8:6172,59669.0,relative_confirmed,receive,Drone5
d1_send_d6_2058,Drone1,Drone1:30866;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6172;Drone7:6172;Drone8:6172,59670.2,velocity_sent,send,Drone6
d6_recv_d1_2058,Drone6,Drone1:30866;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6173;Drone7:6172;Drone8:6172,59671.0,processing,receive,Drone1
d6_compute_2058,Drone6,Drone1:30866;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6174;Drone7:6172;Drone8:6172,59671.5,relative_computed,local,
d6_send_d1_2058,Drone6,Drone1:30866;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6172;Drone8:6172,59672.0,relative_sent,send,Drone1
d1_recv_d6_2058,Drone1,Drone1:30867;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6172;Drone8:6172,59673.0,relative_confirmed,receive,Drone6
d1_send_d7_2058,Drone1,Drone1:30868;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6172;Drone8:6172,59674.2,velocity_sent,send,Drone7
d7_recv_d1_2058,Drone7,Drone1:30868;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6173;Drone8:6172,59675.0,processing,receive,Drone1
d7_compute_2058,Drone7,Drone1:30868;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6174;Drone8:6172,59675.5,relative_computed,local,
d7_send_d1_2058,Drone7,Drone1:30868;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6172,59676.0,relative_sent,send,Drone1
d1_recv_d7_2058,Drone1,Drone1:30869;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6172,59677.0,relative_confirmed,receive,Drone7
d1_send_d8_2058,Drone1,Drone1:30870;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6172,59678.2,velocity_sent,send,Drone8
d8_recv_d1_2058,Drone8,Drone1:30870;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6173,59679.0,processing,receive,Drone1
d8_compute_2058,Drone8,Drone1:30870;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6174,59679.5,relative_computed,local,
d8_send_d1_2058,Drone8,Drone1:30870;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59680.0,relative_sent,send,Drone1
d1_recv_d8_2058,Drone1,Drone1:30871;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59681.0,relative_confirmed,receive,Drone8
d1_measure_2059,Drone1,Drone1:30872;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59683.0,velocity_measured,local,
d1_send_d2_2059,Drone1,Drone1:30873;Drone2:6175;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59683.2,velocity_sent,send,Drone2
d2_recv_d1_2059,Drone2,Drone1:30873;Drone2:6176;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59684.0,processing,receive,Drone1
d2_compute_2059,Drone2,Drone1:30873;Drone2:6177;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59684.5,relative_computed,local,
d2_send_d1_2059,Drone2,Drone1:30873;Drone2:6178;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59685.0,relative_sent,send,Drone1
d1_recv_d2_2059,Drone1,Drone1:30874;Drone2:6178;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59686.0,relative_confirmed,receive,Drone2
d1_send_d3_2059,Drone1,Drone1:30875;Drone2:6178;Drone3:6175;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59687.2,velocity_sent,send,Drone3
d3_recv_d1_2059,Drone3,Drone1:30875;Drone2:6178;Drone3:6176;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59688.0,processing,receive,Drone1
d3_compute_2059,Drone3,Drone1:30875;Drone2:6178;Drone3:6177;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59688.5,relative_computed,local,
d3_send_d1_2059,Drone3,Drone1:30875;Drone2:6178;Drone3:6178;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59689.0,relative_sent,send,Drone1
d1_recv_d3_2059,Drone1,Drone1:30876;Drone2:6178;Drone3:6178;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59690.0,relative_confirmed,receive,Drone3
d1_send_d4_2059,Drone1,Drone1:30877;Drone2:6178;Drone3:6178;Drone4:6175;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59691.2,velocity_sent,send,Drone4
d4_recv_d1_2059,Drone4,Drone1:30877;Drone2:6178;Drone3:6178;Drone4:6176;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59692.0,processing,receive,Drone1
d4_compute_2059,Drone4,Drone1:30877;Drone2:6178;Drone3:6178;Drone4:6177;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59692.5,relative_computed,local,
d4_send_d1_2059,Drone4,Drone1:30877;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59693.0,relative_sent,send,Drone1
d1_recv_d4_2059,Drone1,Drone1:30878;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59694.0,relative_confirmed,receive,Drone4
d1_send_d5_2059,Drone1,Drone1:30879;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6175;Drone6:6175;Drone7:6175;Drone8:6175,59695.2,velocity_sent,send,Drone5
d5_recv_d1_2059,Drone5,Drone1:30879;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6176;Drone6:6175;Drone7:6175;Drone8:6175,59696.0,processing,receive,Drone1
d5_compute_2059,Drone5,Drone1:30879;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6177;Drone6:6175;Drone7:6175;Drone8:6175,59696.5,relative_computed,local,
d5_send_d1_2059,Drone5,Drone1:30879;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6175;Drone7:6175;Drone8:6175,59697.0,relative_sent,send,Drone1
d1_recv_d5_2059,Drone1,Drone1:30880;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6175;Drone7:6175;Drone8:6175,59698.0,relative_confirmed,receive,Drone5
d1_send_d6_2059,Drone1,Drone1:30881;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6175;Drone7:6175;Drone8:6175,59699.2,velocity_sent,send,Drone6
d6_recv_d1_2059,Drone6,Drone1:30881;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6176;Drone7:6175;Drone8:6175,59700.0,processing,receive,Drone1
d6_compute_2059,Drone6,Drone1:30881;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6177;Drone7:6175;Drone8:6175,59700.5,relative_computed,local,
d6_send_d1_2059,Drone6,Drone1:30881;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6175;Drone8:6175,59701.0,relative_sent,send,Drone1
d1_recv_d6_2059,Drone1,Drone1:30882;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6175;Drone8:6175,59702.0,relative_confirmed,receive,Drone6
d1_send_d7_2059,Drone1,Drone1:30883;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6175;Drone8:6175,59703.2,velocity_sent,send,Drone7
d7_recv_d1_2059,Drone7,Drone1:30883;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6176;Drone8:6175,59704.0,processing,receive,Drone1
d7_compute_2059,Drone7,Drone1:30883;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6177;Drone8:6175,59704.5,relative_computed,local,
d7_send_d1_2059,Drone7,Drone1:30883;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6175,59705.0,relative_sent,send,Drone1
d1_recv_d7_2059,Drone1,Drone1:30884;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6175,59706.0,relative_confirmed,receive,Drone7
d1_send_d8_2059,Drone1,Drone1:30885;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6175,59707.2,velocity_sent,send,Drone8
d8_recv_d1_2059,Drone8,Drone1:30885;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6176,59708.0,processing,receive,Drone1
d8_compute_2059,Drone8,Drone1:30885;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6177,59708.5,relative_computed,local,
d8_send_d1_2059,Drone8,Drone1:30885;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59709.0,relative_sent,send,Drone1
d1_recv_d8_2059,Drone1,Drone1:30886;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59710.0,relative_confirmed,receive,Drone8
d1_measure_2060,Drone1,Drone1:30887;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59712.0,velocity_measured,local,
d1_send_d2_2060,Drone1,Drone1:30888;Drone2:6178;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59712.2,velocity_sent,send,Drone2
d2_recv_d1_2060,Drone2,Drone1:30888;Drone2:6179;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59713.0,processing,receive,Drone1
d2_compute_2060,Drone2,Drone1:30888;Drone2:6180;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59713.5,relative_computed,local,
d2_send_d1_2060,Drone2,Drone1:30888;Drone2:6181;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59714.0,relative_sent,send,Drone1
d1_recv_d2_2060,Drone1,Drone1:30889;Drone2:6181;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59715.0,relative_confirmed,receive,Drone2
d1_send_d3_2060,Drone1,Drone1:30890;Drone2:6181;Drone3:6178;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59716.2,velocity_sent,send,Drone3
d3_recv_d1_2060,Drone3,Drone1:30890;Drone2:6181;Drone3:6179;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59717.0,processing,receive,Drone1
d3_compute_2060,Drone3,Drone1:30890;Drone2:6181;Drone3:6180;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59717.5,relative_computed,local,
d3_send_d1_2060,Drone3,Drone1:30890;Drone2:6181;Drone3:6181;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59718.0,relative_sent,send,Drone1
d1_recv_d3_2060,Drone1,Drone1:30891;Drone2:6181;Drone3:6181;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59719.0,relative_confirmed,receive,Drone3
d1_send_d4_2060,Drone1,Drone1:30892;Drone2:6181;Drone3:6181;Drone4:6178;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59720.2,velocity_sent,send,Drone4
d4_recv_d1_2060,Drone4,Drone1:30892;Drone2:6181;Drone3:6181;Drone4:6179;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59721.0,processing,receive,Drone1
d4_compute_2060,Drone4,Drone1:30892;Drone2:6181;Drone3:6181;Drone4:6180;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59721.5,relative_computed,local,
d4_send_d1_2060,Drone4,Drone1:30892;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59722.0,relative_sent,send,Drone1
d1_recv_d4_2060,Drone1,Drone1:30893;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59723.0,relative_confirmed,receive,Drone4
d1_send_d5_2060,Drone1,Drone1:30894;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6178;Drone6:6178;Drone7:6178;Drone8:6178,59724.2,velocity_sent,send,Drone5
d5_recv_d1_2060,Drone5,Drone1:30894;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6179;Drone6:6178;Drone7:6178;Drone8:6178,59725.0,processing,receive,Drone1
d5_compute_2060,Drone5,Drone1:30894;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6180;Drone6:6178;Drone7:6178;Drone8:6178,59725.5,relative_computed,local,
d5_send_d1_2060,Drone5,Drone1:30894;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6178;Drone7:6178;Drone8:6178,59726.0,relative_sent,send,Drone1
d1_recv_d5_2060,Drone1,Drone1:30895;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6178;Drone7:6178;Drone8:6178,59727.0,relative_confirmed,receive,Drone5
d1_send_d6_2060,Drone1,Drone1:30896;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6178;Drone7:6178;Drone8:6178,59728.2,velocity_sent,send,Drone6
d6_recv_d1_2060,Drone6,Drone1:30896;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6179;Drone7:6178;Drone8:6178,59729.0,processing,receive,Drone1
d6_compute_2060,Drone6,Drone1:30896;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6180;Drone7:6178;Drone8:6178,59729.5,relative_computed,local,
d6_send_d1_2060,Drone6,Drone1:30896;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6178;Drone8:6178,59730.0,relative_sent,send,Drone1
d1_recv_d6_2060,Drone1,Drone1:30897;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6178;Drone8:6178,59731.0,relative_confirmed,receive,Drone6
d1_send_d7_2060,Drone1,Drone1:30898;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6178;Drone8:6178,59732.2,velocity_sent,send,Drone7
d7_recv_d1_2060,Drone7,Drone1:30898;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6179;Drone8:6178,59733.0,processing,receive,Drone1
d7_compute_2060,Drone7,Drone1:30898;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6180;Drone8:6178,59733.5,relative_computed,local,
d7_send_d1_2060,Drone7,Drone1:30898;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6178,59734.0,relative_sent,send,Drone1
d1_recv_d7_2060,Drone1,Drone1:30899;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6178,59735.0,relative_confirmed,receive,Drone7
d1_send_d8_2060,Drone1,Drone1:30900;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6178,59736.2,velocity_sent,send,Drone8
d8_recv_d1_2060,Drone8,Drone1:30900;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6179,59737.0,processing,receive,Drone1
d8_compute_2060,Drone8,Drone1:30900;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6180,59737.5,relative_computed,local,
d8_send_d1_2060,Drone8,Drone1:30900;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59738.0,relative_sent,send,Drone1
d1_recv_d8_2060,Drone1,Drone1:30901;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59739.0,relative_confirmed,receive,Drone8
d1_measure_2061,Drone1,Drone1:30902;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59741.0,velocity_measured,local,
d1_send_d2_2061,Drone1,Drone1:30903;Drone2:6181;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59741.2,velocity_sent,send,Drone2
d2_recv_d1_2061,Drone2,Drone1:30903;Drone2:6182;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59742.0,processing,receive,Drone1
d2_compute_2061,Drone2,Drone1:30903;Drone2:6183;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59742.5,relative_computed,local,
d2_send_d1_2061,Drone2,Drone1:30903;Drone2:6184;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59743.0,relative_sent,send,Drone1
d1_recv_d2_2061,Drone1,Drone1:30904;Drone2:6184;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59744.0,relative_confirmed,receive,Drone2
d1_send_d3_2061,Drone1,Drone1:30905;Drone2:6184;Drone3:6181;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59745.2,velocity_sent,send,Drone3
d3_recv_d1_2061,Drone3,Drone1:30905;Drone2:6184;Drone3:6182;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59746.0,processing,receive,Drone1
d3_compute_2061,Drone3,Drone1:30905;Drone2:6184;Drone3:6183;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59746.5,relative_computed,local,
d3_send_d1_2061,Drone3,Drone1:30905;Drone2:6184;Drone3:6184;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59747.0,relative_sent,send,Drone1
d1_recv_d3_2061,Drone1,Drone1:30906;Drone2:6184;Drone3:6184;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59748.0,relative_confirmed,receive,Drone3
d1_send_d4_2061,Drone1,Drone1:30907;Drone2:6184;Drone3:6184;Drone4:6181;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59749.2,velocity_sent,send,Drone4
d4_recv_d1_2061,Drone4,Drone1:30907;Drone2:6184;Drone3:6184;Drone4:6182;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59750.0,processing,receive,Drone1
d4_compute_2061,Drone4,Drone1:30907;Drone2:6184;Drone3:6184;Drone4:6183;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59750.5,relative_computed,local,
d4_send_d1_2061,Drone4,Drone1:30907;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59751.0,relative_sent,send,Drone1
d1_recv_d4_2061,Drone1,Drone1:30908;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59752.0,relative_confirmed,receive,Drone4
d1_send_d5_2061,Drone1,Drone1:30909;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6181;Drone6:6181;Drone7:6181;Drone8:6181,59753.2,velocity_sent,send,Drone5
d5_recv_d1_2061,Drone5,Drone1:30909;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6182;Drone6:6181;Drone7:6181;Drone8:6181,59754.0,processing,receive,Drone1
d5_compute_2061,Drone5,Drone1:30909;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6183;Drone6:6181;Drone7:6181;Drone8:6181,59754.5,relative_computed,local,
d5_send_d1_2061,Drone5,Drone1:30909;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6181;Drone7:6181;Drone8:6181,59755.0,relative_sent,send,Drone1
d1_recv_d5_2061,Drone1,Drone1:30910;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6181;Drone7:6181;Drone8:6181,59756.0,relative_confirmed,receive,Drone5
d1_send_d6_2061,Drone1,Drone1:30911;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6181;Drone7:6181;Drone8:6181,59757.2,velocity_sent,send,Drone6
d6_recv_d1_2061,Drone6,Drone1:30911;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6182;Drone7:6181;Drone8:6181,59758.0,processing,receive,Drone1
d6_compute_2061,Drone6,Drone1:30911;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6183;Drone7:6181;Drone8:6181,59758.5,relative_computed,local,
d6_send_d1_2061,Drone6,Drone1:30911;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6181;Drone8:6181,59759.0,relative_sent,send,Drone1
d1_recv_d6_2061,Drone1,Drone1:30912;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6181;Drone8:6181,59760.0,relative_confirmed,receive,Drone6
d1_send_d7_2061,Drone1,Drone1:30913;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6181;Drone8:6181,59761.2,velocity_sent,send,Drone7
d7_recv_d1_2061,Drone7,Drone1:30913;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6182;Drone8:6181,59762.0,processing,receive,Drone1
d7_compute_2061,Drone7,Drone1:30913;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6183;Drone8:6181,59762.5,relative_computed,local,
d7_send_d1_2061,Drone7,Drone1:30913;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6181,59763.0,relative_sent,send,Drone1
d1_recv_d7_2061,Drone1,Drone1:30914;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6181,59764.0,relative_confirmed,receive,Drone7
d1_send_d8_2061,Drone1,Drone1:30915;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6181,59765.2,velocity_sent,send,Drone8
d8_recv_d1_2061,Drone8,Drone1:30915;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6182,59766.0,processing,receive,Drone1
d8_compute_2061,Drone8,Drone1:30915;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6183,59766.5,relative_computed,local,
d8_send_d1_2061,Drone8,Drone1:30915;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59767.0,relative_sent,send,Drone1
d1_recv_d8_2061,Drone1,Drone1:30916;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59768.0,relative_confirmed,receive,Drone8
d1_measure_2062,Drone1,Drone1:30917;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59770.0,velocity_measured,local,
d1_send_d2_2062,Drone1,Drone1:30918;Drone2:6184;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59770.2,velocity_sent,send,Drone2
d2_recv_d1_2062,Drone2,Drone1:30918;Drone2:6185;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59771.0,processing,receive,Drone1
d2_compute_2062,Drone2,Drone1:30918;Drone2:6186;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59771.5,relative_computed,local,
d2_send_d1_2062,Drone2,Drone1:30918;Drone2:6187;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59772.0,relative_sent,send,Drone1
d1_recv_d2_2062,Drone1,Drone1:30919;Drone2:6187;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59773.0,relative_confirmed,receive,Drone2
d1_send_d3_2062,Drone1,Drone1:30920;Drone2:6187;Drone3:6184;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59774.2,velocity_sent,send,Drone3
d3_recv_d1_2062,Drone3,Drone1:30920;Drone2:6187;Drone3:6185;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59775.0,processing,receive,Drone1
d3_compute_2062,Drone3,Drone1:30920;Drone2:6187;Drone3:6186;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59775.5,relative_computed,local,
d3_send_d1_2062,Drone3,Drone1:30920;Drone2:6187;Drone3:6187;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59776.0,relative_sent,send,Drone1
d1_recv_d3_2062,Drone1,Drone1:30921;Drone2:6187;Drone3:6187;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59777.0,relative_confirmed,receive,Drone3
d1_send_d4_2062,Drone1,Drone1:30922;Drone2:6187;Drone3:6187;Drone4:6184;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59778.2,velocity_sent,send,Drone4
d4_recv_d1_2062,Drone4,Drone1:30922;Drone2:6187;Drone3:6187;Drone4:6185;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59779.0,processing,receive,Drone1
d4_compute_2062,Drone4,Drone1:30922;Drone2:6187;Drone3:6187;Drone4:6186;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59779.5,relative_computed,local,
d4_send_d1_2062,Drone4,Drone1:30922;Drone2:6187;Drone3:6187;Drone4:6187;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59780.0,relative_sent,send,Drone1
d1_recv_d4_2062,Drone1,Drone1:30923;Drone2:6187;Drone3:6187;Drone4:6187;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59781.0,relative_confirmed,receive,Drone4
d1_send_d5_2062,Drone1,Drone1:30924;Drone2:6187;Drone3:6187;Drone4:6187;Drone5:6184;Drone6:6184;Drone7:6184;Drone8:6184,59782.2,velocity_sent,send,Drone5
