# Generated drone relative-velocity trace
# total_events: 1000
# drone_count: 2
# system_processes: Drone1|Drone2
eid,processes,vc,timestamp,props,event_type,msg_partner
d1_init,Drone1,Drone1:1;Drone2:0,0.0,stable,local,
d1_measure_155,Drone1,Drone1:464;Drone2:463,771.0,velocity_measured,local,
d1_send_d2_155,Drone1,Drone1:465;Drone2:463,771.2,velocity_sent,send,Drone2
d2_recv_d1_155,Drone2,Drone1:465;Drone2:464,772.0,processing,receive,Drone1
d2_compute_155,Drone2,Drone1:465;Drone2:465,772.5,relative_computed,local,
d2_send_d1_155,Drone2,Drone1:465;Drone2:466,773.0,relative_sent,send,Drone1
d1_recv_d2_155,Drone1,Drone1:466;Drone2:466,774.0,relative_confirmed,receive,Drone2
d1_measure_156,Drone1,Drone1:467;Drone2:466,776.0,velocity_measured,local,
d1_send_d2_156,Drone1,Drone1:468;Drone2:466,776.2,velocity_sent,send,Drone2
d2_recv_d1_156,Drone2,Drone1:468;Drone2:467,777.0,processing,receive,Drone1
d2_compute_156,Drone2,Drone1:468;Drone2:468,777.5,relative_computed,local,
d2_send_d1_156,Drone2,Drone1:468;Drone2:469,778.0,relative_sent,send,Drone1
d1_recv_d2_156,Drone1,Drone1:469;Drone2:469,779.0,relative_confirmed,receive,Drone2
d1_measure_157,Drone1,Drone1:470;Drone2:469,781.0,velocity_measured,local,
d1_send_d2_157,Drone1,Drone1:471;Drone2:469,781.2,velocity_sent,send,Drone2
d2_recv_d1_157,Drone2,Drone1:471;Drone2:470,782.0,processing,receive,Drone1
d2_compute_157,Drone2,Drone1:471;Drone2:471,782.5,relative_computed,local,
d2_send_d1_157,Drone2,Drone1:471;Drone2:472,783.0,relative_sent,send,Drone1
d1_recv_d2_157,Drone1,Drone1:472;Drone2:472,784.0,relative_confirmed,receive,Drone2
d1_measure_158,Drone1,Drone1:473;Drone2:472,786.0,velocity_measured,local,
d1_send_d2_158,Drone1,Drone1:474;Drone2:472,786.2,velocity_sent,send,Drone2
d2_recv_d1_158,Drone2,Drone1:474;Drone2:473,787.0,processing,receive,Drone1
d2_compute_158,Drone2,Drone1:474;Drone2:474,787.5,relative_computed,local,
d2_send_d1_158,Drone2,Drone1:474;Drone2:475,788.0,relative_sent,send,Drone1
d1_recv_d2_158,Drone1,Drone1:475;Drone2:475,789.0,relative_confirmed,receive,Drone2
d1_measure_159,Drone1,Drone1:476;Drone2:475,791.0,velocity_measured,local,
d1_send_d2_159,Drone1,Drone1:477;Drone2:475,791.2,velocity_sent,send,Drone2
d2_recv_d1_159,Drone2,Drone1:477;Drone2:476,792.0,processing,receive,Drone1
d2_compute_159,Drone2,Drone1:477;Drone2:477,792.5,relative_computed,local,
d2_send_d1_159,Drone2,Drone1:477;Drone2:478,793.0,relative_sent,send,Drone1
d1_recv_d2_159,Drone1,Drone1:478;Drone2:478,794.0,relative_confirmed,receive,Drone2
d1_measure_160,Drone1,Drone1:479;Drone2:478,796.0,velocity_measured,local,
d1_send_d2_160,Drone1,Drone1:480;Drone2:478,796.2,velocity_sent,send,Drone2
d2_recv_d1_160,Drone2,Drone1:480;Drone2:479,797.0,processing,receive,Drone1
d2_compute_160,Drone2,Drone1:480;Drone2:480,797.5,relative_computed,local,
d2_send_d1_160,Drone2,Drone1:480;Drone2:481,798.0,relative_sent,send,Drone1
d1_recv_d2_160,Drone1,Drone1:481;Drone2:481,799.0,relative_confirmed,receive,Drone2
d1_measure_161,Drone1,Drone1:482;Drone2:481,801.0,velocity_measured,local,
d1_send_d2_161,Drone1,Drone1:483;Drone2:481,801.2,velocity_sent,send,Drone2
d2_recv_d1_161,Drone2,Drone1:483;Drone2:482,802.0,processing,receive,Drone1
d2_compute_161,Drone2,Drone1:483;Drone2:483,802.5,relative_computed,local,
d2_send_d1_161,Drone2,Drone1:483;Drone2:484,803.0,relative_sent,send,Drone1
d1_recv_d2_161,Drone1,Drone1:484;Drone2:484,804.0,relative_confirmed,receive,Drone2
d1_measure_162,Drone1,Drone1:485;Drone2:484,806.0,velocity_measured,local,
d1_send_d2_162,Drone1,Drone1:486;Drone2:484,806.2,velocity_sent,send,Drone2
d2_recv_d1_162,Drone2,Drone1:486;Drone2:485,807.0,processing,receive,Drone1
d2_compute_162,Drone2,Drone1:486;Drone2:486,807.5,relative_computed,local,
d2_send_d1_162,Drone2,Drone1:486;Drone2:487,808.0,relative_sent,send,Drone1
d1_recv_d2_162,Drone1,Drone1:487;Drone2:487,809.0,relative_confirmed,receive,Drone2
d1_measure_163,Drone1,Drone1:488;Drone2:487,811.0,velocity_measured,local,
d1_send_d2_163,Drone1,Drone1:489;Drone2:487,811.2,velocity_sent,send,Drone2
d2_recv_d1_163,Drone2,Drone1:489;Drone2:488,812.0,processing,receive,Drone1
d2_compute_163,Drone2,Drone1:489;Drone2:489,812.5,relative_computed,local,
d2_send_d1_163,Drone2,Drone1:489;Drone2:490,813.0,relative_sent,send,Drone1
d1_recv_d2_163,Drone1,Drone1:490;Drone2:490,814.0,relative_confirmed,receive,Drone2
d1_measure_164,Drone1,Drone1:491;Drone2:490,816.0,velocity_measured,local,
d1_send_d2_164,Drone1,Drone1:492;Drone2:490,816.2,velocity_sent,send,Drone2
d2_recv_d1_164,Drone2,Drone1:492;Drone2:491,817.0,processing,receive,Drone1
d2_compute_164,Drone2,Drone1:492;Drone2:492,817.5,relative_computed,local,
d2_send_d1_164,Drone2,Drone1:492;Drone2:493,818.0,relative_sent,send,Drone1
d1_recv_d2_164,Drone1,Drone1:493;Drone2:493,819.0,relative_confirmed,receive,Drone2
d1_measure_165,Drone1,Drone1:494;Drone2:493,821.0,velocity_measured,local,
d1_send_d2_165,Drone1,Drone1:495;Drone2:493,821.2,velocity_sent,send,Drone2
d2_recv_d1_165,Drone2,Drone1:495;Drone2:494,822.0,processing,receive,Drone1
d2_compute_165,Drone2,Drone1:495;Drone2:495,822.5,relative_computed,local,
d2_send_d1_165,Drone2,Drone1:495;Drone2:496,823.0,relative_sent,send,Drone1
d1_recv_d2_165,Drone1,Drone1:496;Drone2:496,824.0,relative_confirmed,receive,Drone2
d1_measure_166,Drone1,Drone1:497;Drone2:496,826.0,velocity_measured,local,
d1_send_d2_166,Drone1,Drone1:498;Drone2:496,826.2,velocity_sent,send,Drone2
d2_recv_d1_166,Drone2,Drone1:498;Drone2:497,827.0,processing,receive,Drone1
d2_compute_166,Drone2,Drone1:498;Drone2:498,827.5,relative_computed,local,
d2_send_d1_166,Drone2,Drone1:498;Drone2:499,828.0,relative_sent,send,Drone1
d1_recv_d2_166,Drone1,Drone1:499;Drone2:499,829.0,relative_confirmed,receive,Drone2
d1_measure_167,Drone1,Drone1:500;Drone2:499,831.0,velocity_measured,local,
d1_send_d2_167,Drone1,Drone1:501;Drone2:499,831.2,velocity_sent,send,Drone2
