d1_recv_d5_1607,Drone1,Drone1:30524;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4819;Drone7:4819;Drone8:4819;Drone9:4819;Drone10:4819,59438.0,relative_confirmed,receive,Drone5
d1_send_d6_1607,Drone1,Drone1:30525;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4819;Drone7:4819;Drone8:4819;Drone9:4819;Drone10:4819,59439.2,velocity_sent,send,Drone6
d6_recv_d1_1607,Drone6,Drone1:30525;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4820;Drone7:4819;Drone8:4819;Drone9:4819;Drone10:4819,59440.0,processing,receive,Drone1
d6_compute_1607,Drone6,Drone1:30525;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4821;Drone7:4819;Drone8:4819;Drone9:4819;Drone10:4819,59440.5,relative_computed,local,
d6_send_d1_1607,Drone6,Drone1:30525;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4819;Drone8:4819;Drone9:4819;Drone10:4819,59441.0,relative_sent,send,Drone1
d1_recv_d6_1607,Drone1,Drone1:30526;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4819;Drone8:4819;Drone9:4819;Drone10:4819,59442.0,relative_confirmed,receive,Drone6
d1_send_d7_1607,Drone1,Drone1:30527;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4819;Drone8:4819;Drone9:4819;Drone10:4819,59443.2,velocity_sent,send,Drone7
d7_recv_d1_1607,Drone7,Drone1:30527;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4820;Drone8:4819;Drone9:4819;Drone10:4819,59444.0,processing,receive,Drone1
d7_compute_1607,Drone7,Drone1:30527;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4821;Drone8:4819;Drone9:4819;Drone10:4819,59444.5,relative_computed,local,
d7_send_d1_1607,Drone7,Drone1:30527;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4819;Drone9:4819;Drone10:4819,59445.0,relative_sent,send,Drone1
d1_recv_d7_1607,Drone1,Drone1:30528;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4819;Drone9:4819;Drone10:4819,59446.0,relative_confirmed,receive,Drone7
d1_send_d8_1607,Drone1,Drone1:30529;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4819;Drone9:4819;Drone10:4819,59447.2,velocity_sent,send,Drone8
d8_recv_d1_1607,Drone8,Drone1:30529;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4820;Drone9:4819;Drone10:4819,59448.0,processing,receive,Drone1
d8_compute_1607,Drone8,Drone1:30529;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4821;Drone9:4819;Drone10:4819,59448.5,relative_computed,local,
d8_send_d1_1607,Drone8,Drone1:30529;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4819;Drone10:4819,59449.0,relative_sent,send,Drone1
d1_recv_d8_1607,Drone1,Drone1:30530;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4819;Drone10:4819,59450.0,relative_confirmed,receive,Drone8
d1_send_d9_1607,Drone1,Drone1:30531;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4819;Drone10:4819,59451.2,velocity_sent,send,Drone9
d9_recv_d1_1607,Drone9,Drone1:30531;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4820;Drone10:4819,59452.0,processing,receive,Drone1
d9_compute_1607,Drone9,Drone1:30531;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4821;Drone10:4819,59452.5,relative_computed,local,
d9_send_d1_1607,Drone9,Drone1:30531;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4819,59453.0,relative_sent,send,Drone1
d1_recv_d9_1607,Drone1,Drone1:30532;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4819,59454.0,relative_confirmed,receive,Drone9
d1_send_d10_1607,Drone1,Drone1:30533;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4819,59455.2,velocity_sent,send,Drone10
d10_recv_d1_1607,Drone10,Drone1:30533;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4820,59456.0,processing,receive,Drone1
d10_compute_1607,Drone10,Drone1:30533;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4821,59456.5,relative_computed,local,
d10_send_d1_1607,Drone10,Drone1:30533;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59457.0,relative_sent,send,Drone1
d1_recv_d10_1607,Drone1,Drone1:30534;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59458.0,relative_confirmed,receive,Drone10
d1_measure_1608,Drone1,Drone1:30535;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59460.0,velocity_measured,local,
d1_send_d2_1608,Drone1,Drone1:30536;Drone2:4822;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59460.2,velocity_sent,send,Drone2
d2_recv_d1_1608,Drone2,Drone1:30536;Drone2:4823;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59461.0,processing,receive,Drone1
d2_compute_1608,Drone2,Drone1:30536;Drone2:4824;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59461.5,relative_computed,local,
d2_send_d1_1608,Drone2,Drone1:30536;Drone2:4825;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59462.0,relative_sent,send,Drone1
d1_recv_d2_1608,Drone1,Drone1:30537;Drone2:4825;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59463.0,relative_confirmed,receive,Drone2
d1_send_d3_1608,Drone1,Drone1:30538;Drone2:4825;Drone3:4822;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59464.2,velocity_sent,send,Drone3
d3_recv_d1_1608,Drone3,Drone1:30538;Drone2:4825;Drone3:4823;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59465.0,processing,receive,Drone1
d3_compute_1608,Drone3,Drone1:30538;Drone2:4825;Drone3:4824;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59465.5,relative_computed,local,
d3_send_d1_1608,Drone3,Drone1:30538;Drone2:4825;Drone3:4825;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59466.0,relative_sent,send,Drone1
d1_recv_d3_1608,Drone1,Drone1:30539;Drone2:4825;Drone3:4825;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59467.0,relative_confirmed,receive,Drone3
d1_send_d4_1608,Drone1,Drone1:30540;Drone2:4825;Drone3:4825;Drone4:4822;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59468.2,velocity_sent,send,Drone4
d4_recv_d1_1608,Drone4,Drone1:30540;Drone2:4825;Drone3:4825;Drone4:4823;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59469.0,processing,receive,Drone1
d4_compute_1608,Drone4,Drone1:30540;Drone2:4825;Drone3:4825;Drone4:4824;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59469.5,relative_computed,local,
d4_send_d1_1608,Drone4,Drone1:30540;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59470.0,relative_sent,send,Drone1
d1_recv_d4_1608,Drone1,Drone1:30541;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59471.0,relative_confirmed,receive,Drone4
d1_send_d5_1608,Drone1,Drone1:30542;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4822;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59472.2,velocity_sent,send,Drone5
d5_recv_d1_1608,Drone5,Drone1:30542;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4823;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59473.0,processing,receive,Drone1
d5_compute_1608,Drone5,Drone1:30542;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4824;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59473.5,relative_computed,local,
d5_send_d1_1608,Drone5,Drone1:30542;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59474.0,relative_sent,send,Drone1
d1_recv_d5_1608,Drone1,Drone1:30543;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59475.0,relative_confirmed,receive,Drone5
d1_send_d6_1608,Drone1,Drone1:30544;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4822;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59476.2,velocity_sent,send,Drone6
d6_recv_d1_1608,Drone6,Drone1:30544;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4823;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59477.0,processing,receive,Drone1
d6_compute_1608,Drone6,Drone1:30544;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4824;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59477.5,relative_computed,local,
d6_send_d1_1608,Drone6,Drone1:30544;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59478.0,relative_sent,send,Drone1
d1_recv_d6_1608,Drone1,Drone1:30545;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59479.0,relative_confirmed,receive,Drone6
d1_send_d7_1608,Drone1,Drone1:30546;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4822;Drone8:4822;Drone9:4822;Drone10:4822,59480.2,velocity_sent,send,Drone7
d7_recv_d1_1608,Drone7,Drone1:30546;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4823;Drone8:4822;Drone9:4822;Drone10:4822,59481.0,processing,receive,Drone1
d7_compute_1608,Drone7,Drone1:30546;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4824;Drone8:4822;Drone9:4822;Drone10:4822,59481.5,relative_computed,local,
d7_send_d1_1608,Drone7,Drone1:30546;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4822;Drone9:4822;Drone10:4822,59482.0,relative_sent,send,Drone1
d1_recv_d7_1608,Drone1,Drone1:30547;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4822;Drone9:4822;Drone10:4822,59483.0,relative_confirmed,receive,Drone7
d1_send_d8_1608,Drone1,Drone1:30548;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4822;Drone9:4822;Drone10:4822,59484.2,velocity_sent,send,Drone8
d8_recv_d1_1608,Drone8,Drone1:30548;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4823;Drone9:4822;Drone10:4822,59485.0,processing,receive,Drone1
d8_compute_1608,Drone8,Drone1:30548;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4824;Drone9:4822;Drone10:4822,59485.5,relative_computed,local,
d8_send_d1_1608,Drone8,Drone1:30548;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4822;Drone10:4822,59486.0,relative_sent,send,Drone1
d1_recv_d8_1608,Drone1,Drone1:30549;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4822;Drone10:4822,59487.0,relative_confirmed,receive,Drone8
d1_send_d9_1608,Drone1,Drone1:30550;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4822;Drone10:4822,59488.2,velocity_sent,send,Drone9
d9_recv_d1_1608,Drone9,Drone1:30550;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4823;Drone10:4822,59489.0,processing,receive,Drone1
d9_compute_1608,Drone9,Drone1:30550;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4824;Drone10:4822,59489.5,relative_computed,local,
d9_send_d1_1608,Drone9,Drone1:30550;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4822,59490.0,relative_sent,send,Drone1
d1_recv_d9_1608,Drone1,Drone1:30551;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4822,59491.0,relative_confirmed,receive,Drone9
d1_send_d10_1608,Drone1,Drone1:30552;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4822,59492.2,velocity_sent,send,Drone10
d10_recv_d1_1608,Drone10,Drone1:30552;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4823,59493.0,processing,receive,Drone1
d10_compute_1608,Drone10,Drone1:30552;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4824,59493.5,relative_computed,local,
d10_send_d1_1608,Drone10,Drone1:30552;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59494.0,relative_sent,send,Drone1
d1_recv_d10_1608,Drone1,Drone1:30553;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59495.0,relative_confirmed,receive,Drone10
d1_measure_1609,Drone1,Drone1:30554;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59497.0,velocity_measured,local,
d1_send_d2_1609,Drone1,Drone1:30555;Drone2:4825;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59497.2,velocity_sent,send,Drone2
d2_recv_d1_1609,Drone2,Drone1:30555;Drone2:4826;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59498.0,processing,receive,Drone1
d2_compute_1609,Drone2,Drone1:30555;Drone2:4827;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59498.5,relative_computed,local,
d2_send_d1_1609,Drone2,Drone1:30555;Drone2:4828;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59499.0,relative_sent,send,Drone1
d1_recv_d2_1609,Drone1,Drone1:30556;Drone2:4828;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59500.0,relative_confirmed,receive,Drone2
d1_send_d3_1609,Drone1,Drone1:30557;Drone2:4828;Drone3:4825;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59501.2,velocity_sent,send,Drone3
d3_recv_d1_1609,Drone3,Drone1:30557;Drone2:4828;Drone3:4826;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59502.0,processing,receive,Drone1
d3_compute_1609,Drone3,Drone1:30557;Drone2:4828;Drone3:4827;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59502.5,relative_computed,local,
d3_send_d1_1609,Drone3,Drone1:30557;Drone2:4828;Drone3:4828;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59503.0,relative_sent,send,Drone1
d1_recv_d3_1609,Drone1,Drone1:30558;Drone2:4828;Drone3:4828;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59504.0,relative_confirmed,receive,Drone3
d1_send_d4_1609,Drone1,Drone1:30559;Drone2:4828;Drone3:4828;Drone4:4825;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59505.2,velocity_sent,send,Drone4
d4_recv_d1_1609,Drone4,Drone1:30559;Drone2:4828;Drone3:4828;Drone4:4826;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59506.0,processing,receive,Drone1
d4_compute_1609,Drone4,Drone1:30559;Drone2:4828;Drone3:4828;Drone4:4827;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59506.5,relative_computed,local,
d4_send_d1_1609,Drone4,Drone1:30559;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59507.0,relative_sent,send,Drone1
d1_recv_d4_1609,Drone1,Drone1:30560;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59508.0,relative_confirmed,receive,Drone4
d1_send_d5_1609,Drone1,Drone1:30561;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4825;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59509.2,velocity_sent,send,Drone5
d5_recv_d1_1609,Drone5,Drone1:30561;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4826;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59510.0,processing,receive,Drone1
d5_compute_1609,Drone5,Drone1:30561;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4827;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59510.5,relative_computed,local,
d5_send_d1_1609,Drone5,Drone1:30561;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59511.0,relative_sent,send,Drone1
d1_recv_d5_1609,Drone1,Drone1:30562;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59512.0,relative_confirmed,receive,Drone5
d1_send_d6_1609,Drone1,Drone1:30563;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4825;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59513.2,velocity_sent,send,Drone6
d6_recv_d1_1609,Drone6,Drone1:30563;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4826;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59514.0,processing,receive,Drone1
d6_compute_1609,Drone6,Drone1:30563;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4827;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59514.5,relative_computed,local,
d6_send_d1_1609,Drone6,Drone1:30563;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59515.0,relative_sent,send,Drone1
d1_recv_d6_1609,Drone1,Drone1:30564;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59516.0,relative_confirmed,receive,Drone6
d1_send_d7_1609,Drone1,Drone1:30565;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4825;Drone8:4825;Drone9:4825;Drone10:4825,59517.2,velocity_sent,send,Drone7
d7_recv_d1_1609,Drone7,Drone1:30565;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4826;Drone8:4825;Drone9:4825;Drone10:4825,59518.0,processing,receive,Drone1
d7_compute_1609,Drone7,Drone1:30565;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4827;Drone8:4825;Drone9:4825;Drone10:4825,59518.5,relative_computed,local,
d7_send_d1_1609,Drone7,Drone1:30565;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4825;Drone9:4825;Drone10:4825,59519.0,relative_sent,send,Drone1
d1_recv_d7_1609,Drone1,Drone1:30566;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4825;Drone9:4825;Drone10:4825,59520.0,relative_confirmed,receive,Drone7
d1_send_d8_1609,Drone1,Drone1:30567;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4825;Drone9:4825;Drone10:4825,59521.2,velocity_sent,send,Drone8
d8_recv_d1_1609,Drone8,Drone1:30567;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4826;Drone9:4825;Drone10:4825,59522.0,processing,receive,Drone1
d8_compute_1609,Drone8,Drone1:30567;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4827;Drone9:4825;Drone10:4825,59522.5,relative_computed,local,
d8_send_d1_1609,Drone8,Drone1:30567;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4825;Drone10:4825,59523.0,relative_sent,send,Drone1
d1_recv_d8_1609,Drone1,Drone1:30568;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4825;Drone10:4825,59524.0,relative_confirmed,receive,Drone8
d1_send_d9_1609,Drone1,Drone1:30569;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4825;Drone10:4825,59525.2,velocity_sent,send,Drone9
d9_recv_d1_1609,Drone9,Drone1:30569;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4826;Drone10:4825,59526.0,processing,receive,Drone1
d9_compute_1609,Drone9,Drone1:30569;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4827;Drone10:4825,59526.5,relative_computed,local,
d9_send_d1_1609,Drone9,Drone1:30569;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4828;Drone10:4825,59527.0,relative_sent,send,Drone1
d1_recv_d9_1609,Drone1,Drone1:30570;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4828;Drone10:4825,59528.0,relative_confirmed,receive,Drone9
d1_send_d10_1609,Drone1,Drone1:30571;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4828;Drone10:4825,59529.2,velocity_sent,send,Drone10
d10_recv_d1_1609,Drone10,Drone1:30571;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4828;Drone10:4826,59530.0,processing,receive,Drone1
d10_compute_1609,Drone10,Drone1:30571;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4828;Drone10:4827,59530.5,relative_computed,local,
d10_send_d1_1609,Drone10,Drone1:30571;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4828;Drone10:4828,59531.0,relative_sent,send,Drone1
d1_recv_d10_1609,Drone1,Drone1:30572;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4828;Drone10:4828,59532.0,relative_confirmed,receive,Drone10
d1_measure_1610,Drone1,Drone1:30573;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4828;Drone10:4828,59534.0,velocity_measured,local,
d1_send_d2_1610,Drone1,Drone1:30574;Drone2:4828;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4828;Drone10:4828,59534.2,velocity_sent,send,Drone2
d2_recv_d1_1610,Drone2,Drone1:30574;Drone2:4829;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4828;Drone10:4828,59535.0,processing,receive,Drone1
d2_compute_1610,Drone2,Drone1:30574;Drone2:4830;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4828;Drone10:4828,59535.5,relative_computed,local,
d2_send_d1_1610,Drone2,Drone1:30574;Drone2:4831;Drone3:4828;Drone4:4828;Drone5:4828;Drone6:4828;Drone7:4828;Drone8:4828;Drone9:4828;Drone10:4828,59536.0,relative_sent,send,Drone1
