d3_recv_d1_256,Drone3,Drone1:3830;Drone2:769;Drone3:767;Drone4:766;Drone5:766;Drone6:766;Drone7:766;Drone8:766,7401.0,processing,receive,Drone1
d3_compute_256,Drone3,Drone1:3830;Drone2:769;Drone3:768;Drone4:766;Drone5:766;Drone6:766;Drone7:766;Drone8:766,7401.5,relative_computed,local,
d3_send_d1_256,Drone3,Drone1:3830;Drone2:769;Drone3:769;Drone4:766;Drone5:766;Drone6:766;Drone7:766;Drone8:766,7402.0,relative_sent,send,Drone1
d1_recv_d3_256,Drone1,Drone1:3831;Drone2:769;Drone3:769;Drone4:766;Drone5:766;Drone6:766;Drone7:766;Drone8:766,7403.0,relative_confirmed,receive,Drone3
d1_send_d4_256,Drone1,Drone1:3832;Drone2:769;Drone3:769;Drone4:766;Drone5:766;Drone6:766;Drone7:766;Drone8:766,7404.2,velocity_sent,send,Drone4
d4_recv_d1_256,Drone4,Drone1:3832;Drone2:769;Drone3:769;Drone4:767;Drone5:766;Drone6:766;Drone7:766;Drone8:766,7405.0,processing,receive,Drone1
d4_compute_256,Drone4,Drone1:3832;Drone2:769;Drone3:769;Drone4:768;Drone5:766;Drone6:766;Drone7:766;Drone8:766,7405.5,relative_computed,local,
d4_send_d1_256,Drone4,Drone1:3832;Drone2:769;Drone3:769;Drone4:769;Drone5:766;Drone6:766;Drone7:766;Drone8:766,7406.0,relative_sent,send,Drone1
d1_recv_d4_256,Drone1,Drone1:3833;Drone2:769;Drone3:769;Drone4:769;Drone5:766;Drone6:766;Drone7:766;Drone8:766,7407.0,relative_confirmed,receive,Drone4
d1_send_d5_256,Drone1,Drone1:3834;Drone2:769;Drone3:769;Drone4:769;Drone5:766;Drone6:766;Drone7:766;Drone8:766,7408.2,velocity_sent,send,Drone5
d5_recv_d1_256,Drone5,Drone1:3834;Drone2:769;Drone3:769;Drone4:769;Drone5:767;Drone6:766;Drone7:766;Drone8:766,7409.0,processing,receive,Drone1
d5_compute_256,Drone5,Drone1:3834;Drone2:769;Drone3:769;Drone4:769;Drone5:768;Drone6:766;Drone7:766;Drone8:766,7409.5,relative_computed,local,
d5_send_d1_256,Drone5,Drone1:3834;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:766;Drone7:766;Drone8:766,7410.0,relative_sent,send,Drone1
d1_recv_d5_256,Drone1,Drone1:3835;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:766;Drone7:766;Drone8:766,7411.0,relative_confirmed,receive,Drone5
d1_send_d6_256,Drone1,Drone1:3836;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:766;Drone7:766;Drone8:766,7412.2,velocity_sent,send,Drone6
d6_recv_d1_256,Drone6,Drone1:3836;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:767;Drone7:766;Drone8:766,7413.0,processing,receive,Drone1
d6_compute_256,Drone6,Drone1:3836;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:768;Drone7:766;Drone8:766,7413.5,relative_computed,local,
d6_send_d1_256,Drone6,Drone1:3836;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:766;Drone8:766,7414.0,relative_sent,send,Drone1
d1_recv_d6_256,Drone1,Drone1:3837;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:766;Drone8:766,7415.0,relative_confirmed,receive,Drone6
d1_send_d7_256,Drone1,Drone1:3838;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:766;Drone8:766,7416.2,velocity_sent,send,Drone7
d7_recv_d1_256,Drone7,Drone1:3838;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:767;Drone8:766,7417.0,processing,receive,Drone1
d7_compute_256,Drone7,Drone1:3838;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:768;Drone8:766,7417.5,relative_computed,local,
d7_send_d1_256,Drone7,Drone1:3838;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:766,7418.0,relative_sent,send,Drone1
d1_recv_d7_256,Drone1,Drone1:3839;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:766,7419.0,relative_confirmed,receive,Drone7
d1_send_d8_256,Drone1,Drone1:3840;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:766,7420.2,velocity_sent,send,Drone8
d8_recv_d1_256,Drone8,Drone1:3840;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:767,7421.0,processing,receive,Drone1
d8_compute_256,Drone8,Drone1:3840;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:768,7421.5,relative_computed,local,
d8_send_d1_256,Drone8,Drone1:3840;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7422.0,relative_sent,send,Drone1
d1_recv_d8_256,Drone1,Drone1:3841;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7423.0,relative_confirmed,receive,Drone8
d1_measure_257,Drone1,Drone1:3842;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7425.0,velocity_measured,local,
d1_send_d2_257,Drone1,Drone1:3843;Drone2:769;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7425.2,velocity_sent,send,Drone2
d2_recv_d1_257,Drone2,Drone1:3843;Drone2:770;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7426.0,processing,receive,Drone1
d2_compute_257,Drone2,Drone1:3843;Drone2:771;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7426.5,relative_computed,local,
d2_send_d1_257,Drone2,Drone1:3843;Drone2:772;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7427.0,relative_sent,send,Drone1
d1_recv_d2_257,Drone1,Drone1:3844;Drone2:772;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7428.0,relative_confirmed,receive,Drone2
d1_send_d3_257,Drone1,Drone1:3845;Drone2:772;Drone3:769;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7429.2,velocity_sent,send,Drone3
d3_recv_d1_257,Drone3,Drone1:3845;Drone2:772;Drone3:770;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7430.0,processing,receive,Drone1
d3_compute_257,Drone3,Drone1:3845;Drone2:772;Drone3:771;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7430.5,relative_computed,local,
d3_send_d1_257,Drone3,Drone1:3845;Drone2:772;Drone3:772;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7431.0,relative_sent,send,Drone1
d1_recv_d3_257,Drone1,Drone1:3846;Drone2:772;Drone3:772;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7432.0,relative_confirmed,receive,Drone3
d1_send_d4_257,Drone1,Drone1:3847;Drone2:772;Drone3:772;Drone4:769;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7433.2,velocity_sent,send,Drone4
d4_recv_d1_257,Drone4,Drone1:3847;Drone2:772;Drone3:772;Drone4:770;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7434.0,processing,receive,Drone1
d4_compute_257,Drone4,Drone1:3847;Drone2:772;Drone3:772;Drone4:771;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7434.5,relative_computed,local,
d4_send_d1_257,Drone4,Drone1:3847;Drone2:772;Drone3:772;Drone4:772;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7435.0,relative_sent,send,Drone1
d1_recv_d4_257,Drone1,Drone1:3848;Drone2:772;Drone3:772;Drone4:772;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7436.0,relative_confirmed,receive,Drone4
d1_send_d5_257,Drone1,Drone1:3849;Drone2:772;Drone3:772;Drone4:772;Drone5:769;Drone6:769;Drone7:769;Drone8:769,7437.2,velocity_sent,send,Drone5
d5_recv_d1_257,Drone5,Drone1:3849;Drone2:772;Drone3:772;Drone4:772;Drone5:770;Drone6:769;Drone7:769;Drone8:769,7438.0,processing,receive,Drone1
d5_compute_257,Drone5,Drone1:3849;Drone2:772;Drone3:772;Drone4:772;Drone5:771;Drone6:769;Drone7:769;Drone8:769,7438.5,relative_computed,local,
d5_send_d1_257,Drone5,Drone1:3849;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:769;Drone7:769;Drone8:769,7439.0,relative_sent,send,Drone1
d1_recv_d5_257,Drone1,Drone1:3850;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:769;Drone7:769;Drone8:769,7440.0,relative_confirmed,receive,Drone5
d1_send_d6_257,Drone1,Drone1:3851;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:769;Drone7:769;Drone8:769,7441.2,velocity_sent,send,Drone6
d6_recv_d1_257,Drone6,Drone1:3851;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:770;Drone7:769;Drone8:769,7442.0,processing,receive,Drone1
d6_compute_257,Drone6,Drone1:3851;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:771;Drone7:769;Drone8:769,7442.5,relative_computed,local,
d6_send_d1_257,Drone6,Drone1:3851;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:769;Drone8:769,7443.0,relative_sent,send,Drone1
d1_recv_d6_257,Drone1,Drone1:3852;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:769;Drone8:769,7444.0,relative_confirmed,receive,Drone6
d1_send_d7_257,Drone1,Drone1:3853;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:769;Drone8:769,7445.2,velocity_sent,send,Drone7
d7_recv_d1_257,Drone7,Drone1:3853;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:770;Drone8:769,7446.0,processing,receive,Drone1
d7_compute_257,Drone7,Drone1:3853;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:771;Drone8:769,7446.5,relative_computed,local,
d7_send_d1_257,Drone7,Drone1:3853;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:769,7447.0,relative_sent,send,Drone1
d1_recv_d7_257,Drone1,Drone1:3854;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:769,7448.0,relative_confirmed,receive,Drone7
d1_send_d8_257,Drone1,Drone1:3855;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:769,7449.2,velocity_sent,send,Drone8
d8_recv_d1_257,Drone8,Drone1:3855;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:770,7450.0,processing,receive,Drone1
d8_compute_257,Drone8,Drone1:3855;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:771,7450.5,relative_computed,local,
d8_send_d1_257,Drone8,Drone1:3855;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7451.0,relative_sent,send,Drone1
d1_recv_d8_257,Drone1,Drone1:3856;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7452.0,relative_confirmed,receive,Drone8
d1_measure_258,Drone1,Drone1:3857;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7454.0,velocity_measured,local,
d1_send_d2_258,Drone1,Drone1:3858;Drone2:772;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7454.2,velocity_sent,send,Drone2
d2_recv_d1_258,Drone2,Drone1:3858;Drone2:773;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7455.0,processing,receive,Drone1
d2_compute_258,Drone2,Drone1:3858;Drone2:774;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7455.5,relative_computed,local,
d2_send_d1_258,Drone2,Drone1:3858;Drone2:775;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7456.0,relative_sent,send,Drone1
d1_recv_d2_258,Drone1,Drone1:3859;Drone2:775;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7457.0,relative_confirmed,receive,Drone2
d1_send_d3_258,Drone1,Drone1:3860;Drone2:775;Drone3:772;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7458.2,velocity_sent,send,Drone3
d3_recv_d1_258,Drone3,Drone1:3860;Drone2:775;Drone3:773;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7459.0,processing,receive,Drone1
d3_compute_258,Drone3,Drone1:3860;Drone2:775;Drone3:774;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7459.5,relative_computed,local,
d3_send_d1_258,Drone3,Drone1:3860;Drone2:775;Drone3:775;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7460.0,relative_sent,send,Drone1
d1_recv_d3_258,Drone1,Drone1:3861;Drone2:775;Drone3:775;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7461.0,relative_confirmed,receive,Drone3
d1_send_d4_258,Drone1,Drone1:3862;Drone2:775;Drone3:775;Drone4:772;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7462.2,velocity_sent,send,Drone4
d4_recv_d1_258,Drone4,Drone1:3862;Drone2:775;Drone3:775;Drone4:773;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7463.0,processing,receive,Drone1
d4_compute_258,Drone4,Drone1:3862;Drone2:775;Drone3:775;Drone4:774;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7463.5,relative_computed,local,
d4_send_d1_258,Drone4,Drone1:3862;Drone2:775;Drone3:775;Drone4:775;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7464.0,relative_sent,send,Drone1
d1_recv_d4_258,Drone1,Drone1:3863;Drone2:775;Drone3:775;Drone4:775;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7465.0,relative_confirmed,receive,Drone4
d1_send_d5_258,Drone1,Drone1:3864;Drone2:775;Drone3:775;Drone4:775;Drone5:772;Drone6:772;Drone7:772;Drone8:772,7466.2,velocity_sent,send,Drone5
d5_recv_d1_258,Drone5,Drone1:3864;Drone2:775;Drone3:775;Drone4:775;Drone5:773;Drone6:772;Drone7:772;Drone8:772,7467.0,processing,receive,Drone1
d5_compute_258,Drone5,Drone1:3864;Drone2:775;Drone3:775;Drone4:775;Drone5:774;Drone6:772;Drone7:772;Drone8:772,7467.5,relative_computed,local,
d5_send_d1_258,Drone5,Drone1:3864;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:772;Drone7:772;Drone8:772,7468.0,relative_sent,send,Drone1
d1_recv_d5_258,Drone1,Drone1:3865;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:772;Drone7:772;Drone8:772,7469.0,relative_confirmed,receive,Drone5
d1_send_d6_258,Drone1,Drone1:3866;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:772;Drone7:772;Drone8:772,7470.2,velocity_sent,send,Drone6
d6_recv_d1_258,Drone6,Drone1:3866;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:773;Drone7:772;Drone8:772,7471.0,processing,receive,Drone1
d6_compute_258,Drone6,Drone1:3866;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:774;Drone7:772;Drone8:772,7471.5,relative_computed,local,
d6_send_d1_258,Drone6,Drone1:3866;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:772;Drone8:772,7472.0,relative_sent,send,Drone1
d1_recv_d6_258,Drone1,Drone1:3867;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:772;Drone8:772,7473.0,relative_confirmed,receive,Drone6
d1_send_d7_258,Drone1,Drone1:3868;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:772;Drone8:772,7474.2,velocity_sent,send,Drone7
d7_recv_d1_258,Drone7,Drone1:3868;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:773;Drone8:772,7475.0,processing,receive,Drone1
d7_compute_258,Drone7,Drone1:3868;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:774;Drone8:772,7475.5,relative_computed,local,
d7_send_d1_258,Drone7,Drone1:3868;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:772,7476.0,relative_sent,send,Drone1
d1_recv_d7_258,Drone1,Drone1:3869;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:772,7477.0,relative_confirmed,receive,Drone7
d1_send_d8_258,Drone1,Drone1:3870;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:772,7478.2,velocity_sent,send,Drone8
d8_recv_d1_258,Drone8,Drone1:3870;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:773,7479.0,processing,receive,Drone1
d8_compute_258,Drone8,Drone1:3870;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:774,7479.5,relative_computed,local,
d8_send_d1_258,Drone8,Drone1:3870;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7480.0,relative_sent,send,Drone1
d1_recv_d8_258,Drone1,Drone1:3871;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7481.0,relative_confirmed,receive,Drone8
d1_measure_259,Drone1,Drone1:3872;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7483.0,velocity_measured,local,
d1_send_d2_259,Drone1,Drone1:3873;Drone2:775;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7483.2,velocity_sent,send,Drone2
d2_recv_d1_259,Drone2,Drone1:3873;Drone2:776;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7484.0,processing,receive,Drone1
d2_compute_259,Drone2,Drone1:3873;Drone2:777;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7484.5,relative_computed,local,
d2_send_d1_259,Drone2,Drone1:3873;Drone2:778;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7485.0,relative_sent,send,Drone1
d1_recv_d2_259,Drone1,Drone1:3874;Drone2:778;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7486.0,relative_confirmed,receive,Drone2
d1_send_d3_259,Drone1,Drone1:3875;Drone2:778;Drone3:775;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7487.2,velocity_sent,send,Drone3
d3_recv_d1_259,Drone3,Drone1:3875;Drone2:778;Drone3:776;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7488.0,processing,receive,Drone1
d3_compute_259,Drone3,Drone1:3875;Drone2:778;Drone3:777;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7488.5,relative_computed,local,
d3_send_d1_259,Drone3,Drone1:3875;Drone2:778;Drone3:778;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7489.0,relative_sent,send,Drone1
d1_recv_d3_259,Drone1,Drone1:3876;Drone2:778;Drone3:778;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7490.0,relative_confirmed,receive,Drone3
d1_send_d4_259,Drone1,Drone1:3877;Drone2:778;Drone3:778;Drone4:775;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7491.2,velocity_sent,send,Drone4
d4_recv_d1_259,Drone4,Drone1:3877;Drone2:778;Drone3:778;Drone4:776;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7492.0,processing,receive,Drone1
d4_compute_259,Drone4,Drone1:3877;Drone2:778;Drone3:778;Drone4:777;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7492.5,relative_computed,local,
d4_send_d1_259,Drone4,Drone1:3877;Drone2:778;Drone3:778;Drone4:778;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7493.0,relative_sent,send,Drone1
d1_recv_d4_259,Drone1,Drone1:3878;Drone2:778;Drone3:778;Drone4:778;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7494.0,relative_confirmed,receive,Drone4
d1_send_d5_259,Drone1,Drone1:3879;Drone2:778;Drone3:778;Drone4:778;Drone5:775;Drone6:775;Drone7:775;Drone8:775,7495.2,velocity_sent,send,Drone5
d5_recv_d1_259,Drone5,Drone1:3879;Drone2:778;Drone3:778;Drone4:778;Drone5:776;Drone6:775;Drone7:775;Drone8:775,7496.0,processing,receive,Drone1
d5_compute_259,Drone5,Drone1:3879;Drone2:778;Drone3:778;Drone4:778;Drone5:777;Drone6:775;Drone7:775;Drone8:775,7496.5,relative_computed,local,
d5_send_d1_259,Drone5,Drone1:3879;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:775;Drone7:775;Drone8:775,7497.0,relative_sent,send,Drone1
d1_recv_d5_259,Drone1,Drone1:3880;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:775;Drone7:775;Drone8:775,7498.0,relative_confirmed,receive,Drone5
d1_send_d6_259,Drone1,Drone1:3881;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:775;Drone7:775;Drone8:775,7499.2,velocity_sent,send,Drone6
d6_recv_d1_259,Drone6,Drone1:3881;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:776;Drone7:775;Drone8:775,7500.0,processing,receive,Drone1
d6_compute_259,Drone6,Drone1:3881;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:777;Drone7:775;Drone8:775,7500.5,relative_computed,local,
d6_send_d1_259,Drone6,Drone1:3881;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:775;Drone8:775,7501.0,relative_sent,send,Drone1
d1_recv_d6_259,Drone1,Drone1:3882;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:775;Drone8:775,7502.0,relative_confirmed,receive,Drone6
d1_send_d7_259,Drone1,Drone1:3883;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:775;Drone8:775,7503.2,velocity_sent,send,Drone7
d7_recv_d1_259,Drone7,Drone1:3883;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:776;Drone8:775,7504.0,processing,receive,Drone1
d7_compute_259,Drone7,Drone1:3883;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:777;Drone8:775,7504.5,relative_computed,local,
d7_send_d1_259,Drone7,Drone1:3883;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:775,7505.0,relative_sent,send,Drone1
d1_recv_d7_259,Drone1,Drone1:3884;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:775,7506.0,relative_confirmed,receive,Drone7
d1_send_d8_259,Drone1,Drone1:3885;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:775,7507.2,velocity_sent,send,Drone8
d8_recv_d1_259,Drone8,Drone1:3885;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:776,7508.0,processing,receive,Drone1
d8_compute_259,Drone8,Drone1:3885;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:777,7508.5,relative_computed,local,
d8_send_d1_259,Drone8,Drone1:3885;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7509.0,relative_sent,send,Drone1
d1_recv_d8_259,Drone1,Drone1:3886;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7510.0,relative_confirmed,receive,Drone8
d1_measure_260,Drone1,Drone1:3887;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7512.0,velocity_measured,local,
d1_send_d2_260,Drone1,Drone1:3888;Drone2:778;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7512.2,velocity_sent,send,Drone2
d2_recv_d1_260,Drone2,Drone1:3888;Drone2:779;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7513.0,processing,receive,Drone1
d2_compute_260,Drone2,Drone1:3888;Drone2:780;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7513.5,relative_computed,local,
d2_send_d1_260,Drone2,Drone1:3888;Drone2:781;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7514.0,relative_sent,send,Drone1
d1_recv_d2_260,Drone1,Drone1:3889;Drone2:781;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7515.0,relative_confirmed,receive,Drone2
d1_send_d3_260,Drone1,Drone1:3890;Drone2:781;Drone3:778;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7516.2,velocity_sent,send,Drone3
d3_recv_d1_260,Drone3,Drone1:3890;Drone2:781;Drone3:779;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7517.0,processing,receive,Drone1
d3_compute_260,Drone3,Drone1:3890;Drone2:781;Drone3:780;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7517.5,relative_computed,local,
d3_send_d1_260,Drone3,Drone1:3890;Drone2:781;Drone3:781;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7518.0,relative_sent,send,Drone1
d1_recv_d3_260,Drone1,Drone1:3891;Drone2:781;Drone3:781;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7519.0,relative_confirmed,receive,Drone3
d1_send_d4_260,Drone1,Drone1:3892;Drone2:781;Drone3:781;Drone4:778;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7520.2,velocity_sent,send,Drone4
d4_recv_d1_260,Drone4,Drone1:3892;Drone2:781;Drone3:781;Drone4:779;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7521.0,processing,receive,Drone1
d4_compute_260,Drone4,Drone1:3892;Drone2:781;Drone3:781;Drone4:780;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7521.5,relative_computed,local,
d4_send_d1_260,Drone4,Drone1:3892;Drone2:781;Drone3:781;Drone4:781;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7522.0,relative_sent,send,Drone1
d1_recv_d4_260,Drone1,Drone1:3893;Drone2:781;Drone3:781;Drone4:781;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7523.0,relative_confirmed,receive,Drone4
d1_send_d5_260,Drone1,Drone1:3894;Drone2:781;Drone3:781;Drone4:781;Drone5:778;Drone6:778;Drone7:778;Drone8:778,7524.2,velocity_sent,send,Drone5
d5_recv_d1_260,Drone5,Drone1:3894;Drone2:781;Drone3:781;Drone4:781;Drone5:779;Drone6:778;Drone7:778;Drone8:778,7525.0,processing,receive,Drone1
d5_compute_260,Drone5,Drone1:3894;Drone2:781;Drone3:781;Drone4:781;Drone5:780;Drone6:778;Drone7:778;Drone8:778,7525.5,relative_computed,local,
