d6_recv_d1_2694,Drone6,Drone1:29634;Drone2:8083;Drone3:8083;Drone4:8083;Drone5:8083;Drone6:8081,56571.0,processing,receive,Drone1
d6_compute_2694,Drone6,Drone1:29634;Drone2:8083;Drone3:8083;Drone4:8083;Drone5:8083;Drone6:8082,56571.5,relative_computed,local,
d6_send_d1_2694,Drone6,Drone1:29634;Drone2:8083;Drone3:8083;Drone4:8083;Drone5:8083;Drone6:8083,56572.0,relative_sent,send,Drone1
d1_recv_d6_2694,Drone1,Drone1:29635;Drone2:8083;Drone3:8083;Drone4:8083;Drone5:8083;Drone6:8083,56573.0,relative_confirmed,receive,Drone6
d1_measure_2695,Drone1,Drone1:29636;Drone2:8083;Drone3:8083;Drone4:8083;Drone5:8083;Drone6:8083,56575.0,velocity_measured,local,
d1_send_d2_2695,Drone1,Drone1:29637;Drone2:8083;Drone3:8083;Drone4:8083;Drone5:8083;Drone6:8083,56575.2,velocity_sent,send,Drone2
d2_recv_d1_2695,Drone2,Drone1:29637;Drone2:8084;Drone3:8083;Drone4:8083;Drone5:8083;Drone6:8083,56576.0,processing,receive,Drone1
d2_compute_2695,Drone2,Drone1:29637;Drone2:8085;Drone3:8083;Drone4:8083;Drone5:8083;Drone6:8083,56576.5,relative_computed,local,
d2_send_d1_2695,Drone2,Drone1:29637;Drone2:8086;Drone3:8083;Drone4:8083;Drone5:8083;Drone6:8083,56577.0,relative_sent,send,Drone1
d1_recv_d2_2695,Drone1,Drone1:29638;Drone2:8086;Drone3:8083;Drone4:8083;Drone5:8083;Drone6:8083,56578.0,relative_confirmed,receive,Drone2
d1_send_d3_2695,Drone1,Drone1:29639;Drone2:8086;Drone3:8083;Drone4:8083;Drone5:8083;Drone6:8083,56579.2,velocity_sent,send,Drone3
d3_recv_d1_2695,Drone3,Drone1:29639;Drone2:8086;Drone3:8084;Drone4:8083;Drone5:8083;Drone6:8083,56580.0,processing,receive,Drone1
d3_compute_2695,Drone3,Drone1:29639;Drone2:8086;Drone3:8085;Drone4:8083;Drone5:8083;Drone6:8083,56580.5,relative_computed,local,
d3_send_d1_2695,Drone3,Drone1:29639;Drone2:8086;Drone3:8086;Drone4:8083;Drone5:8083;Drone6:8083,56581.0,relative_sent,send,Drone1
d1_recv_d3_2695,Drone1,Drone1:29640;Drone2:8086;Drone3:8086;Drone4:8083;Drone5:8083;Drone6:8083,56582.0,relative_confirmed,receive,Drone3
d1_send_d4_2695,Drone1,Drone1:29641;Drone2:8086;Drone3:8086;Drone4:8083;Drone5:8083;Drone6:8083,56583.2,velocity_sent,send,Drone4
d4_recv_d1_2695,Drone4,Drone1:29641;Drone2:8086;Drone3:8086;Drone4:8084;Drone5:8083;Drone6:8083,56584.0,processing,receive,Drone1
d4_compute_2695,Drone4,Drone1:29641;Drone2:8086;Drone3:8086;Drone4:8085;Drone5:8083;Drone6:8083,56584.5,relative_computed,local,
d4_send_d1_2695,Drone4,Drone1:29641;Drone2:8086;Drone3:8086;Drone4:8086;Drone5:8083;Drone6:8083,56585.0,relative_sent,send,Drone1
d1_recv_d4_2695,Drone1,Drone1:29642;Drone2:8086;Drone3:8086;Drone4:8086;Drone5:8083;Drone6:8083,56586.0,relative_confirmed,receive,Drone4
d1_send_d5_2695,Drone1,Drone1:29643;Drone2:8086;Drone3:8086;Drone4:8086;Drone5:8083;Drone6:8083,56587.2,velocity_sent,send,Drone5
d5_recv_d1_2695,Drone5,Drone1:29643;Drone2:8086;Drone3:8086;Drone4:8086;Drone5:8084;Drone6:8083,56588.0,processing,receive,Drone1
d5_compute_2695,Drone5,Drone1:29643;Drone2:8086;Drone3:8086;Drone4:8086;Drone5:8085;Drone6:8083,56588.5,relative_computed,local,
d5_send_d1_2695,Drone5,Drone1:29643;Drone2:8086;Drone3:8086;Drone4:8086;Drone5:8086;Drone6:8083,56589.0,relative_sent,send,Drone1
d1_recv_d5_2695,Drone1,Drone1:29644;Drone2:8086;Drone3:8086;Drone4:8086;Drone5:8086;Drone6:8083,56590.0,relative_confirmed,receive,Drone5
d1_send_d6_2695,Drone1,Drone1:29645;Drone2:8086;Drone3:8086;Drone4:8086;Drone5:8086;Drone6:8083,56591.2,velocity_sent,send,Drone6
d6_recv_d1_2695,Drone6,Drone1:29645;Drone2:8086;Drone3:8086;Drone4:8086;Drone5:8086;Drone6:8084,56592.0,processing,receive,Drone1
d6_compute_2695,Drone6,Drone1:29645;Drone2:8086;Drone3:8086;Drone4:8086;Drone5:8086;Drone6:8085,56592.5,relative_computed,local,
d6_send_d1_2695,Drone6,Drone1:29645;Drone2:8086;Drone3:8086;Drone4:8086;Drone5:8086;Drone6:8086,56593.0,relative_sent,send,Drone1
d1_recv_d6_2695,Drone1,Drone1:29646;Drone2:8086;Drone3:8086;Drone4:8086;Drone5:8086;Drone6:8086,56594.0,relative_confirmed,receive,Drone6
d1_measure_2696,Drone1,Drone1:29647;Drone2:8086;Drone3:8086;Drone4:8086;Drone5:8086;Drone6:8086,56596.0,velocity_measured,local,
d1_send_d2_2696,Drone1,Drone1:29648;Drone2:8086;Drone3:8086;Drone4:8086;Drone5:8086;Drone6:8086,56596.2,velocity_sent,send,Drone2
d2_recv_d1_2696,Drone2,Drone1:29648;Drone2:8087;Drone3:8086;Drone4:8086;Drone5:8086;Drone6:8086,56597.0,processing,receive,Drone1
d2_compute_2696,Drone2,Drone1:29648;Drone2:8088;Drone3:8086;Drone4:8086;Drone5:8086;Drone6:8086,56597.5,relative_computed,local,
d2_send_d1_2696,Drone2,Drone1:29648;Drone2:8089;Drone3:8086;Drone4:8086;Drone5:8086;Drone6:8086,56598.0,relative_sent,send,Drone1
d1_recv_d2_2696,Drone1,Drone1:29649;Drone2:8089;Drone3:8086;Drone4:8086;Drone5:8086;Drone6:8086,56599.0,relative_confirmed,receive,Drone2
d1_send_d3_2696,Drone1,Drone1:29650;Drone2:8089;Drone3:8086;Drone4:8086;Drone5:8086;Drone6:8086,56600.2,velocity_sent,send,Drone3
d3_recv_d1_2696,Drone3,Drone1:29650;Drone2:8089;Drone3:8087;Drone4:8086;Drone5:8086;Drone6:8086,56601.0,processing,receive,Drone1
d3_compute_2696,Drone3,Drone1:29650;Drone2:8089;Drone3:8088;Drone4:8086;Drone5:8086;Drone6:8086,56601.5,relative_computed,local,
d3_send_d1_2696,Drone3,Drone1:29650;Drone2:8089;Drone3:8089;Drone4:8086;Drone5:8086;Drone6:8086,56602.0,relative_sent,send,Drone1
d1_recv_d3_2696,Drone1,Drone1:29651;Drone2:8089;Drone3:8089;Drone4:8086;Drone5:8086;Drone6:8086,56603.0,relative_confirmed,receive,Drone3
d1_send_d4_2696,Drone1,Drone1:29652;Drone2:8089;Drone3:8089;Drone4:8086;Drone5:8086;Drone6:8086,56604.2,velocity_sent,send,Drone4
d4_recv_d1_2696,Drone4,Drone1:29652;Drone2:8089;Drone3:8089;Drone4:8087;Drone5:8086;Drone6:8086,56605.0,processing,receive,Drone1
d4_compute_2696,Drone4,Drone1:29652;Drone2:8089;Drone3:8089;Drone4:8088;Drone5:8086;Drone6:8086,56605.5,relative_computed,local,
d4_send_d1_2696,Drone4,Drone1:29652;Drone2:8089;Drone3:8089;Drone4:8089;Drone5:8086;Drone6:8086,56606.0,relative_sent,send,Drone1
d1_recv_d4_2696,Drone1,Drone1:29653;Drone2:8089;Drone3:8089;Drone4:8089;Drone5:8086;Drone6:8086,56607.0,relative_confirmed,receive,Drone4
d1_send_d5_2696,Drone1,Drone1:29654;Drone2:8089;Drone3:8089;Drone4:8089;Drone5:8086;Drone6:8086,56608.2,velocity_sent,send,Drone5
d5_recv_d1_2696,Drone5,Drone1:29654;Drone2:8089;Drone3:8089;Drone4:8089;Drone5:8087;Drone6:8086,56609.0,processing,receive,Drone1
d5_compute_2696,Drone5,Drone1:29654;Drone2:8089;Drone3:8089;Drone4:8089;Drone5:8088;Drone6:8086,56609.5,relative_computed,local,
d5_send_d1_2696,Drone5,Drone1:29654;Drone2:8089;Drone3:8089;Drone4:8089;Drone5:8089;Drone6:8086,56610.0,relative_sent,send,Drone1
d1_recv_d5_2696,Drone1,Drone1:29655;Drone2:8089;Drone3:8089;Drone4:8089;Drone5:8089;Drone6:8086,56611.0,relative_confirmed,receive,Drone5
d1_send_d6_2696,Drone1,Drone1:29656;Drone2:8089;Drone3:8089;Drone4:8089;Drone5:8089;Drone6:8086,56612.2,velocity_sent,send,Drone6
d6_recv_d1_2696,Drone6,Drone1:29656;Drone2:8089;Drone3:8089;Drone4:8089;Drone5:8089;Drone6:8087,56613.0,processing,receive,Drone1
d6_compute_2696,Drone6,Drone1:29656;Drone2:8089;Drone3:8089;Drone4:8089;Drone5:8089;Drone6:8088,56613.5,relative_computed,local,
d6_send_d1_2696,Drone6,Drone1:29656;Drone2:8089;Drone3:8089;Drone4:8089;Drone5:8089;Drone6:8089,56614.0,relative_sent,send,Drone1
d1_recv_d6_2696,Drone1,Drone1:29657;Drone2:8089;Drone3:8089;Drone4:8089;Drone5:8089;Drone6:8089,56615.0,relative_confirmed,receive,Drone6
d1_measure_2697,Drone1,Drone1:29658;Drone2:8089;Drone3:8089;Drone4:8089;Drone5:8089;Drone6:8089,56617.0,velocity_measured,local,
d1_send_d2_2697,Drone1,Drone1:29659;Drone2:8089;Drone3:8089;Drone4:8089;Drone5:8089;Drone6:8089,56617.2,velocity_sent,send,Drone2
d2_recv_d1_2697,Drone2,Drone1:29659;Drone2:8090;Drone3:8089;Drone4:8089;Drone5:8089;Drone6:8089,56618.0,processing,receive,Drone1
d2_compute_2697,Drone2,Drone1:29659;Drone2:8091;Drone3:8089;Drone4:8089;Drone5:8089;Drone6:8089,56618.5,relative_computed,local,
d2_send_d1_2697,Drone2,Drone1:29659;Drone2:8092;Drone3:8089;Drone4:8089;Drone5:8089;Drone6:8089,56619.0,relative_sent,send,Drone1
d1_recv_d2_2697,Drone1,Drone1:29660;Drone2:8092;Drone3:8089;Drone4:8089;Drone5:8089;Drone6:8089,56620.0,relative_confirmed,receive,Drone2
d1_send_d3_2697,Drone1,Drone1:29661;Drone2:8092;Drone3:8089;Drone4:8089;Drone5:8089;Drone6:8089,56621.2,velocity_sent,send,Drone3
d3_recv_d1_2697,Drone3,Drone1:29661;Drone2:8092;Drone3:8090;Drone4:8089;Drone5:8089;Drone6:8089,56622.0,processing,receive,Drone1
d3_compute_2697,Drone3,Drone1:29661;Drone2:8092;Drone3:8091;Drone4:8089;Drone5:8089;Drone6:8089,56622.5,relative_computed,local,
d3_send_d1_2697,Drone3,Drone1:29661;Drone2:8092;Drone3:8092;Drone4:8089;Drone5:8089;Drone6:8089,56623.0,relative_sent,send,Drone1
d1_recv_d3_2697,Drone1,Drone1:29662;Drone2:8092;Drone3:8092;Drone4:8089;Drone5:8089;Drone6:8089,56624.0,relative_confirmed,receive,Drone3
d1_send_d4_2697,Drone1,Drone1:29663;Drone2:8092;Drone3:8092;Drone4:8089;Drone5:8089;Drone6:8089,56625.2,velocity_sent,send,Drone4
d4_recv_d1_2697,Drone4,Drone1:29663;Drone2:8092;Drone3:8092;Drone4:8090;Drone5:8089;Drone6:8089,56626.0,processing,receive,Drone1
d4_compute_2697,Drone4,Drone1:29663;Drone2:8092;Drone3:8092;Drone4:8091;Drone5:8089;Drone6:8089,56626.5,relative_computed,local,
d4_send_d1_2697,Drone4,Drone1:29663;Drone2:8092;Drone3:8092;Drone4:8092;Drone5:8089;Drone6:8089,56627.0,relative_sent,send,Drone1
d1_recv_d4_2697,Drone1,Drone1:29664;Drone2:8092;Drone3:8092;Drone4:8092;Drone5:8089;Drone6:8089,56628.0,relative_confirmed,receive,Drone4
d1_send_d5_2697,Drone1,Drone1:29665;Drone2:8092;Drone3:8092;Drone4:8092;Drone5:8089;Drone6:8089,56629.2,velocity_sent,send,Drone5
d5_recv_d1_2697,Drone5,Drone1:29665;Drone2:8092;Drone3:8092;Drone4:8092;Drone5:8090;Drone6:8089,56630.0,processing,receive,Drone1
d5_compute_2697,Drone5,Drone1:29665;Drone2:8092;Drone3:8092;Drone4:8092;Drone5:8091;Drone6:8089,56630.5,relative_computed,local,
d5_send_d1_2697,Drone5,Drone1:29665;Drone2:8092;Drone3:8092;Drone4:8092;Drone5:8092;Drone6:8089,56631.0,relative_sent,send,Drone1
d1_recv_d5_2697,Drone1,Drone1:29666;Drone2:8092;Drone3:8092;Drone4:8092;Drone5:8092;Drone6:8089,56632.0,relative_confirmed,receive,Drone5
d1_send_d6_2697,Drone1,Drone1:29667;Drone2:8092;Drone3:8092;Drone4:8092;Drone5:8092;Drone6:8089,56633.2,velocity_sent,send,Drone6
d6_recv_d1_2697,Drone6,Drone1:29667;Drone2:8092;Drone3:8092;Drone4:8092;Drone5:8092;Drone6:8090,56634.0,processing,receive,Drone1
d6_compute_2697,Drone6,Drone1:29667;Drone2:8092;Drone3:8092;Drone4:8092;Drone5:8092;Drone6:8091,56634.5,relative_computed,local,
d6_send_d1_2697,Drone6,Drone1:29667;Drone2:8092;Drone3:8092;Drone4:8092;Drone5:8092;Drone6:8092,56635.0,relative_sent,send,Drone1
d1_recv_d6_2697,Drone1,Drone1:29668;Drone2:8092;Drone3:8092;Drone4:8092;Drone5:8092;Drone6:8092,56636.0,relative_confirmed,receive,Drone6
d1_measure_2698,Drone1,Drone1:29669;Drone2:8092;Drone3:8092;Drone4:8092;Drone5:8092;Drone6:8092,56638.0,velocity_measured,local,
d1_send_d2_2698,Drone1,Drone1:29670;Drone2:8092;Drone3:8092;Drone4:8092;Drone5:8092;Drone6:8092,56638.2,velocity_sent,send,Drone2
d2_recv_d1_2698,Drone2,Drone1:29670;Drone2:8093;Drone3:8092;Drone4:8092;Drone5:8092;Drone6:8092,56639.0,processing,receive,Drone1
d2_compute_2698,Drone2,Drone1:29670;Drone2:8094;Drone3:8092;Drone4:8092;Drone5:8092;Drone6:8092,56639.5,relative_computed,local,
d2_send_d1_2698,Drone2,Drone1:29670;Drone2:8095;Drone3:8092;Drone4:8092;Drone5:8092;Drone6:8092,56640.0,relative_sent,send,Drone1
d1_recv_d2_2698,Drone1,Drone1:29671;Drone2:8095;Drone3:8092;Drone4:8092;Drone5:8092;Drone6:8092,56641.0,relative_confirmed,receive,Drone2
d1_send_d3_2698,Drone1,Drone1:29672;Drone2:8095;Drone3:8092;Drone4:8092;Drone5:8092;Drone6:8092,56642.2,velocity_sent,send,Drone3
d3_recv_d1_2698,Drone3,Drone1:29672;Drone2:8095;Drone3:8093;Drone4:8092;Drone5:8092;Drone6:8092,56643.0,processing,receive,Drone1
d3_compute_2698,Drone3,Drone1:29672;Drone2:8095;Drone3:8094;Drone4:8092;Drone5:8092;Drone6:8092,56643.5,relative_computed,local,
d3_send_d1_2698,Drone3,Drone1:29672;Drone2:8095;Drone3:8095;Drone4:8092;Drone5:8092;Drone6:8092,56644.0,relative_sent,send,Drone1
d1_recv_d3_2698,Drone1,Drone1:29673;Drone2:8095;Drone3:8095;Drone4:8092;Drone5:8092;Drone6:8092,56645.0,relative_confirmed,receive,Drone3
d1_send_d4_2698,Drone1,Drone1:29674;Drone2:8095;Drone3:8095;Drone4:8092;Drone5:8092;Drone6:8092,56646.2,velocity_sent,send,Drone4
d4_recv_d1_2698,Drone4,Drone1:29674;Drone2:8095;Drone3:8095;Drone4:8093;Drone5:8092;Drone6:8092,56647.0,processing,receive,Drone1
d4_compute_2698,Drone4,Drone1:29674;Drone2:8095;Drone3:8095;Drone4:8094;Drone5:8092;Drone6:8092,56647.5,relative_computed,local,
d4_send_d1_2698,Drone4,Drone1:29674;Drone2:8095;Drone3:8095;Drone4:8095;Drone5:8092;Drone6:8092,56648.0,relative_sent,send,Drone1
d1_recv_d4_2698,Drone1,Drone1:29675;Drone2:8095;Drone3:8095;Drone4:8095;Drone5:8092;Drone6:8092,56649.0,relative_confirmed,receive,Drone4
d1_send_d5_2698,Drone1,Drone1:29676;Drone2:8095;Drone3:8095;Drone4:8095;Drone5:8092;Drone6:8092,56650.2,velocity_sent,send,Drone5
d5_recv_d1_2698,Drone5,Drone1:29676;Drone2:8095;Drone3:8095;Drone4:8095;Drone5:8093;Drone6:8092,56651.0,processing,receive,Drone1
d5_compute_2698,Drone5,Drone1:29676;Drone2:8095;Drone3:8095;Drone4:8095;Drone5:8094;Drone6:8092,56651.5,relative_computed,local,
d5_send_d1_2698,Drone5,Drone1:29676;Drone2:8095;Drone3:8095;Drone4:8095;Drone5:8095;Drone6:8092,56652.0,relative_sent,send,Drone1
d1_recv_d5_2698,Drone1,Drone1:29677;Drone2:8095;Drone3:8095;Drone4:8095;Drone5:8095;Drone6:8092,56653.0,relative_confirmed,receive,Drone5
d1_send_d6_2698,Drone1,Drone1:29678;Drone2:8095;Drone3:8095;Drone4:8095;Drone5:8095;Drone6:8092,56654.2,velocity_sent,send,Drone6
d6_recv_d1_2698,Drone6,Drone1:29678;Drone2:8095;Drone3:8095;Drone4:8095;Drone5:8095;Drone6:8093,56655.0,processing,receive,Drone1
d6_compute_2698,Drone6,Drone1:29678;Drone2:8095;Drone3:8095;Drone4:8095;Drone5:8095;Drone6:8094,56655.5,relative_computed,local,
d6_send_d1_2698,Drone6,Drone1:29678;Drone2:8095;Drone3:8095;Drone4:8095;Drone5:8095;Drone6:8095,56656.0,relative_sent,send,Drone1
d1_recv_d6_2698,Drone1,Drone1:29679;Drone2:8095;Drone3:8095;Drone4:8095;Drone5:8095;Drone6:8095,56657.0,relative_confirmed,receive,Drone6
d1_measure_2699,Drone1,Drone1:29680;Drone2:8095;Drone3:8095;Drone4:8095;Drone5:8095;Drone6:8095,56659.0,velocity_measured,local,
d1_send_d2_2699,Drone1,Drone1:29681;Drone2:8095;Drone3:8095;Drone4:8095;Drone5:8095;Drone6:8095,56659.2,velocity_sent,send,Drone2
d2_recv_d1_2699,Drone2,Drone1:29681;Drone2:8096;Drone3:8095;Drone4:8095;Drone5:8095;Drone6:8095,56660.0,processing,receive,Drone1
d2_compute_2699,Drone2,Drone1:29681;Drone2:8097;Drone3:8095;Drone4:8095;Drone5:8095;Drone6:8095,56660.5,relative_computed,local,
d2_send_d1_2699,Drone2,Drone1:29681;Drone2:8098;Drone3:8095;Drone4:8095;Drone5:8095;Drone6:8095,56661.0,relative_sent,send,Drone1
d1_recv_d2_2699,Drone1,Drone1:29682;Drone2:8098;Drone3:8095;Drone4:8095;Drone5:8095;Drone6:8095,56662.0,relative_confirmed,receive,Drone2
d1_send_d3_2699,Drone1,Drone1:29683;Drone2:8098;Drone3:8095;Drone4:8095;Drone5:8095;Drone6:8095,56663.2,velocity_sent,send,Drone3
d3_recv_d1_2699,Drone3,Drone1:29683;Drone2:8098;Drone3:8096;Drone4:8095;Drone5:8095;Drone6:8095,56664.0,processing,receive,Drone1
d3_compute_2699,Drone3,Drone1:29683;Drone2:8098;Drone3:8097;Drone4:8095;Drone5:8095;Drone6:8095,56664.5,relative_computed,local,
d3_send_d1_2699,Drone3,Drone1:29683;Drone2:8098;Drone3:8098;Drone4:8095;Drone5:8095;Drone6:8095,56665.0,relative_sent,send,Drone1
d1_recv_d3_2699,Drone1,Drone1:29684;Drone2:8098;Drone3:8098;Drone4:8095;Drone5:8095;Drone6:8095,56666.0,relative_confirmed,receive,Drone3
d1_send_d4_2699,Drone1,Drone1:29685;Drone2:8098;Drone3:8098;Drone4:8095;Drone5:8095;Drone6:8095,56667.2,velocity_sent,send,Drone4
d4_recv_d1_2699,Drone4,Drone1:29685;Drone2:8098;Drone3:8098;Drone4:8096;Drone5:8095;Drone6:8095,56668.0,processing,receive,Drone1
d4_compute_2699,Drone4,Drone1:29685;Drone2:8098;Drone3:8098;Drone4:8097;Drone5:8095;Drone6:8095,56668.5,relative_computed,local,
d4_send_d1_2699,Drone4,Drone1:29685;Drone2:8098;Drone3:8098;Drone4:8098;Drone5:8095;Drone6:8095,56669.0,relative_sent,send,Drone1
d1_recv_d4_2699,Drone1,Drone1:29686;Drone2:8098;Drone3:8098;Drone4:8098;Drone5:8095;Drone6:8095,56670.0,relative_confirmed,receive,Drone4
d1_send_d5_2699,Drone1,Drone1:29687;Drone2:8098;Drone3:8098;Drone4:8098;Drone5:8095;Drone6:8095,56671.2,velocity_sent,send,Drone5
d5_recv_d1_2699,Drone5,Drone1:29687;Drone2:8098;Drone3:8098;Drone4:8098;Drone5:8096;Drone6:8095,56672.0,processing,receive,Drone1
d5_compute_2699,Drone5,Drone1:29687;Drone2:8098;Drone3:8098;Drone4:8098;Drone5:8097;Drone6:8095,56672.5,relative_computed,local,
d5_send_d1_2699,Drone5,Drone1:29687;Drone2:8098;Drone3:8098;Drone4:8098;Drone5:8098;Drone6:8095,56673.0,relative_sent,send,Drone1
d1_recv_d5_2699,Drone1,Drone1:29688;Drone2:8098;Drone3:8098;Drone4:8098;Drone5:8098;Drone6:8095,56674.0,relative_confirmed,receive,Drone5
d1_send_d6_2699,Drone1,Drone1:29689;Drone2:8098;Drone3:8098;Drone4:8098;Drone5:8098;Drone6:8095,56675.2,velocity_sent,send,Drone6
d6_recv_d1_2699,Drone6,Drone1:29689;Drone2:8098;Drone3:8098;Drone4:8098;Drone5:8098;Drone6:8096,56676.0,processing,receive,Drone1
d6_compute_2699,Drone6,Drone1:29689;Drone2:8098;Drone3:8098;Drone4:8098;Drone5:8098;Drone6:8097,56676.5,relative_computed,local,
d6_send_d1_2699,Drone6,Drone1:29689;Drone2:8098;Drone3:8098;Drone4:8098;Drone5:8098;Drone6:8098,56677.0,relative_sent,send,Drone1
d1_recv_d6_2699,Drone1,Drone1:29690;Drone2:8098;Drone3:8098;Drone4:8098;Drone5:8098;Drone6:8098,56678.0,relative_confirmed,receive,Drone6
d1_measure_2700,Drone1,Drone1:29691;Drone2:8098;Drone3:8098;Drone4:8098;Drone5:8098;Drone6:8098,56680.0,velocity_measured,local,
d1_send_d2_2700,Drone1,Drone1:29692;Drone2:8098;Drone3:8098;Drone4:8098;Drone5:8098;Drone6:8098,56680.2,velocity_sent,send,Drone2
d2_recv_d1_2700,Drone2,Drone1:29692;Drone2:8099;Drone3:8098;Drone4:8098;Drone5:8098;Drone6:8098,56681.0,processing,receive,Drone1
d2_compute_2700,Drone2,Drone1:29692;Drone2:8100;Drone3:8098;Drone4:8098;Drone5:8098;Drone6:8098,56681.5,relative_computed,local,
d2_send_d1_2700,Drone2,Drone1:29692;Drone2:8101;Drone3:8098;Drone4:8098;Drone5:8098;Drone6:8098,56682.0,relative_sent,send,Drone1
d1_recv_d2_2700,Drone1,Drone1:29693;Drone2:8101;Drone3:8098;Drone4:8098;Drone5:8098;Drone6:8098,56683.0,relative_confirmed,receive,Drone2
d1_send_d3_2700,Drone1,Drone1:29694;Drone2:8101;Drone3:8098;Drone4:8098;Drone5:8098;Drone6:8098,56684.2,velocity_sent,send,Drone3
d3_recv_d1_2700,Drone3,Drone1:29694;Drone2:8101;Drone3:8099;Drone4:8098;Drone5:8098;Drone6:8098,56685.0,processing,receive,Drone1
d3_compute_2700,Drone3,Drone1:29694;Drone2:8101;Drone3:8100;Drone4:8098;Drone5:8098;Drone6:8098,56685.5,relative_computed,local,
d3_send_d1_2700,Drone3,Drone1:29694;Drone2:8101;Drone3:8101;Drone4:8098;Drone5:8098;Drone6:8098,56686.0,relative_sent,send,Drone1
d1_recv_d3_2700,Drone1,Drone1:29695;Drone2:8101;Drone3:8101;Drone4:8098;Drone5:8098;Drone6:8098,56687.0,relative_confirmed,receive,Drone3
d1_send_d4_2700,Drone1,Drone1:29696;Drone2:8101;Drone3:8101;Drone4:8098;Drone5:8098;Drone6:8098,56688.2,velocity_sent,send,Drone4
d4_recv_d1_2700,Drone4,Drone1:29696;Drone2:8101;Drone3:8101;Drone4:8099;Drone5:8098;Drone6:8098,56689.0,processing,receive,Drone1
d4_compute_2700,Drone4,Drone1:29696;Drone2:8101;Drone3:8101;Drone4:8100;Drone5:8098;Drone6:8098,56689.5,relative_computed,local,
d4_send_d1_2700,Drone4,Drone1:29696;Drone2:8101;Drone3:8101;Drone4:8101;Drone5:8098;Drone6:8098,56690.0,relative_sent,send,Drone1
d1_recv_d4_2700,Drone1,Drone1:29697;Drone2:8101;Drone3:8101;Drone4:8101;Drone5:8098;Drone6:8098,56691.0,relative_confirmed,receive,Drone4
d1_send_d5_2700,Drone1,Drone1:29698;Drone2:8101;Drone3:8101;Drone4:8101;Drone5:8098;Drone6:8098,56692.2,velocity_sent,send,Drone5
d5_recv_d1_2700,Drone5,Drone1:29698;Drone2:8101;Drone3:8101;Drone4:8101;Drone5:8099;Drone6:8098,56693.0,processing,receive,Drone1
d5_compute_2700,Drone5,Drone1:29698;Drone2:8101;Drone3:8101;Drone4:8101;Drone5:8100;Drone6:8098,56693.5,relative_computed,local,
d5_send_d1_2700,Drone5,Drone1:29698;Drone2:8101;Drone3:8101;Drone4:8101;Drone5:8101;Drone6:8098,56694.0,relative_sent,send,Drone1
d1_recv_d5_2700,Drone1,Drone1:29699;Drone2:8101;Drone3:8101;Drone4:8101;Drone5:8101;Drone6:8098,56695.0,relative_confirmed,receive,Drone5
d1_send_d6_2700,Drone1,Drone1:29700;Drone2:8101;Drone3:8101;Drone4:8101;Drone5:8101;Drone6:8098,56696.2,velocity_sent,send,Drone6
d6_recv_d1_2700,Drone6,Drone1:29700;Drone2:8101;Drone3:8101;Drone4:8101;Drone5:8101;Drone6:8099,56697.0,processing,receive,Drone1
d6_compute_2700,Drone6,Drone1:29700;Drone2:8101;Drone3:8101;Drone4:8101;Drone5:8101;Drone6:8100,56697.5,relative_computed,local,
d6_send_d1_2700,Drone6,Drone1:29700;Drone2:8101;Drone3:8101;Drone4:8101;Drone5:8101;Drone6:8101,56698.0,relative_sent,send,Drone1
d1_recv_d6_2700,Drone1,Drone1:29701;Drone2:8101;Drone3:8101;Drone4:8101;Drone5:8101;Drone6:8101,56699.0,relative_confirmed,receive,Drone6
d1_measure_2701,Drone1,Drone1:29702;Drone2:8101;Drone3:8101;Drone4:8101;Drone5:8101;Drone6:8101,56701.0,velocity_measured,local,
d1_send_d2_2701,Drone1,Drone1:29703;Drone2:8101;Drone3:8101;Drone4:8101;Drone5:8101;Drone6:8101,56701.2,velocity_sent,send,Drone2
d2_recv_d1_2701,Drone2,Drone1:29703;Drone2:8102;Drone3:8101;Drone4:8101;Drone5:8101;Drone6:8101,56702.0,processing,receive,Drone1
d2_compute_2701,Drone2,Drone1:29703;Drone2:8103;Drone3:8101;Drone4:8101;Drone5:8101;Drone6:8101,56702.5,relative_computed,local,
d2_send_d1_2701,Drone2,Drone1:29703;Drone2:8104;Drone3:8101;Drone4:8101;Drone5:8101;Drone6:8101,56703.0,relative_sent,send,Drone1
d1_recv_d2_2701,Drone1,Drone1:29704;Drone2:8104;Drone3:8101;Drone4:8101;Drone5:8101;Drone6:8101,56704.0,relative_confirmed,receive,Drone2
d1_send_d3_2701,Drone1,Drone1:29705;Drone2:8104;Drone3:8101;Drone4:8101;Drone5:8101;Drone6:8101,56705.2,velocity_sent,send,Drone3
d3_recv_d1_2701,Drone3,Drone1:29705;Drone2:8104;Drone3:8102;Drone4:8101;Drone5:8101;Drone6:8101,56706.0,processing,receive,Drone1
d3_compute_2701,Drone3,Drone1:29705;Drone2:8104;Drone3:8103;Drone4:8101;Drone5:8101;Drone6:8101,56706.5,relative_computed,local,
d3_send_d1_2701,Drone3,Drone1:29705;Drone2:8104;Drone3:8104;Drone4:8101;Drone5:8101;Drone6:8101,56707.0,relative_sent,send,Drone1
d1_recv_d3_2701,Drone1,Drone1:29706;Drone2:8104;Drone3:8104;Drone4:8101;Drone5:8101;Drone6:8101,56708.0,relative_confirmed,receive,Drone3
